Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
Parameter,Valid QC,RecInac0,RecInac35,RecInac40,RecInac45,RecInac50,RecInac75,RecInac100,RecInac200,Compound Name,Seal Resistance,Capacitance
A10,T,2.78E-10,2.49E-10,2.37E-10,2.37E-10,2.37E-10,2.41E-10,2.46E-10,2.50E-10,NMDG60/2,5.80E+06,NaN
B10,T,-2.81E-10,-6.96E-11,-7.57E-11,-8.50E-11,-9.27E-11,-1.34E-10,-1.64E-10,-2.18E-10,NMDG60/2,6.56E+09,8.98E-12
C10,T,-3.78E-09,-3.08E-09,-3.23E-09,-3.30E-09,-3.34E-09,-3.55E-09,-3.64E-09,-3.69E-09,NMDG60/2,3.51E+08,1.24E-11
D10,T,-4.64E-12,2.94E-11,2.63E-11,2.32E-11,3.09E-11,1.39E-11,4.64E-12,0.00E+00,NMDG60/2,6.47E+08,NaN
E10,T,-3.40E-10,-1.44E-10,-1.62E-10,-1.56E-10,-1.65E-10,-2.09E-10,-2.52E-10,-3.14E-10,NMDG60/2,5.25E+08,5.21E-12
F10,T,-2.34E-09,-1.58E-09,-1.67E-09,-1.76E-09,-1.85E-09,-2.02E-09,-2.10E-09,-2.25E-09,NMDG60/2,2.63E+09,1.14E-11
G10,T,3.99E-10,3.71E-10,3.73E-10,3.66E-10,3.65E-10,3.66E-10,3.60E-10,3.66E-10,NMDG60/2,5.79E+06,NaN
H10,T,-2.08E-09,-7.84E-10,-8.84E-10,-9.32E-10,-9.94E-10,-1.28E-09,-1.48E-09,-1.86E-09,NMDG60/2,5.45E+09,7.50E-12
I10,T,-3.95E-09,-3.34E-09,-3.43E-09,-3.49E-09,-3.56E-09,-3.72E-09,-3.80E-09,-3.91E-09,NMDG60/2,4.28E+09,1.63E-11
J10,T,-4.02E-11,4.64E-12,0.00E+00,0.00E+00,-6.18E-12,-7.73E-12,-3.25E-11,-2.94E-11,NMDG60/2,4.80E+08,3.84E-12
K10,T,-5.25E-09,-4.43E-09,-4.56E-09,-4.66E-09,-4.71E-09,-4.92E-09,-5.04E-09,-5.15E-09,NMDG60/2,1.40E+09,1.40E-11
L10,T,-2.39E-09,-8.61E-10,-9.77E-10,-1.07E-09,-1.12E-09,-1.44E-09,-1.69E-09,-2.08E-09,NMDG60/2,1.35E+09,8.00E-12
M10,T,-3.01E-09,-2.62E-09,-2.67E-09,-2.74E-09,-2.77E-09,-2.87E-09,-2.90E-09,-2.96E-09,NMDG60/2,1.45E+09,1.38E-11
N10,T,-4.95E-11,-4.79E-11,-3.86E-11,-4.33E-11,-4.17E-11,-4.02E-11,-4.17E-11,-4.17E-11,NMDG60/2,6.82E+08,7.87E-12
O10,T,-1.15E-09,-3.18E-10,-3.80E-10,-4.16E-10,-4.41E-10,-5.58E-10,-6.80E-10,-8.44E-10,NMDG60/2,1.81E+09,4.30E-12
P10,T,-5.72E-11,-4.33E-11,-2.94E-11,-2.01E-11,-1.24E-11,-1.85E-11,-1.08E-11,0.00E+00,NMDG60/2,6.93E+10,NaN
A11,T,-1.25E-10,-1.04E-10,-1.00E-10,-1.00E-10,-1.19E-10,-1.08E-10,-1.00E-10,-1.19E-10,NMDG60/2,2.28E+09,7.19E-12
B11,T,-1.56E-09,-1.35E-09,-1.35E-09,-1.39E-09,-1.40E-09,-1.48E-09,-1.50E-09,-1.51E-09,NMDG60/2,1.64E+09,1.35E-11
C11,T,-4.17E-11,-4.79E-11,-5.56E-11,-5.10E-11,-5.56E-11,-5.26E-11,-5.41E-11,-4.48E-11,NMDG60/2,2.32E+08,8.82E-12
D11,T,-1.13E-10,-9.27E-11,-8.35E-11,-1.02E-10,-9.43E-11,-9.74E-11,-1.13E-10,-1.19E-10,NMDG60/2,1.34E+09,1.13E-11
E11,F,-2.21E-09,-2.20E-09,-2.17E-09,-2.13E-09,-2.07E-09,-1.93E-09,-1.94E-09,-2.00E-09,NMDG60/2,6.74E+08,1.44E-11
F11,F,5.36E-10,8.08E-10,5.52E-10,4.85E-10,6.31E-10,8.84E-10,8.69E-10,1.09E-09,NMDG60/2,2.53E+08,5.21E-12
G11,T,-2.64E-09,-1.97E-09,-1.69E-09,-1.88E-09,-2.11E-09,-2.78E-09,-2.96E-09,-3.25E-09,NMDG60/2,6.80E+10,NaN
H11,T,-3.86E-09,-3.09E-09,-3.17E-09,-3.27E-09,-3.34E-09,-3.55E-09,-3.66E-09,-3.77E-09,NMDG60/2,4.85E+09,1.89E-11
I11,T,-1.89E-09,-1.32E-09,-1.38E-09,-1.47E-09,-1.48E-09,-1.65E-09,-1.70E-09,-1.82E-09,NMDG60/2,3.01E+09,6.84E-12
J11,T,-4.64E-11,-5.87E-11,-6.80E-11,-8.04E-11,-8.66E-11,-9.43E-11,-9.89E-11,-8.81E-11,NMDG60/2,4.18E+09,7.90E-12
K11,T,2.84E-10,2.09E-10,1.99E-10,2.04E-10,1.92E-10,2.26E-10,2.27E-10,2.52E-10,NMDG60/2,2.61E+07,4.79E-10
L11,T,-4.62E-09,-4.41E-09,-4.44E-09,-4.45E-09,-4.48E-09,-4.54E-09,-4.55E-09,-4.55E-09,NMDG60/2,9.91E+08,1.09E-11
M11,T,-1.55E-10,-1.22E-10,-1.28E-10,-1.27E-10,-1.22E-10,-1.30E-10,-1.38E-10,-1.62E-10,NMDG60/2,4.14E+08,3.83E-12
N11,T,2.41E-10,2.13E-10,1.90E-10,1.93E-10,1.81E-10,1.84E-10,1.85E-10,1.93E-10,NMDG60/2,6.31E+06,NaN
O11,T,-3.09E-12,-1.39E-11,-6.18E-12,-4.64E-12,-1.55E-11,-6.18E-12,-6.18E-12,-1.08E-11,NMDG60/2,1.07E+09,3.87E-12
P11,T,-7.27E-11,-1.19E-10,-1.47E-10,-1.56E-10,-1.58E-10,-1.56E-10,-1.42E-10,-1.36E-10,NMDG60/2,4.15E+08,1.32E-12
A12,T,-1.37E-09,-8.19E-10,-8.80E-10,-9.29E-10,-9.91E-10,-1.14E-09,-1.21E-09,-1.26E-09,NMDG60/2,4.06E+08,1.03E-11
B12,T,-4.58E-10,-1.53E-10,-1.41E-10,-1.81E-10,-1.82E-10,-2.43E-10,-2.86E-10,-3.54E-10,NMDG60/2,1.66E+09,4.20E-12
C12,T,-3.11E-09,-1.69E-09,-1.87E-09,-1.96E-09,-2.09E-09,-2.37E-09,-2.62E-09,-2.92E-09,NMDG60/2,5.84E+08,1.12E-11
D12,T,-1.83E-09,-1.26E-09,-1.29E-09,-1.29E-09,-1.32E-09,-1.44E-09,-1.48E-09,-1.61E-09,NMDG60/2,1.49E+09,1.39E-11
E12,T,-5.41E-11,-2.94E-11,-3.71E-11,-3.86E-11,-3.09E-11,-4.48E-11,-4.17E-11,-6.03E-11,NMDG60/2,9.92E+08,1.26E-11
F12,T,-1.03E-09,-6.71E-10,-7.02E-10,-7.25E-10,-7.39E-10,-8.55E-10,-9.00E-10,-9.74E-10,NMDG60/2,6.36E+08,1.03E-11
G12,T,-8.97E-11,-6.34E-11,-5.56E-11,-5.87E-11,-5.56E-11,-6.65E-11,-6.96E-11,-7.88E-11,NMDG60/2,1.00E+10,1.10E-11
H12,T,-2.95E-09,-1.65E-09,-1.81E-09,-1.92E-09,-2.01E-09,-2.33E-09,-2.51E-09,-2.79E-09,NMDG60/2,3.94E+09,1.41E-11
I12,T,-4.28E-09,-2.73E-09,-2.90E-09,-3.05E-09,-3.16E-09,-3.57E-09,-3.77E-09,-4.11E-09,NMDG60/2,3.22E+09,1.43E-11
J12,T,-1.51E-09,-5.87E-10,-6.57E-10,-6.66E-10,-7.16E-10,-8.78E-10,-1.03E-09,-1.29E-09,NMDG60/2,2.61E+09,1.06E-11
K12,T,-4.54E-10,-3.51E-10,-3.59E-10,-3.52E-10,-3.62E-10,-3.76E-10,-4.00E-10,-4.17E-10,NMDG60/2,1.20E+09,NaN
L12,T,6.88E-10,6.97E-10,6.83E-10,6.79E-10,6.79E-10,6.74E-10,6.71E-10,6.65E-10,NMDG60/2,7.70E+06,NaN
M12,T,-2.30E-09,-8.27E-10,-9.43E-10,-9.85E-10,-1.07E-09,-1.30E-09,-1.51E-09,-1.89E-09,NMDG60/2,1.42E+09,1.17E-11
N12,T,-2.07E-09,-8.59E-10,-9.35E-10,-1.01E-09,-1.07E-09,-1.33E-09,-1.53E-09,-1.80E-09,NMDG60/2,1.76E+09,1.15E-11
O12,T,-4.16E-10,-1.05E-10,-9.74E-11,-1.48E-10,-1.42E-10,-1.99E-10,-2.38E-10,-3.18E-10,NMDG60/2,2.09E+09,4.24E-12
P12,F,3.32E-10,3.01E-10,3.11E-10,3.25E-10,3.15E-10,3.03E-10,3.11E-10,3.14E-10,NMDG60/2,6.38E+06,NaN
A13,T,-2.40E-10,-1.22E-10,-1.27E-10,-1.19E-10,-1.25E-10,-1.51E-10,-1.76E-10,-2.09E-10,NMDG60/2,4.81E+08,6.35E-12
B13,T,-2.86E-09,-1.48E-09,-1.60E-09,-1.73E-09,-1.81E-09,-2.16E-09,-2.37E-09,-2.68E-09,NMDG60/2,1.28E+09,8.76E-12
C13,T,-2.11E-09,-1.08E-09,-1.15E-09,-1.29E-09,-1.31E-09,-1.54E-09,-1.70E-09,-1.96E-09,NMDG60/2,6.52E+09,1.40E-11
D13,T,-1.28E-09,-8.80E-10,-8.92E-10,-9.34E-10,-9.49E-10,-1.09E-09,-1.16E-09,-1.20E-09,NMDG60/2,9.05E+08,5.68E-12
E13,T,-2.47E-09,-1.40E-09,-1.47E-09,-1.59E-09,-1.68E-09,-1.95E-09,-2.09E-09,-2.32E-09,NMDG60/2,1.23E+09,1.18E-11
F13,T,-2.03E-09,-1.09E-09,-1.18E-09,-1.24E-09,-1.32E-09,-1.54E-09,-1.72E-09,-1.93E-09,NMDG60/2,1.61E+10,1.07E-11
G13,T,-9.54E-10,-7.39E-10,-7.64E-10,-7.76E-10,-8.10E-10,-8.61E-10,-8.76E-10,-9.27E-10,NMDG60/2,1.15E+09,1.42E-11
H13,T,-8.19E-11,-7.88E-11,-8.50E-11,-8.19E-11,-7.57E-11,-8.19E-11,-2.61E-10,-7.73E-11,NMDG60/2,2.45E+09,1.09E-11
I13,T,-5.56E-11,-2.94E-11,-2.47E-11,-3.25E-11,-4.17E-11,-3.86E-11,-3.56E-11,-4.02E-11,NMDG60/2,3.91E+10,1.51E-11
J13,T,-4.38E-09,-3.18E-09,-3.34E-09,-3.46E-09,-3.56E-09,-3.90E-09,-4.03E-09,-4.23E-09,NMDG60/2,5.87E+09,1.64E-11
K13,T,-7.42E-11,-5.56E-11,-6.65E-11,-6.03E-11,-7.73E-11,-6.18E-11,-5.87E-11,-6.18E-11,NMDG60/2,2.82E+09,1.02E-11
L13,T,-1.59E-10,-1.39E-11,-3.40E-11,-2.01E-11,-2.94E-11,-6.03E-11,-5.72E-11,-5.56E-11,NMDG60/2,4.62E+08,5.53E-12
M13,F,6.18E-12,5.56E-11,4.02E-11,6.03E-11,1.55E-12,4.64E-11,1.85E-11,-1.55E-11,NMDG60/2,3.84E+08,4.73E-12
N13,T,-3.56E-11,-2.47E-11,-1.85E-11,-3.56E-11,-5.56E-11,-2.78E-11,-4.64E-11,-3.09E-11,NMDG60/2,8.06E+08,1.07E-11
O13,T,-1.53E-09,-1.07E-09,-1.11E-09,-1.19E-09,-1.23E-09,-1.41E-09,-1.84E-09,-1.88E-09,NMDG60/2,7.21E+08,1.99E-11
P13,T,-2.32E-11,-1.55E-12,-1.55E-12,0.00E+00,3.09E-12,9.27E-12,2.01E-11,2.78E-11,NMDG60/2,8.79E+08,NaN
A14,T,-1.53E-09,-6.94E-10,-6.93E-10,-7.68E-10,-8.27E-10,-9.77E-10,-1.11E-09,-1.35E-09,NMDG60/2,2.18E+09,5.31E-12
B14,F,2.94E-11,3.09E-12,4.64E-12,6.18E-12,4.64E-12,1.08E-11,7.73E-12,1.85E-11,NMDG60/2,8.86E+07,1.43E-11
C14,T,-1.53E-09,-1.11E-09,-1.15E-09,-1.19E-09,-1.24E-09,-1.36E-09,-1.42E-09,-1.47E-09,NMDG60/2,4.49E+08,1.31E-11
D14,T,-2.73E-09,-2.06E-09,-2.14E-09,-2.26E-09,-2.30E-09,-2.48E-09,-2.58E-09,-2.70E-09,NMDG60/2,4.32E+09,1.23E-11
E14,T,-6.62E-10,-2.30E-10,-2.50E-10,-2.64E-10,-2.80E-10,-3.60E-10,-4.36E-10,-5.53E-10,NMDG60/2,5.75E+08,6.59E-12
F14,T,-1.94E-09,-8.13E-10,-8.80E-10,-9.69E-10,-1.03E-09,-1.28E-09,-1.46E-09,-1.72E-09,NMDG60/2,3.26E+09,1.65E-11
G14,T,-4.33E-11,-4.48E-11,-3.71E-11,-4.17E-11,-4.02E-11,-3.56E-11,-3.86E-11,-4.02E-11,NMDG60/2,3.94E+09,8.40E-12
H14,T,-1.17E-10,-5.56E-11,-5.56E-11,-4.48E-11,-5.87E-11,-6.80E-11,-8.35E-11,-1.07E-10,NMDG60/2,6.86E+08,2.83E-12
I14,T,2.16E-11,7.73E-12,1.08E-11,3.09E-12,7.73E-12,1.24E-11,1.24E-11,1.85E-11,NMDG60/2,1.49E+08,NaN
J14,T,-9.89E-10,-4.08E-10,-4.56E-10,-5.01E-10,-5.64E-10,-7.20E-10,-7.84E-10,-9.38E-10,NMDG60/2,1.30E+09,1.51E-11
K14,T,6.18E-11,4.33E-11,1.55E-12,-2.47E-11,-2.63E-11,-6.65E-11,-7.88E-11,-8.50E-11,NMDG60/2,1.55E+07,NaN
L14,F,3.09E-12,7.57E-11,8.19E-11,9.43E-11,1.19E-10,1.56E-10,1.62E-10,1.45E-10,NMDG60/2,5.44E+08,9.91E-12
M14,T,-1.29E-09,-9.74E-10,-9.86E-10,-1.01E-09,-1.03E-09,-1.13E-09,-1.18E-09,-1.24E-09,NMDG60/2,1.13E+09,9.56E-12
N14,T,-2.10E-09,-1.98E-09,-1.96E-09,-2.03E-09,-2.02E-09,-2.05E-09,-2.05E-09,-2.10E-09,NMDG60/2,2.15E+09,1.26E-11
O14,T,-1.41E-10,-1.08E-10,-1.05E-10,-1.22E-10,-1.45E-10,-1.00E-10,5.72E-11,2.16E-11,NMDG60/2,6.80E+08,8.65E-12
P14,T,8.04E-11,1.10E-10,1.00E-10,1.27E-10,1.38E-10,1.92E-10,3.54E-10,3.35E-10,NMDG60/2,3.73E+08,NaN
A15,T,2.94E-11,7.73E-12,1.70E-11,3.09E-12,1.55E-12,-4.64E-12,1.55E-12,2.16E-11,NMDG60/2,1.76E+08,9.47E-12
B15,T,-3.38E-09,-1.74E-09,-1.85E-09,-1.95E-09,-2.09E-09,-2.46E-09,-2.72E-09,-3.10E-09,NMDG60/2,3.93E+09,8.26E-12
C15,T,-3.19E-09,-2.22E-09,-2.31E-09,-2.41E-09,-2.51E-09,-2.77E-09,-2.90E-09,-3.10E-09,NMDG60/2,2.02E+09,1.29E-11
D15,T,-1.70E-10,-1.10E-10,-1.08E-10,-1.19E-10,-1.25E-10,-1.39E-10,-1.44E-10,-1.61E-10,NMDG60/2,4.13E+08,9.90E-12
E15,T,-2.14E-09,-1.43E-09,-1.48E-09,-1.58E-09,-1.61E-09,-1.81E-09,-1.90E-09,-2.05E-09,NMDG60/2,2.95E+09,9.65E-12
F15,T,-1.37E-09,-6.79E-10,-7.73E-10,-7.76E-10,-8.76E-10,-1.04E-09,-1.14E-09,-1.26E-09,NMDG60/2,6.09E+08,8.61E-12
G15,T,-6.14E-10,-4.59E-10,-5.04E-10,-5.02E-10,-4.98E-10,-5.36E-10,-5.75E-10,-5.78E-10,NMDG60/2,2.89E+09,8.78E-12
H15,T,-4.43E-09,-2.93E-09,-3.09E-09,-3.21E-09,-3.30E-09,-3.72E-09,-3.94E-09,-4.24E-09,NMDG60/2,8.34E+09,1.28E-11
I15,T,-4.64E-11,-3.71E-11,-3.09E-11,-3.71E-11,-3.86E-11,-3.40E-11,-3.71E-11,-4.33E-11,NMDG60/2,6.22E+08,1.43E-12
J15,T,-3.30E-09,-1.50E-09,-1.62E-09,-1.67E-09,-1.79E-09,-2.15E-09,-2.36E-09,-2.87E-09,NMDG60/2,6.37E+08,2.08E-11
K15,T,-2.09E-09,-1.36E-09,-1.42E-09,-1.48E-09,-1.55E-09,-1.74E-09,-1.85E-09,-1.99E-09,NMDG60/2,1.19E+09,1.22E-11
L15,F,1.93E-10,-3.86E-11,-2.47E-11,-1.24E-11,-7.73E-11,-5.10E-11,-5.41E-11,-3.86E-11,NMDG60/2,2.23E+08,5.26E-12
M15,T,7.11E-11,3.71E-11,2.63E-11,3.09E-12,9.27E-12,2.32E-11,3.25E-11,2.16E-11,NMDG60/2,6.13E+07,NaN
N15,T,-2.08E-09,-2.06E-09,-2.06E-09,-2.05E-09,-2.06E-09,-2.07E-09,-2.07E-09,-2.06E-09,NMDG60/2,1.17E+09,1.18E-11
O15,T,6.65E-11,7.57E-11,8.35E-11,6.80E-11,7.57E-11,8.50E-11,1.33E-10,1.25E-10,NMDG60/2,4.10E+09,NaN
P15,T,1.08E-11,1.08E-11,3.25E-11,4.33E-11,4.02E-11,4.64E-11,5.26E-11,7.11E-11,NMDG60/2,1.56E+09,NaN
A16,T,-7.73E-11,-7.11E-11,-6.65E-11,-7.42E-11,-6.96E-11,-7.88E-11,-7.27E-11,-7.57E-11,NMDG60/2,1.01E+09,1.62E-11
B16,T,-9.27E-12,-3.25E-11,-3.56E-11,-3.25E-11,-3.40E-11,-2.94E-11,-2.32E-11,-1.70E-11,NMDG60/2,1.25E+08,NaN
C16,T,-3.53E-09,-2.31E-09,-2.46E-09,-2.49E-09,-2.64E-09,-2.97E-09,-3.16E-09,-3.40E-09,NMDG60/2,2.35E+09,1.33E-11
D16,T,-3.37E-09,-2.20E-09,-2.35E-09,-2.47E-09,-2.53E-09,-2.88E-09,-3.00E-09,-3.24E-09,NMDG60/2,3.68E+09,1.55E-11
E16,T,6.03E-11,4.33E-11,4.95E-11,4.79E-11,5.72E-11,5.87E-11,5.87E-11,6.65E-11,NMDG60/2,3.24E+08,4.88E-12
F16,T,3.76E-10,3.66E-10,3.69E-10,3.66E-10,3.73E-10,3.85E-10,3.93E-10,3.96E-10,NMDG60/2,6.06E+06,NaN
G16,T,-9.27E-10,-8.30E-10,-8.55E-10,-8.72E-10,-8.89E-10,-9.20E-10,-9.37E-10,-9.58E-10,NMDG60/2,7.06E+08,1.44E-11
H16,T,-7.27E-11,-8.04E-11,-7.42E-11,-7.42E-11,-7.11E-11,-6.80E-11,-6.80E-11,-6.65E-11,NMDG60/2,7.89E+07,NaN
I16,T,-3.94E-09,-1.97E-09,-2.16E-09,-2.32E-09,-2.42E-09,-2.87E-09,-3.22E-09,-3.65E-09,NMDG60/2,2.07E+09,1.14E-11
J16,T,2.78E-11,1.08E-11,-1.85E-11,-3.25E-11,-3.25E-11,-3.09E-11,-2.63E-11,-1.39E-11,NMDG60/2,1.62E+08,4.92E-12
K16,T,-2.60E-09,-2.33E-09,-2.36E-09,-2.40E-09,-2.42E-09,-2.49E-09,-2.53E-09,-2.56E-09,NMDG60/2,1.17E+09,1.49E-11
L16,T,-1.22E-10,-8.19E-11,-8.66E-11,-9.12E-11,-8.81E-11,-1.00E-10,-1.25E-10,-1.25E-10,NMDG60/2,3.89E+09,8.85E-12
M16,T,-6.03E-11,-2.94E-11,-9.27E-12,4.64E-12,9.27E-12,3.09E-11,6.34E-11,9.43E-11,NMDG60/2,4.22E+08,NaN
N16,T,-5.63E-10,-3.01E-10,-3.03E-10,-3.08E-10,-3.28E-10,-4.07E-10,-4.11E-10,-4.93E-10,NMDG60/2,3.28E+08,6.08E-12
O16,F,-1.65E-10,-2.32E-10,-2.41E-10,-2.43E-10,-2.63E-10,-2.94E-10,-3.06E-10,-3.34E-10,NMDG60/2,3.42E+08,2.43E-11
P16,T,-5.26E-11,-8.50E-11,-8.81E-11,-8.50E-11,-8.19E-11,-8.97E-11,-9.58E-11,-1.14E-10,NMDG60/2,3.70E+07,NaN
A17,T,-1.24E-09,-1.02E-09,-1.07E-09,-1.09E-09,-1.10E-09,-1.15E-09,-1.17E-09,-1.21E-09,NMDG60/2,9.03E+08,1.27E-11
B17,T,-2.32E-09,-1.78E-09,-1.84E-09,-1.95E-09,-1.97E-09,-2.13E-09,-2.21E-09,-2.26E-09,NMDG60/2,1.35E+09,9.76E-12
C17,T,-1.85E-11,-2.01E-11,-2.01E-11,-2.01E-11,-1.39E-11,-1.70E-11,-2.01E-11,-2.16E-11,NMDG60/2,4.29E+08,3.73E-12
D17,T,-1.32E-09,-3.91E-10,-3.96E-10,-4.37E-10,-4.59E-10,-5.98E-10,-7.39E-10,-9.07E-10,NMDG60/2,1.81E+09,4.75E-12
E17,T,-1.87E-10,-8.97E-11,-8.50E-11,-9.58E-11,-9.74E-11,-1.24E-10,-1.34E-10,-1.45E-10,NMDG60/2,9.76E+08,2.70E-12
F17,T,-2.28E-09,-1.92E-09,-1.96E-09,-1.98E-09,-2.01E-09,-2.10E-09,-2.14E-09,-2.20E-09,NMDG60/2,1.08E+09,8.86E-12
G17,T,-2.16E-09,-1.90E-09,-1.91E-09,-1.91E-09,-1.92E-09,-1.97E-09,-1.99E-09,-2.03E-09,NMDG60/2,6.50E+08,1.47E-11
H17,T,3.22E-10,2.43E-10,2.43E-10,2.40E-10,2.47E-10,2.44E-10,2.58E-10,2.80E-10,NMDG60/2,9.24E+06,NaN
I17,T,-1.66E-09,-1.08E-09,-1.13E-09,-1.21E-09,-1.24E-09,-1.37E-09,-1.47E-09,-1.58E-09,NMDG60/2,3.42E+08,1.63E-11
J17,T,-2.71E-10,-1.36E-10,-1.42E-10,-1.56E-10,-1.53E-10,-1.92E-10,-2.13E-10,-2.43E-10,NMDG60/2,1.05E+09,3.59E-12
K17,T,-7.78E-10,-6.00E-10,-6.11E-10,-6.37E-10,-6.35E-10,-6.99E-10,-7.19E-10,-7.34E-10,NMDG60/2,1.27E+09,4.53E-12
L17,T,-1.91E-09,-8.35E-10,-8.81E-10,-9.69E-10,-1.04E-09,-1.30E-09,-1.44E-09,-1.68E-09,NMDG60/2,1.57E+09,6.05E-12
M17,T,-1.08E-10,-1.02E-10,-1.21E-10,-1.28E-10,-1.27E-10,-1.53E-10,-1.76E-10,-2.09E-10,NMDG60/2,2.76E+09,1.40E-11
N17,T,-2.55E-09,-1.17E-09,-1.26E-09,-1.34E-09,-1.44E-09,-1.77E-09,-1.94E-09,-2.30E-09,NMDG60/2,3.92E+09,1.34E-11
O17,T,-4.28E-09,-3.05E-09,-3.18E-09,-3.29E-09,-3.41E-09,-3.80E-09,-4.00E-09,-4.26E-09,NMDG60/2,1.15E+09,1.28E-11
P17,T,2.37E-10,1.31E-10,1.11E-10,9.27E-11,9.12E-11,1.22E-10,-1.16E-10,1.76E-10,NMDG60/2,8.07E+07,NaN
A18,T,-1.64E-10,-1.31E-10,-1.45E-10,-1.64E-10,-1.47E-10,-1.62E-10,-1.70E-10,-1.61E-10,NMDG60/2,1.10E+09,1.06E-11
B18,T,-5.57E-09,-4.30E-09,-4.45E-09,-4.56E-09,-4.66E-09,-5.02E-09,-5.16E-09,-5.42E-09,NMDG60/2,1.83E+09,1.32E-11
C18,T,-1.57E-09,-9.38E-10,-9.85E-10,-1.05E-09,-1.11E-09,-1.25E-09,-1.36E-09,-1.51E-09,NMDG60/2,2.27E+09,8.89E-12
D18,T,-1.11E-09,-5.89E-10,-6.23E-10,-6.31E-10,-6.65E-10,-8.04E-10,-8.92E-10,-1.02E-09,NMDG60/2,1.57E+09,6.98E-12
E18,T,-3.28E-09,-1.78E-09,-1.89E-09,-2.00E-09,-2.08E-09,-2.51E-09,-2.72E-09,-3.05E-09,NMDG60/2,1.83E+09,9.74E-12
F18,T,-1.25E-10,-1.27E-10,-1.36E-10,-1.47E-10,-1.58E-10,-1.61E-10,-1.68E-10,-1.79E-10,NMDG60/2,5.43E+08,2.15E-12
G18,T,-1.43E-09,-1.24E-09,-1.18E-09,-1.28E-09,-1.28E-09,-1.32E-09,-1.33E-09,-1.32E-09,NMDG60/2,5.75E+09,7.06E-12
H18,T,-5.47E-09,-5.16E-09,-5.18E-09,-5.24E-09,-5.33E-09,-5.37E-09,-5.45E-09,-5.49E-09,NMDG60/2,1.29E+08,1.35E-11
I18,T,1.14E-10,7.11E-11,1.02E-10,1.08E-10,1.27E-10,1.41E-10,1.41E-10,1.73E-10,NMDG60/2,1.21E+08,9.79E-12
J18,T,-2.94E-10,-2.27E-10,-2.58E-10,-2.43E-10,-2.44E-10,-2.61E-10,-2.67E-10,-2.78E-10,NMDG60/2,1.10E+10,1.96E-11
K18,T,-2.03E-09,-1.83E-09,-1.87E-09,-1.89E-09,-1.92E-09,-1.97E-09,-1.98E-09,-2.01E-09,NMDG60/2,3.97E+09,1.46E-11
L18,T,-8.46E-10,-5.15E-10,-5.50E-10,-5.67E-10,-6.12E-10,-6.89E-10,-7.48E-10,-8.18E-10,NMDG60/2,5.82E+08,6.64E-12
M18,T,-8.84E-10,-4.99E-10,-5.01E-10,-5.53E-10,-5.41E-10,-6.14E-10,-6.79E-10,-7.31E-10,NMDG60/2,5.07E+08,5.78E-12
N18,T,-2.16E-11,-3.25E-11,-4.64E-11,-4.17E-11,-3.86E-11,-3.09E-11,-5.72E-11,-6.96E-11,NMDG60/2,1.32E+10,NaN
O18,T,-3.11E-09,-1.46E-09,-1.58E-09,-1.69E-09,-1.80E-09,-2.18E-09,-2.42E-09,-2.86E-09,NMDG60/2,6.47E+08,1.45E-11
P18,T,4.79E-11,-2.57E-10,-3.93E-10,-4.68E-10,-5.07E-10,-4.98E-10,-4.79E-10,-4.45E-10,NMDG60/2,2.64E+09,NaN
A19,T,-4.50E-09,-3.57E-09,-3.69E-09,-3.79E-09,-3.85E-09,-4.11E-09,-4.23E-09,-4.38E-09,NMDG60/2,4.49E+09,1.55E-11
B19,T,-6.65E-11,-6.65E-11,-6.03E-11,-7.11E-11,-6.80E-11,-7.27E-11,-7.42E-11,-7.11E-11,NMDG60/2,9.57E+08,1.30E-11
C19,T,-1.29E-09,-5.21E-10,-5.92E-10,-6.43E-10,-6.38E-10,-8.33E-10,-9.20E-10,-1.15E-09,NMDG60/2,6.39E+08,6.08E-12
D19,T,-2.06E-10,-1.45E-10,-1.41E-10,-1.56E-10,-1.55E-10,-1.75E-10,-1.76E-10,-1.95E-10,NMDG60/2,4.50E+09,1.88E-11
E19,T,-6.08E-09,-5.67E-09,-5.72E-09,-5.78E-09,-5.81E-09,-5.90E-09,-5.94E-09,-6.01E-09,NMDG60/2,4.55E+10,3.28E-11
F19,T,-3.78E-09,-3.23E-09,-3.30E-09,-3.37E-09,-3.42E-09,-3.59E-09,-3.67E-09,-3.74E-09,NMDG60/2,1.71E+09,1.59E-11
G19,T,-1.37E-09,-9.74E-10,-1.02E-09,-1.05E-09,-1.10E-09,-1.20E-09,-1.24E-09,-1.32E-09,NMDG60/2,6.51E+08,2.08E-11
H19,T,-3.13E-09,-2.52E-09,-2.61E-09,-2.64E-09,-2.68E-09,-2.89E-09,-2.96E-09,-3.10E-09,NMDG60/2,4.05E+08,8.24E-12
I19,T,-2.15E-09,-1.28E-09,-1.41E-09,-1.45E-09,-1.51E-09,-1.74E-09,-1.89E-09,-2.05E-09,NMDG60/2,6.35E+09,1.53E-11
J19,T,5.35E-10,5.32E-10,5.26E-10,5.38E-10,5.02E-10,5.30E-10,5.24E-10,5.36E-10,NMDG60/2,6.07E+06,NaN
K19,T,-8.04E-11,-9.27E-11,-9.27E-11,-9.74E-11,-8.81E-11,-8.35E-11,-9.12E-11,-9.43E-11,NMDG60/2,4.14E+08,NaN
