Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
E03,F,-6.543299E-9,-1.563827E-10,-9.150709E-10,-3.674218E-9,-4.598579E-9,-5.174563E-9,-5.377396E-9,-5.618938E-9,NMDG60/2,5.050709E+8,1.466849E-11
F03,T,-8.252670E-10,-8.980391E-11,-9.754562E-11,-8.361054E-11,-8.825557E-11,-1.269641E-10,-1.362542E-10,-1.734144E-10,NMDG60/2,3.417900E+8,8.930408E-12
G03,T,-1.724854E-9,-1.362542E-10,-2.384449E-10,-5.775320E-10,-8.902974E-10,-1.091582E-9,-1.237126E-9,-1.331575E-9,NMDG60/2,3.148639E+9,1.297560E-11
H03,T,-1.426024E-9,-9.909397E-11,-1.378025E-10,-1.687694E-10,-2.399932E-10,-3.065720E-10,-3.328938E-10,-3.994726E-10,NMDG60/2,6.660186E+8,9.022019E-12
I03,T,-1.034293E-9,-3.530223E-10,-2.601217E-10,-1.672211E-10,-1.362542E-10,-1.981879E-10,-2.787018E-10,-3.530223E-10,NMDG60/2,1.268077E+9,1.268028E-11
J03,T,-4.550581E-9,-1.176741E-10,-4.103110E-10,-8.546855E-10,-1.275835E-9,-1.662921E-9,-1.957106E-9,-2.283806E-9,NMDG60/2,4.768706E+8,1.871050E-11
K03,T,-1.224740E-9,-2.198647E-10,-1.486410E-10,-1.486410E-10,-2.585733E-10,-3.700540E-10,-5.109533E-10,-6.069505E-10,NMDG60/2,9.022590E+8,1.418497E-11
L03,F,5.264367E-11,2.415415E-10,1.145774E-10,1.269641E-10,1.021907E-10,1.455443E-10,1.006423E-10,1.099324E-10,NMDG60/2,2.787703E+8,2.564407E-11
M03,F,-5.910026E-9,-4.196010E-10,-2.336450E-9,-3.750087E-9,-4.409682E-9,-4.874185E-9,-5.075469E-9,-5.242690E-9,NMDG60/2,3.826819E+8,1.835954E-11
N03,F,-1.858012E-11,-1.238675E-11,-3.096686E-11,-3.716024E-11,-4.335361E-11,-4.645030E-11,-3.561190E-11,-3.251521E-11,NMDG60/2,9.226490E+8,1.391325E-11
O03,F,-1.238675E-11,4.645030E-12,-1.238675E-11,-7.741716E-12,-2.787018E-11,-3.096687E-12,-1.858012E-11,-1.548343E-11,NMDG60/2,3.486508E+8,4.285775E-12
P03,T,-4.954698E-11,-5.728870E-11,-6.348207E-11,-4.645030E-11,-5.109533E-11,-4.954698E-11,-4.335361E-11,-4.799864E-11,NMDG60/2,9.308795E+8,3.632503E-12
A04,T,-7.230763E-10,-1.238675E-11,-2.632184E-11,-4.954698E-11,-7.586882E-11,-8.825557E-11,-1.130291E-10,-1.161257E-10,NMDG60/2,1.060079E+9,6.686574E-12
B04,T,-1.509635E-9,-1.021907E-10,-1.037390E-10,-9.135225E-11,-1.285125E-10,-1.021907E-10,-1.393509E-10,-1.563827E-10,NMDG60/2,6.147135E+8,1.385828E-11
C04,F,-5.109533E-11,-8.825557E-11,-8.670722E-11,-7.122379E-11,-6.967545E-11,-6.503042E-11,-6.038538E-11,-6.348207E-11,NMDG60/2,7.492024E+8,2.501967E-12
D04,F,-1.562278E-9,-7.896551E-11,-1.765111E-10,-2.663151E-10,-3.777958E-10,-4.861798E-10,-6.177890E-10,-6.472075E-10,NMDG60/2,9.165482E+8,6.425535E-12
E04,T,-5.125016E-10,-9.754562E-11,-6.967545E-11,-5.264367E-11,-5.883705E-11,-8.361054E-11,-1.021907E-10,-1.269641E-10,NMDG60/2,7.313371E+8,1.977419E-11
F04,T,0.000000E+0,1.548343E-11,1.858012E-11,1.393509E-11,1.548343E-11,2.787018E-11,2.787018E-11,2.632184E-11,NMDG60/2,3.988680E+8,2.440573E-12
G04,T,-3.096687E-12,-7.277214E-11,-7.741716E-11,-6.193373E-11,-5.419202E-11,-5.109533E-11,-4.954698E-11,-4.799864E-11,NMDG60/2,1.437839E+8,NaN
H04,T,4.645030E-12,-1.068357E-10,-1.347059E-10,-1.114807E-10,-1.145774E-10,-7.741716E-11,-7.277214E-11,-7.586882E-11,NMDG60/2,2.544008E+8,9.487824E-12
I04,T,-4.645030E-11,-1.331575E-10,-1.347059E-10,-1.254158E-10,-1.145774E-10,-9.909397E-11,-1.021907E-10,-1.006423E-10,NMDG60/2,2.124570E+8,4.862594E-12
J04,T,-2.167680E-9,-8.515888E-11,-1.161257E-10,-1.703178E-10,-2.183164E-10,-2.910885E-10,-3.483772E-10,-3.762474E-10,NMDG60/2,4.693905E+8,1.093341E-11
K04,T,-3.219006E-9,-1.300608E-10,-1.904462E-10,-3.390872E-10,-4.954698E-10,-6.534008E-10,-7.757200E-10,-9.274576E-10,NMDG60/2,4.210506E+8,1.361071E-11
L04,T,6.038538E-11,-2.694117E-10,-2.430899E-10,-2.105747E-10,-1.811562E-10,-1.625760E-10,-1.378025E-10,-1.300608E-10,NMDG60/2,6.095967E+7,2.762966E-11
M04,T,-2.167681E-11,-5.109533E-11,-4.799864E-11,-4.490195E-11,-4.490195E-11,-2.322515E-11,-3.406355E-11,-2.322515E-11,NMDG60/2,6.008710E+8,7.288484E-12
N04,F,-3.406355E-11,-2.167681E-11,-4.335361E-11,-3.096686E-11,-6.038538E-11,-2.167681E-11,-3.406355E-11,-2.632184E-11,NMDG60/2,5.953967E+8,1.342769E-11
O04,F,-1.734144E-10,-6.921094E-10,-5.868221E-10,-5.047599E-10,-4.815348E-10,-4.319878E-10,-4.428262E-10,-3.514739E-10,NMDG60/2,4.105932E+7,NaN
P04,F,-1.068357E-10,7.896551E-11,5.883705E-11,2.941852E-11,9.290060E-12,-1.548343E-12,1.393509E-11,2.787018E-11,NMDG60/2,6.694209E+7,5.040773E-12
A05,F,5.310817E-10,4.505679E-10,4.196010E-10,4.180527E-10,4.087626E-10,4.165043E-10,4.087626E-10,4.072143E-10,NMDG60/2,6.971932E+6,NaN
B05,T,-2.198647E-10,-2.322515E-10,-2.260581E-10,-2.214131E-10,-2.198647E-10,-2.152197E-10,-2.167681E-10,-2.121230E-10,NMDG60/2,3.556828E+8,3.824237E-12
C05,T,1.238675E-10,7.277214E-11,6.503042E-11,6.038538E-11,5.728870E-11,5.883705E-11,6.038538E-11,5.883705E-11,NMDG60/2,1.418050E+7,NaN
D05,T,9.290060E-12,-3.716024E-11,-3.716024E-11,-3.870858E-11,-4.490195E-11,-3.096686E-11,-4.335361E-11,-4.180527E-11,NMDG60/2,4.065826E+8,NaN
E05,T,-7.741716E-12,-2.322515E-11,-1.238675E-11,-1.548343E-11,-1.393509E-11,-9.290060E-12,-1.548343E-11,-1.393509E-11,NMDG60/2,1.247424E+9,1.120355E-11
F05,T,1.083840E-11,-2.167681E-11,-1.393509E-11,-9.290060E-12,-6.193373E-12,-3.096687E-12,4.645030E-12,4.645030E-12,NMDG60/2,4.108725E+8,1.263016E-11
G05,T,-3.096687E-12,-1.238675E-10,-9.135225E-11,-8.515888E-11,-7.896551E-11,-5.574036E-11,-8.825557E-11,-7.741716E-11,NMDG60/2,1.161644E+9,1.372913E-11
H05,T,-2.012846E-10,-2.477349E-10,-2.337998E-10,-2.291548E-10,-2.368965E-10,-2.384449E-10,-2.477349E-10,-2.368965E-10,NMDG60/2,1.787935E+8,5.969128E-12
I05,T,-3.406355E-11,-7.432048E-11,-7.122379E-11,-5.419202E-11,-5.419202E-11,-6.348207E-11,-5.264367E-11,-4.954698E-11,NMDG60/2,6.351446E+8,1.152636E-11
J05,T,-4.645030E-11,-8.051385E-11,-7.741716E-11,-6.657876E-11,-6.348207E-11,-5.883705E-11,-6.503042E-11,-5.728870E-11,NMDG60/2,1.694112E+9,5.288328E-12
K05,T,-1.285125E-10,-9.290060E-11,-8.980391E-11,-7.896551E-11,-9.290060E-11,-7.122379E-11,-8.206219E-11,-7.896551E-11,NMDG60/2,6.066617E+8,1.627495E-11
L05,T,-9.290060E-12,-5.419202E-11,-4.954698E-11,-3.406355E-11,-3.251521E-11,-4.025693E-11,-2.477349E-11,-2.787018E-11,NMDG60/2,3.145859E+8,1.209310E-11
M05,T,-9.290060E-12,-2.090263E-10,-1.470926E-10,-1.331575E-10,-1.223191E-10,-8.051385E-11,-7.122379E-11,-8.825557E-11,NMDG60/2,2.996852E+8,1.760907E-11
N05,T,-4.645030E-11,-7.277214E-11,-1.919946E-10,-7.741716E-11,-7.586882E-11,-7.277214E-11,-6.967545E-11,-6.348207E-11,NMDG60/2,9.956912E+8,1.290836E-11
O05,F,-2.012846E-11,-1.656727E-10,-1.347059E-10,-9.754562E-11,-9.599728E-11,-9.909397E-11,-1.037390E-10,-1.052873E-10,NMDG60/2,4.410223E+8,1.252509E-11
P05,F,-4.799864E-11,-1.285125E-10,-1.238675E-10,-9.135225E-11,-7.122379E-11,-7.432048E-11,-1.052873E-10,-1.130291E-10,NMDG60/2,1.765119E+8,1.173188E-11
A06,T,-3.561190E-11,-7.432048E-11,-8.515888E-11,-7.586882E-11,-7.586882E-11,-9.909397E-11,-6.657876E-11,-5.264367E-11,NMDG60/2,8.836159E+8,1.472625E-11
B06,T,-6.193373E-11,-1.192224E-10,-1.254158E-10,-1.300608E-10,-1.238675E-10,-1.192224E-10,-1.161257E-10,-1.161257E-10,NMDG60/2,4.686046E+8,1.242487E-11
C06,T,2.167681E-11,-1.548343E-12,-1.238675E-11,3.096687E-12,-3.096687E-12,-4.645030E-12,1.238675E-11,4.645030E-12,NMDG60/2,6.814401E+8,8.055450E-12
D06,T,-7.277214E-11,-9.909397E-11,-9.135225E-11,-8.825557E-11,-8.515888E-11,-8.515888E-11,-8.051385E-11,-8.051385E-11,NMDG60/2,7.729568E+8,1.795624E-11
E06,F,-3.406355E-11,-1.145774E-10,-8.670722E-11,-7.122379E-11,-7.277214E-11,-4.645030E-11,-5.574036E-11,-6.193373E-11,NMDG60/2,5.035805E+8,3.983185E-12
F06,F,9.135225E-11,1.083840E-10,9.754562E-11,9.599728E-11,9.290060E-11,1.068357E-10,1.068357E-10,8.670722E-11,NMDG60/2,3.245409E+8,9.419389E-12
G06,T,-1.393509E-11,-6.348207E-11,-6.812710E-11,-4.799864E-11,-3.870858E-11,-3.096686E-11,-3.406355E-11,-2.787018E-11,NMDG60/2,3.143091E+8,9.600179E-12
H06,T,-4.645030E-12,-3.096686E-11,-2.477349E-11,-1.393509E-11,-7.741716E-12,3.096687E-12,-1.548343E-12,-1.548343E-12,NMDG60/2,1.269336E+9,1.250345E-11
I06,T,-1.548343E-11,-4.335361E-11,-3.406355E-11,-3.251521E-11,-3.096686E-11,-3.251521E-11,-2.632184E-11,-2.941852E-11,NMDG60/2,7.343523E+8,6.248189E-12
J06,T,-3.096686E-11,-1.408992E-10,-1.316092E-10,-1.176741E-10,-9.909397E-11,-8.515888E-11,-7.741716E-11,-6.812710E-11,NMDG60/2,1.893243E+8,1.958828E-11
K06,T,-3.406355E-11,-5.419202E-11,-6.038538E-11,-4.180527E-11,-5.574036E-11,-4.180527E-11,-4.799864E-11,-4.954698E-11,NMDG60/2,5.354987E+8,9.603692E-12
L06,T,1.548343E-12,-2.322515E-11,-2.477349E-11,-2.477349E-11,-3.096686E-11,-2.322515E-11,-2.477349E-11,-2.477349E-11,NMDG60/2,7.860802E+7,NaN
M06,T,-4.954698E-11,-9.909397E-11,-8.670722E-11,-9.909397E-11,-1.021907E-10,-9.135225E-11,-9.909397E-11,-9.909397E-11,NMDG60/2,4.471060E+8,8.941632E-12
N06,T,-5.574036E-11,-5.728870E-11,-4.954698E-11,-4.025693E-11,-7.741716E-11,-3.406355E-11,-6.348207E-11,-6.812710E-11,NMDG60/2,1.131377E+9,4.208228E-12
O06,T,-8.825557E-11,-1.037390E-10,-1.238675E-10,-1.238675E-10,-1.424476E-10,-1.378025E-10,-1.563827E-10,-1.532860E-10,NMDG60/2,6.291296E+8,8.728109E-12
P06,T,-2.787018E-11,-4.025693E-11,-3.406355E-11,-2.632184E-11,-3.716024E-11,-2.941852E-11,-3.406355E-11,-2.941852E-11,NMDG60/2,1.634515E+9,7.108892E-12
A07,T,-8.515888E-11,-2.059296E-10,-1.749628E-10,-1.641244E-10,-1.579310E-10,-1.672211E-10,-1.486410E-10,-1.331575E-10,NMDG60/2,2.753896E+8,1.317476E-11
B07,T,-5.264367E-11,-7.277214E-11,-9.135225E-11,-7.896551E-11,-8.206219E-11,-6.193373E-11,-6.812710E-11,-6.503042E-11,NMDG60/2,1.390031E+9,1.404990E-11
C07,T,1.703178E-11,-2.787018E-11,-3.716024E-11,-3.096686E-11,-2.787018E-11,-2.477349E-11,-1.548343E-11,-2.322515E-11,NMDG60/2,7.286204E+8,9.074279E-12
D07,T,-3.870858E-11,-1.161257E-10,-1.006423E-10,-7.586882E-11,-6.967545E-11,-6.038538E-11,-6.193373E-11,-5.264367E-11,NMDG60/2,6.512580E+8,6.156322E-12
E07,T,-3.096687E-12,-3.096686E-11,-2.632184E-11,-2.322515E-11,-2.477349E-11,-1.858012E-11,-1.703178E-11,-1.858012E-11,NMDG60/2,5.343994E+8,5.898293E-12
F07,F,-9.135225E-11,-9.243609E-10,-1.001778E-9,-1.011068E-9,-1.028100E-9,-9.181675E-10,-8.779106E-10,-8.639756E-10,NMDG60/2,4.800099E+7,1.000000E-12
G07,F,-7.586882E-11,-6.193373E-11,-6.503042E-11,-5.419202E-11,-6.967545E-11,-6.657876E-11,-6.503042E-11,-7.122379E-11,NMDG60/2,NaN,NaN
H07,T,-4.645030E-12,-7.896551E-11,-6.503042E-11,-5.264367E-11,-1.858012E-11,2.787018E-11,-4.645030E-12,-1.393509E-11,NMDG60/2,8.877882E+8,2.203528E-11
I07,T,3.716024E-11,-3.561190E-11,-3.870858E-11,-4.490195E-11,-4.335361E-11,-6.348207E-11,-4.799864E-11,-3.870858E-11,NMDG60/2,3.763707E+8,7.098442E-12
J07,T,-3.406355E-11,-1.037390E-10,-8.515888E-11,-8.361054E-11,-7.432048E-11,-6.657876E-11,-6.503042E-11,-4.799864E-11,NMDG60/2,4.445178E+8,1.803145E-11
K07,T,-5.728870E-11,-1.207708E-10,-1.254158E-10,-1.052873E-10,-1.161257E-10,-9.290060E-11,-1.161257E-10,-1.068357E-10,NMDG60/2,4.835139E+8,1.579016E-11
L07,T,1.703178E-11,-3.251521E-11,-3.406355E-11,-3.096686E-11,-5.264367E-11,-4.645030E-12,-3.406355E-11,-4.180527E-11,NMDG60/2,3.432754E+8,7.278140E-12
M07,T,-2.167681E-11,-3.870858E-11,-4.025693E-11,-3.716024E-11,-3.251521E-11,-3.561190E-11,-2.632184E-11,-3.406355E-11,NMDG60/2,1.146236E+9,5.034627E-12
N07,F,-4.180527E-11,-5.728870E-11,-9.599728E-11,-8.825557E-11,-7.122379E-11,-7.122379E-11,-5.264367E-11,-5.264367E-11,NMDG60/2,5.814084E+8,1.424700E-11
O07,T,3.251521E-11,-6.193373E-12,-1.548343E-11,1.083840E-11,-5.883705E-11,3.251521E-11,2.941852E-11,5.264367E-11,NMDG60/2,4.020027E+8,9.876240E-12
P07,F,-5.109533E-11,-8.670722E-11,-1.563827E-10,-1.594794E-10,-1.347059E-10,-1.114807E-10,-1.083840E-10,-9.754562E-11,NMDG60/2,3.097483E+8,7.866130E-12
A08,T,-9.290060E-12,-1.207708E-10,-9.754562E-11,-7.896551E-11,-6.812710E-11,-6.193373E-11,-5.883705E-11,-5.109533E-11,NMDG60/2,4.394575E+8,NaN
B08,T,-2.322515E-11,-4.490195E-11,-6.503042E-11,-5.109533E-11,-3.561190E-11,-4.025693E-11,-5.419202E-11,-4.645030E-11,NMDG60/2,6.861396E+8,8.622373E-12
C08,T,1.858012E-11,-4.025693E-11,-3.870858E-11,-1.703178E-11,-1.858012E-11,-4.645030E-12,-1.083840E-11,-1.858012E-11,NMDG60/2,3.167796E+10,9.011127E-12
D08,T,-4.025693E-11,-6.812710E-11,-8.206219E-11,-7.122379E-11,-8.051385E-11,-6.503042E-11,-7.896551E-11,-6.812710E-11,NMDG60/2,8.071071E+8,1.416590E-11
E08,F,1.223191E-10,8.825557E-11,5.109533E-11,6.348207E-11,9.909397E-11,8.825557E-11,8.980391E-11,7.432048E-11,NMDG60/2,5.554904E+6,NaN
F08,F,-4.706964E-10,-6.983028E-10,-7.493982E-10,-7.323664E-10,-7.432048E-10,-7.246246E-10,-6.998512E-10,-6.843677E-10,NMDG60/2,5.483009E+7,1.483621E-11
G08,F,-1.548343E-12,-6.812710E-11,-1.052873E-10,-1.052873E-10,-9.599728E-11,-1.037390E-10,-8.361054E-11,-8.051385E-11,NMDG60/2,2.423445E+8,7.002007E-12
H08,T,-1.548343E-12,-3.251521E-11,-2.941852E-11,-2.787018E-11,-2.167681E-11,-1.703178E-11,-1.393509E-11,-1.083840E-11,NMDG60/2,7.144819E+9,6.118481E-12
I08,F,-7.432048E-11,-6.503042E-11,-6.657876E-11,-4.335361E-11,3.096687E-12,0.000000E+0,-1.238675E-11,-3.870858E-11,NMDG60/2,5.024200E+8,1.252670E-11
J08,F,-5.109533E-11,-7.741716E-11,-7.122379E-11,-7.432048E-11,-7.896551E-11,-5.574036E-11,-8.051385E-11,-7.896551E-11,NMDG60/2,4.303740E+8,1.390301E-11
K08,T,-2.167681E-11,-1.006423E-10,-8.670722E-11,-6.038538E-11,-6.812710E-11,-6.657876E-11,-6.038538E-11,-5.574036E-11,NMDG60/2,9.435163E+8,1.444822E-11
L08,T,-4.645030E-12,-4.025693E-11,-4.954698E-11,-5.574036E-11,-4.645030E-11,-4.025693E-11,-3.870858E-11,-2.941852E-11,NMDG60/2,4.129080E+8,5.558731E-12
M08,T,-1.548343E-11,-3.716024E-11,-4.954698E-11,-5.109533E-11,-4.954698E-11,-3.561190E-11,-3.251521E-11,-4.025693E-11,NMDG60/2,9.176991E+8,1.053409E-11
N08,F,-1.548343E-11,-7.586882E-11,-8.515888E-11,-6.657876E-11,-9.754562E-11,-7.277214E-11,-8.670722E-11,-8.206219E-11,NMDG60/2,4.552628E+8,1.756941E-11
O08,F,-4.954698E-11,-5.109533E-11,1.548343E-12,6.038538E-11,8.361054E-11,1.579310E-10,2.477349E-10,3.096687E-10,NMDG60/2,2.195932E+8,2.824624E-12
P08,F,1.858012E-11,-6.193373E-12,1.393509E-11,2.322515E-11,1.703178E-11,2.941852E-11,2.167681E-11,2.632184E-11,NMDG60/2,4.889194E+8,1.234805E-11
A09,T,-5.543069E-10,-1.300608E-10,-1.021907E-10,-1.083840E-10,-1.145774E-10,-1.254158E-10,-1.408992E-10,-1.486410E-10,NMDG60/2,6.352042E+8,5.487495E-12
B09,T,-3.632413E-9,-1.114807E-10,-1.749628E-10,-3.328938E-10,-4.939215E-10,-6.270790E-10,-8.035901E-10,-9.584245E-10,NMDG60/2,7.871293E+8,1.785878E-11
C09,T,-3.313455E-10,-2.740567E-10,-2.864435E-10,-2.957336E-10,-3.112170E-10,-3.236038E-10,-3.390872E-10,-3.421839E-10,NMDG60/2,5.763045E+7,NaN
D09,T,-8.515888E-11,-5.264367E-11,-5.419202E-11,-4.799864E-11,-4.645030E-11,-4.954698E-11,-5.264367E-11,-5.109533E-11,NMDG60/2,6.043866E+8,2.364407E-12
E09,T,-5.781514E-9,-9.135225E-11,-4.304394E-10,-8.392020E-10,-1.297512E-9,-1.748080E-9,-2.130520E-9,-2.416964E-9,NMDG60/2,1.870792E+9,2.052744E-11
F09,T,-3.544158E-9,-8.670722E-11,-1.316092E-10,-2.322515E-10,-2.848952E-10,-4.412778E-10,-5.434685E-10,-6.379174E-10,NMDG60/2,1.727840E+9,1.615455E-11
G09,F,-5.883705E-11,-1.223191E-10,-1.501893E-10,-1.501893E-10,-1.424476E-10,-1.408992E-10,-1.378025E-10,-1.347059E-10,NMDG60/2,2.276366E+8,1.237028E-11
H09,T,-9.042325E-10,-6.348207E-11,-7.122379E-11,-7.586882E-11,-9.599728E-11,-1.316092E-10,-1.347059E-10,-1.858012E-10,NMDG60/2,1.561367E+9,7.305342E-12
I09,F,-1.997363E-9,-3.716024E-11,-4.954698E-11,-1.006423E-10,-1.548343E-10,-2.167681E-10,-2.245098E-10,-2.446382E-10,NMDG60/2,9.196519E+8,1.578701E-11
