Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
D03,F,-2.165269E-11,-7.733104E-12,-1.701283E-11,3.093242E-12,-3.093242E-12,-1.546621E-12,-3.093242E-12,1.546621E-12,NMDG60/2,1.399535E+8,2.299710E-12
E03,F,-2.562751E-9,5.103849E-11,-4.268674E-10,-8.645611E-10,-1.232657E-9,-1.456917E-9,-1.644058E-9,-1.787894E-9,NMDG60/2,2.767637E+8,5.462838E-12
F03,T,-3.199959E-9,-1.036236E-10,-2.892181E-10,-5.150247E-10,-7.794969E-10,-9.728246E-10,-1.146046E-9,-1.331641E-9,NMDG60/2,6.447555E+8,6.313373E-12
G03,T,-3.714983E-9,-1.330094E-10,-5.892626E-10,-1.096554E-9,-1.514142E-9,-1.866771E-9,-2.160629E-9,-2.375610E-9,NMDG60/2,6.527863E+8,1.212863E-11
H03,T,1.979675E-10,8.661077E-11,5.567835E-11,6.186483E-11,5.413173E-11,4.794525E-11,5.103849E-11,4.794525E-11,NMDG60/2,7.908612E+6,NaN
I03,T,-4.021214E-11,-3.557228E-11,-4.485201E-11,-4.021214E-11,-2.474593E-11,-3.711890E-11,-1.855945E-11,-2.165269E-11,NMDG60/2,8.380726E+8,6.377206E-12
J03,T,-2.309105E-9,-8.506415E-11,-1.098101E-10,-1.237297E-10,-1.902344E-10,-2.861249E-10,-3.603627E-10,-4.346005E-10,NMDG60/2,9.091318E+8,1.342063E-11
K03,T,-3.425765E-9,-4.794525E-11,-1.995141E-10,-3.974816E-10,-6.155551E-10,-8.305354E-10,-1.020770E-9,-1.201724E-9,NMDG60/2,3.829096E+8,1.209439E-11
L03,T,-1.391959E-10,-4.175876E-11,-4.175876E-11,-3.402566E-11,-3.557228E-11,-3.711890E-11,-2.010607E-11,-3.093242E-11,NMDG60/2,1.414309E+9,2.020975E-12
M03,T,-4.840923E-9,-9.898374E-11,-3.619093E-10,-6.928862E-10,-1.074902E-9,-1.483209E-9,-1.772428E-9,-1.988955E-9,NMDG60/2,8.196717E+8,6.478759E-12
N03,T,-2.938580E-10,-8.970402E-11,-9.279726E-11,-9.743711E-11,-1.098101E-10,-1.051702E-10,-1.330094E-10,-1.361026E-10,NMDG60/2,1.716422E+9,8.389284E-12
O03,T,-5.662179E-9,-1.345560E-10,-6.387544E-10,-1.215644E-9,-1.806453E-9,-2.276626E-9,-2.728239E-9,-3.034470E-9,NMDG60/2,5.259825E+8,1.190799E-11
P03,T,-2.072472E-10,-1.036236E-10,-1.051702E-10,-1.098101E-10,-1.283695E-10,-1.391959E-10,-1.469290E-10,-1.577553E-10,NMDG60/2,3.128012E+8,4.767914E-12
A04,T,-3.934604E-9,-1.407425E-10,-3.928417E-10,-7.160855E-10,-1.033143E-9,-1.283695E-9,-1.509502E-9,-1.747682E-9,NMDG60/2,5.675728E+8,8.141547E-12
B04,T,-7.872301E-10,-1.067168E-10,-1.685817E-10,-2.490060E-10,-2.799384E-10,-3.356167E-10,-4.315072E-10,-4.500667E-10,NMDG60/2,7.195054E+8,1.230132E-11
C04,F,-2.012154E-9,-1.917810E-10,-3.325235E-10,-6.372078E-10,-9.032266E-10,-1.105834E-9,-1.302255E-9,-1.402785E-9,NMDG60/2,3.108878E+8,1.127987E-11
D04,F,-4.785245E-9,-1.654884E-10,-3.866552E-10,-6.696869E-10,-1.289882E-9,-1.879144E-9,-2.372516E-9,-2.752985E-9,NMDG60/2,3.339445E+8,1.053391E-11
E04,T,-2.592137E-9,-8.351753E-11,-2.984978E-10,-6.263814E-10,-9.032266E-10,-1.105834E-9,-1.313081E-9,-1.441451E-9,NMDG60/2,6.059345E+8,8.399522E-12
F04,T,-2.319931E-11,-1.546621E-11,-1.546621E-11,-1.546621E-11,-1.855945E-11,-1.701283E-11,-1.082635E-11,-1.391959E-11,NMDG60/2,2.455287E+9,NaN
G04,T,-5.584848E-9,-1.747682E-10,-6.403010E-10,-1.217191E-9,-1.685817E-9,-2.186922E-9,-2.629255E-9,-2.916927E-9,NMDG60/2,2.119286E+9,1.068944E-11
H04,T,-2.265800E-9,-1.453824E-10,-3.820154E-10,-5.614234E-10,-7.996030E-10,-9.805576E-10,-1.133673E-9,-1.274416E-9,NMDG60/2,5.245984E+9,6.914196E-12
I04,T,-2.019887E-9,-1.577553E-10,-4.392403E-10,-7.624841E-10,-9.774644E-10,-1.136766E-9,-1.282149E-9,-1.396599E-9,NMDG60/2,1.248430E+9,1.044495E-11
J04,T,-3.199959E-9,-7.733104E-11,-1.917810E-10,-3.541762E-10,-5.490504E-10,-7.315517E-10,-9.186928E-10,-1.082635E-9,NMDG60/2,8.553475E+8,1.585165E-11
K04,T,-5.567835E-11,-1.376493E-10,-1.546621E-10,-1.407425E-10,-1.438357E-10,-1.345560E-10,-1.376493E-10,-1.299162E-10,NMDG60/2,1.349881E+8,2.580654E-11
L04,T,-2.698854E-9,-1.113567E-10,-3.278836E-10,-5.892626E-10,-8.583746E-10,-1.042422E-9,-1.262043E-9,-1.387319E-9,NMDG60/2,7.014073E+8,8.441355E-12
M04,T,-3.399473E-9,-1.144499E-10,-3.170573E-10,-5.660633E-10,-8.243489E-10,-1.104287E-9,-1.299162E-9,-1.478570E-9,NMDG60/2,6.543691E+8,7.672496E-12
N04,T,-3.572694E-10,-3.711890E-11,-4.485201E-11,-3.711890E-11,-4.794525E-11,-3.557228E-11,-3.711890E-11,-3.711890E-11,NMDG60/2,3.104754E+8,2.915265E-12
O04,T,-9.217860E-10,-1.376493E-10,-1.515689E-10,-1.546621E-10,-1.732215E-10,-2.026073E-10,-2.304465E-10,-2.474593E-10,NMDG60/2,2.699699E+8,4.964866E-12
P04,T,-1.113567E-10,1.453824E-10,1.623952E-10,1.763148E-10,1.654884E-10,1.871411E-10,1.515689E-10,1.407425E-10,NMDG60/2,6.980737E+8,4.625913E-12
A05,T,-1.252763E-10,-5.258511E-11,-1.144499E-10,-1.221831E-10,-1.237297E-10,-1.159966E-10,-1.221831E-10,-1.113567E-10,NMDG60/2,7.160760E+8,1.634709E-11
B05,T,-5.057451E-10,-1.685817E-10,-1.917810E-10,-2.149803E-10,-2.134337E-10,-2.412729E-10,-2.428195E-10,-2.706587E-10,NMDG60/2,1.930502E+9,1.632763E-11
C05,T,-1.995141E-10,-2.087938E-10,-2.118871E-10,-2.072472E-10,-2.041540E-10,-1.979675E-10,-2.010607E-10,-2.010607E-10,NMDG60/2,3.486622E+8,1.188534E-11
D05,T,-8.661077E-11,-3.093242E-11,-6.186483E-11,-5.877159E-11,-6.341146E-11,-5.877159E-11,-4.794525E-11,-4.949187E-11,NMDG60/2,1.665359E+9,4.119379E-12
E05,T,-8.815739E-11,-8.970402E-11,-1.020770E-10,-9.125063E-11,-9.125063E-11,-9.279726E-11,-9.898374E-11,-8.661077E-11,NMDG60/2,5.290630E+8,6.186004E-12
F05,T,-9.279726E-11,-2.938580E-11,-4.021214E-11,-4.794525E-11,-6.495808E-11,-4.175876E-11,-5.722497E-11,-5.103849E-11,NMDG60/2,7.456938E+8,2.057768E-11
G05,T,0.000000E+0,-7.423780E-11,-4.794525E-11,-3.093242E-11,-1.391959E-11,-1.237297E-11,-9.279725E-12,-1.082635E-11,NMDG60/2,1.809623E+9,1.160207E-11
H05,T,-2.598323E-10,-2.118871E-10,-2.134337E-10,-2.026073E-10,-2.087938E-10,-2.149803E-10,-2.087938E-10,-2.180735E-10,NMDG60/2,7.696707E+8,1.310144E-11
I05,T,-1.855945E-10,-8.661077E-11,-8.970402E-11,-9.434387E-11,-9.125063E-11,-9.125063E-11,-1.036236E-10,-1.036236E-10,NMDG60/2,5.280049E+9,1.520158E-11
J05,T,-1.407425E-10,-6.186483E-11,-1.005304E-10,-9.589050E-11,-1.020770E-10,-8.661077E-11,-8.197091E-11,-7.269118E-11,NMDG60/2,6.459340E+8,1.145654E-11
K05,T,-1.345560E-10,-1.670351E-10,-1.608486E-10,-1.593019E-10,-1.469290E-10,-1.500222E-10,-1.422891E-10,-1.438357E-10,NMDG60/2,1.944330E+8,3.688200E-12
L05,T,-5.614234E-10,-8.815739E-11,-1.330094E-10,-1.283695E-10,-1.345560E-10,-1.330094E-10,-1.407425E-10,-1.314628E-10,NMDG60/2,9.053259E+8,8.627254E-12
M05,T,-1.376493E-10,-1.005304E-10,-9.589050E-11,-9.589050E-11,-9.743711E-11,-9.898374E-11,-1.051702E-10,-1.159966E-10,NMDG60/2,5.280926E+8,8.420844E-12
N05,T,-1.562087E-10,-1.531155E-10,-1.438357E-10,-1.361026E-10,-1.422891E-10,-1.453824E-10,-1.593019E-10,-1.453824E-10,NMDG60/2,1.016308E+9,1.232957E-11
O05,T,-9.125063E-11,-2.196202E-10,-2.165269E-10,-2.010607E-10,-2.118871E-10,-2.103404E-10,-1.948742E-10,-1.794080E-10,NMDG60/2,3.276172E+8,9.559027E-12
P05,T,-8.042429E-11,-1.082635E-10,-1.159966E-10,-9.898374E-11,-1.005304E-10,-1.098101E-10,-8.815739E-11,-8.815739E-11,NMDG60/2,2.150910E+8,4.717213E-12
A06,T,-8.970402E-11,-1.515689E-10,-1.376493E-10,-1.438357E-10,-1.314628E-10,-1.268229E-10,-1.129033E-10,-9.898374E-11,NMDG60/2,5.493465E+8,1.027480E-11
B06,T,-4.376937E-10,-3.572694E-10,-3.696424E-10,-3.387100E-10,-3.557228E-10,-3.433498E-10,-3.572694E-10,-3.696424E-10,NMDG60/2,6.904017E+8,1.182326E-11
C06,T,-1.391959E-11,-8.042429E-11,-9.125063E-11,-8.815739E-11,-7.578443E-11,-6.959794E-11,-6.650470E-11,-6.805132E-11,NMDG60/2,1.594753E+8,1.538484E-11
D06,F,-8.351753E-11,2.474593E-11,1.082635E-10,1.159966E-10,1.330094E-10,1.500222E-10,1.453824E-10,1.747682E-10,NMDG60/2,1.729796E+9,1.201340E-11
E06,F,-6.356612E-10,-4.608930E-10,-7.903233E-10,-7.980564E-10,-8.475483E-10,-9.094131E-10,-9.991171E-10,-1.091914E-9,NMDG60/2,7.721345E+8,6.055055E-12
F06,F,2.134337E-10,8.506415E-11,3.309769E-10,3.371634E-10,3.742823E-10,4.114012E-10,4.779059E-10,5.676098E-10,NMDG60/2,2.627697E+9,NaN
G06,T,-6.356612E-10,-4.392403E-10,-4.547066E-10,-4.593464E-10,-4.562532E-10,-4.547066E-10,-4.562532E-10,-4.593464E-10,NMDG60/2,2.139134E+9,1.395908E-11
H06,T,-2.474593E-10,-1.639418E-10,-1.685817E-10,-1.593019E-10,-1.469290E-10,-1.593019E-10,-1.639418E-10,-1.562087E-10,NMDG60/2,7.896588E+8,1.502934E-11
I06,T,8.042429E-11,-1.159966E-10,-6.186484E-12,2.010607E-11,3.866552E-11,4.794525E-11,5.722497E-11,5.567835E-11,NMDG60/2,1.139146E+9,2.378015E-11
J06,T,1.933276E-10,1.453824E-10,1.438357E-10,1.469290E-10,1.608486E-10,1.639418E-10,1.654884E-10,1.654884E-10,NMDG60/2,5.316947E+6,NaN
K06,T,-1.087274E-9,-1.206364E-10,-1.531155E-10,-1.794080E-10,-1.917810E-10,-2.350864E-10,-2.629255E-10,-3.015911E-10,NMDG60/2,6.162487E+8,2.298076E-11
L06,T,-1.283695E-10,-2.319931E-11,-4.949187E-11,-6.650470E-11,-7.114456E-11,-5.722497E-11,-6.650470E-11,-7.114456E-11,NMDG60/2,6.492835E+8,1.082441E-11
M06,T,-1.546621E-10,-1.067168E-10,-9.434387E-11,-1.129033E-10,-1.206364E-10,-1.020770E-10,-1.098101E-10,-1.206364E-10,NMDG60/2,4.918283E+8,9.029929E-12
N06,T,-3.696424E-10,-2.196202E-10,-2.366330E-10,-2.520992E-10,-2.644722E-10,-2.134337E-10,-1.917810E-10,-2.041540E-10,NMDG60/2,6.309544E+8,1.239483E-11
O06,T,6.944328E-10,7.114456E-11,3.557228E-10,1.374946E-9,2.224041E-9,-1.670351E-9,-2.456034E-9,-2.001328E-9,NMDG60/2,7.638188E+7,2.286321E-11
P06,T,-3.495363E-10,-5.243045E-10,-5.057451E-10,-5.629700E-10,-6.186484E-10,-2.536458E-10,-1.855945E-10,-1.948742E-10,NMDG60/2,2.000416E+8,4.767387E-12
A07,T,-6.031822E-11,-2.165269E-10,-1.376493E-10,-8.661077E-11,-7.887767E-11,-7.423780E-11,-6.805132E-11,-7.578443E-11,NMDG60/2,5.813353E+8,8.955850E-12
B07,T,-8.661077E-11,-4.639863E-11,-4.485201E-11,-4.949187E-11,-4.949187E-11,-6.031822E-11,-5.567835E-11,-5.877159E-11,NMDG60/2,6.134216E+8,1.328954E-11
C07,T,-2.567391E-10,-2.366330E-10,-1.964209E-10,-1.948742E-10,-1.825013E-10,-2.010607E-10,-2.041540E-10,-1.948742E-10,NMDG60/2,1.447773E+9,1.657579E-11
D07,T,-1.840479E-10,-5.707031E-10,-3.572694E-10,-2.103404E-10,-1.639418E-10,-1.593019E-10,-1.577553E-10,-1.701283E-10,NMDG60/2,9.469505E+8,2.434009E-11
E07,F,-6.805132E-11,-4.639863E-11,-3.093242E-11,-3.711890E-11,3.093242E-12,-1.546621E-12,2.783918E-11,2.010607E-11,NMDG60/2,NaN,9.458091E-12
F07,F,1.453824E-10,-1.127487E-9,-1.014583E-9,-9.264259E-10,-8.630144E-10,-7.702172E-10,-6.712335E-10,-5.815294E-10,NMDG60/2,5.949498E+7,NaN
G07,F,-7.114456E-11,-6.341146E-11,-6.959794E-11,-6.186483E-11,-6.650470E-11,-7.578443E-11,-6.805132E-11,-6.805132E-11,NMDG60/2,NaN,NaN
H07,T,-6.495808E-11,-1.701283E-11,-1.082635E-10,-8.506415E-11,-7.887767E-11,-1.020770E-10,-9.434387E-11,-7.114456E-11,NMDG60/2,4.365551E+8,5.234465E-12
I07,T,-3.015911E-10,-6.341146E-11,-6.805132E-11,-6.495808E-11,-7.423780E-11,-8.042429E-11,-9.125063E-11,-1.268229E-10,NMDG60/2,1.028373E+9,9.930202E-12
J07,T,-3.247904E-10,-1.453824E-10,-1.299162E-10,-1.422891E-10,-1.500222E-10,-1.515689E-10,-1.531155E-10,-1.453824E-10,NMDG60/2,1.372691E+9,5.690168E-12
K07,T,1.391959E-11,-4.949187E-11,-7.114456E-11,-6.495808E-11,-5.103849E-11,-5.258511E-11,-4.949187E-11,-4.485201E-11,NMDG60/2,1.698261E+9,2.341590E-12
L07,T,-3.387100E-10,-2.459127E-10,-2.536458E-10,-2.505526E-10,-2.598323E-10,-2.567391E-10,-2.660188E-10,-2.613789E-10,NMDG60/2,5.857093E+8,1.402002E-11
M07,T,1.964209E-10,1.237297E-10,1.051702E-10,1.237297E-10,1.159966E-10,1.268229E-10,1.268229E-10,1.190898E-10,NMDG60/2,5.125808E+6,NaN
N07,T,-1.809546E-10,-1.546621E-10,-1.345560E-10,-1.175432E-10,-1.113567E-10,-1.051702E-10,-8.661077E-11,-6.031822E-11,NMDG60/2,4.603015E+9,5.696823E-12
O07,T,-1.175432E-9,-7.733105E-10,-9.728246E-10,-1.906984E-9,-2.705040E-9,1.173885E-9,1.811093E-9,1.371853E-9,NMDG60/2,9.206456E+7,NaN
P07,T,-3.184492E-9,-5.103849E-9,-4.680075E-9,-4.570265E-9,-4.799165E-9,-4.460455E-9,-4.707914E-9,-4.587278E-9,NMDG60/2,3.289324E+7,NaN
A08,T,-3.557228E-11,-4.330539E-11,-3.711890E-11,-4.021214E-11,-4.330539E-11,-3.247904E-11,-3.866552E-11,-4.175876E-11,NMDG60/2,8.062134E+8,3.762521E-12
B08,T,-9.279726E-11,-9.743711E-11,-7.887767E-11,-6.495808E-11,-1.221831E-10,-6.495808E-11,-1.175432E-10,-1.206364E-10,NMDG60/2,6.952660E+8,1.467600E-11
C08,T,-2.474593E-10,-2.057006E-10,-2.026073E-10,-1.995141E-10,-2.010607E-10,-2.010607E-10,-2.072472E-10,-2.103404E-10,NMDG60/2,4.440874E+8,1.040896E-11
D08,T,-1.407425E-10,-1.067168E-10,-9.279726E-11,-9.434387E-11,-9.279726E-11,-9.589050E-11,-9.898374E-11,-9.589050E-11,NMDG60/2,8.286812E+8,8.792880E-12
E08,F,1.283695E-10,-4.840923E-10,-4.315072E-10,-3.820154E-10,-3.928417E-10,-3.448965E-10,-3.170573E-10,-2.675654E-10,NMDG60/2,4.675081E+7,7.590448E-11
F08,F,-4.794525E-11,-4.639863E-11,-4.949187E-11,-4.794525E-11,-3.866552E-11,-4.639863E-11,-3.711890E-11,-4.330539E-11,NMDG60/2,NaN,NaN
G08,F,-1.701283E-11,-6.959794E-11,-5.413173E-11,-1.855945E-11,-1.237297E-11,-4.639863E-12,-6.186484E-12,3.093242E-12,NMDG60/2,3.995523E+8,1.745576E-11
H08,T,-2.072472E-10,-1.113567E-10,-1.113567E-10,-1.159966E-10,-1.129033E-10,-1.175432E-10,-1.098101E-10,-1.144499E-10,NMDG60/2,1.374455E+10,6.238860E-12
I08,T,-5.459572E-10,-2.706587E-10,-2.799384E-10,-2.923113E-10,-2.954046E-10,-3.031377E-10,-3.402566E-10,-3.263370E-10,NMDG60/2,9.494907E+8,1.941620E-11
J08,T,-3.479897E-10,-2.613789E-10,-2.567391E-10,-2.613789E-10,-2.567391E-10,-2.520992E-10,-2.582857E-10,-2.520992E-10,NMDG60/2,2.221996E+9,1.190624E-11
K08,T,-1.871411E-10,-6.650470E-11,-7.269118E-11,-5.722497E-11,-5.877159E-11,-8.661077E-11,-5.258511E-11,-5.722497E-11,NMDG60/2,2.954311E+8,8.469568E-12
L08,T,-1.546621E-10,-1.051702E-10,-9.898374E-11,-9.279726E-11,-8.815739E-11,-8.970402E-11,-8.815739E-11,-8.815739E-11,NMDG60/2,8.016795E+8,1.403071E-11
M08,T,-4.794525E-11,-4.794525E-11,-4.330539E-11,-4.794525E-11,-4.021214E-11,-4.794525E-11,-4.485201E-11,-4.175876E-11,NMDG60/2,NaN,NaN
N08,T,-5.722497E-11,1.438357E-10,1.175432E-10,1.098101E-10,1.113567E-10,9.434387E-11,6.495808E-11,5.567835E-11,NMDG60/2,5.604996E+7,NaN
O08,F,-2.938580E-11,-2.783918E-11,-3.247904E-11,-2.629255E-11,-3.093242E-11,-2.474593E-11,-2.474593E-11,-2.319931E-11,NMDG60/2,1.037840E+8,NaN
P08,F,-2.675654E-10,-2.675654E-10,-2.675654E-10,-2.582857E-10,-2.536458E-10,-2.582857E-10,-2.474593E-10,-2.551925E-10,NMDG60/2,NaN,NaN
A09,T,-2.355504E-9,-4.686261E-10,-5.691565E-10,-6.743267E-10,-8.490948E-10,-9.666381E-10,-1.047062E-9,-1.252763E-9,NMDG60/2,5.375517E+8,9.076106E-12
B09,T,-2.199295E-9,-8.970402E-11,-4.577998E-10,-8.135226E-10,-1.138313E-9,-1.339374E-9,-1.486303E-9,-1.651791E-9,NMDG60/2,2.420022E+9,9.621012E-12
C09,T,-4.415603E-9,-2.211668E-10,-8.243489E-10,-1.509502E-9,-2.060099E-9,-2.431288E-9,-2.714320E-9,-2.940126E-9,NMDG60/2,1.073351E+9,1.350269E-11
D09,T,-9.434387E-11,-1.391959E-10,-1.964209E-10,-1.593019E-10,-1.577553E-10,-1.747682E-10,-1.608486E-10,-1.639418E-10,NMDG60/2,2.156845E+8,5.200683E-12
E09,T,7.501111E-10,3.588161E-10,3.912951E-10,4.701727E-10,5.119315E-10,5.567835E-10,5.954490E-10,6.294747E-10,NMDG60/2,8.697904E+6,NaN
F09,T,-4.500667E-10,-4.949187E-11,-6.341146E-11,-6.341146E-11,-7.423780E-11,-6.959794E-11,-8.197091E-11,-8.042429E-11,NMDG60/2,7.261623E+8,NaN
G09,F,-3.501550E-9,-2.830316E-10,-7.918699E-10,-1.275962E-9,-1.767788E-9,-2.163723E-9,-2.499339E-9,-2.660188E-9,NMDG60/2,4.042766E+8,9.056385E-12
H09,T,-4.310432E-9,-2.412729E-10,-8.815739E-10,-1.622405E-9,-2.196202E-9,-2.581310E-9,-2.867435E-9,-3.111801E-9,NMDG60/2,1.012422E+9,1.342770E-11
I09,T,-9.125063E-11,-8.351753E-11,-6.186483E-11,-5.877159E-11,-7.733104E-11,-6.959794E-11,-4.639863E-11,-5.722497E-11,NMDG60/2,5.282966E+8,1.141770E-11
