Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
Parameter,Valid QC,RecInac0,RecInac35,RecInac40,RecInac45,RecInac50,RecInac75,RecInac100,RecInac200,Compound Name,Seal Resistance,Capacitance
L08,T,-1.144499E-10,-5.877159E-11,-6.186483E-11,-6.341146E-11,-6.650470E-11,-6.650470E-11,-8.506415E-11,-9.125063E-11,NMDG60/2,8.451712E+8,1.398708E-11
M08,T,-2.783918E-11,-3.093242E-11,-2.474593E-11,-2.783918E-11,-2.938580E-11,-3.557228E-11,-2.474593E-11,-2.629255E-11,NMDG60/2,NaN,NaN
N08,T,-8.970402E-11,-6.805132E-11,-9.743711E-11,-1.376493E-10,-1.794080E-10,-2.134337E-10,-2.258067E-10,-2.242600E-10,NMDG60/2,5.529307E+7,7.857369E-12
O08,F,-2.938580E-11,-3.093242E-11,-3.557228E-11,-3.093242E-11,-3.093242E-11,-2.319931E-11,-2.474593E-11,-3.093242E-11,NMDG60/2,1.047307E+8,NaN
P08,F,-2.660188E-10,-2.459127E-10,-2.644722E-10,-2.520992E-10,-2.598323E-10,-2.706587E-10,-2.783918E-10,-2.629255E-10,NMDG60/2,NaN,NaN
A09,T,-8.490948E-10,-3.108708E-10,-2.923113E-10,-3.108708E-10,-3.294303E-10,-4.098545E-10,-4.531599E-10,-5.459572E-10,NMDG60/2,1.203813E+8,1.049151E-11
B09,T,-2.230227E-9,-2.176096E-9,-2.194655E-9,-2.197748E-9,-2.188469E-9,-2.205481E-9,-2.211668E-9,-2.216308E-9,NMDG60/2,2.275773E+9,1.029192E-11
C09,T,-4.471281E-9,-4.205262E-9,-4.208355E-9,-4.219182E-9,-4.233101E-9,-4.304246E-9,-4.315072E-9,-4.353738E-9,NMDG60/2,1.045205E+9,1.367356E-11
D09,T,-6.495808E-11,-9.279726E-11,-9.434387E-11,-1.036236E-10,-9.125063E-11,-9.279726E-11,-7.733104E-11,-8.351753E-11,NMDG60/2,2.276361E+8,5.479529E-12
E09,T,2.536458E-10,-2.304465E-10,-2.304465E-10,-2.660188E-10,-3.665492E-10,-1.562087E-10,-1.098101E-10,-5.103849E-11,NMDG60/2,1.875018E+7,4.099290E-10
F09,T,-4.732660E-10,-2.536458E-10,-2.861249E-10,-3.015911E-10,-3.046843E-10,-3.680958E-10,-3.974816E-10,-4.407870E-10,NMDG60/2,6.001118E+8,1.400570E-12
G09,F,-3.665491E-9,-3.656212E-9,-3.575787E-9,-3.523202E-9,-3.608267E-9,-3.583521E-9,-3.527842E-9,-3.563414E-9,NMDG60/2,4.052937E+8,8.764292E-12
H09,T,-4.163503E-9,-4.036681E-9,-4.059880E-9,-4.072253E-9,-4.061426E-9,-4.075346E-9,-4.107825E-9,-4.112465E-9,NMDG60/2,8.088399E+8,1.335934E-11
I09,T,-9.898374E-11,-7.887767E-11,-9.434387E-11,-1.051702E-10,-9.125063E-11,-1.020770E-10,-7.269118E-11,-9.434387E-11,NMDG60/2,5.462168E+8,1.148599E-11
J09,T,-6.959794E-11,-7.887767E-11,-7.114456E-11,-6.959794E-11,-6.805132E-11,-6.495808E-11,-6.495808E-11,-6.959794E-11,NMDG60/2,1.836212E+8,NaN
K09,T,-8.197091E-11,-6.959794E-11,-8.197091E-11,-7.887767E-11,-8.351753E-11,-9.279726E-11,-9.279726E-11,-8.042429E-11,NMDG60/2,7.184659E+8,1.622143E-11
L09,T,-7.733104E-12,-1.391959E-11,-2.010607E-11,-1.546621E-11,-1.855945E-11,-2.010607E-11,-2.010607E-11,-1.237297E-11,NMDG60/2,1.752176E+8,7.281541E-12
M09,T,-2.938580E-11,-3.402566E-11,-3.402566E-11,-2.783918E-11,-2.938580E-11,-2.938580E-11,-3.247904E-11,-2.629255E-11,NMDG60/2,NaN,5.579610E-12
N09,T,-4.791432E-9,-4.947640E-9,-4.939907E-9,-4.907428E-9,-4.932174E-9,-4.861029E-9,-4.839377E-9,-4.782152E-9,NMDG60/2,1.848499E+7,NaN
O09,F,-6.109153E-10,-6.140085E-10,-6.124619E-10,-6.093686E-10,-6.124619E-10,-6.124619E-10,-6.109153E-10,-6.109153E-10,NMDG60/2,NaN,NaN
P09,T,-4.735753E-9,-4.369204E-9,-4.421789E-9,-4.477468E-9,-4.511493E-9,-4.579544E-9,-4.622850E-9,-4.647596E-9,NMDG60/2,1.121146E+8,1.371851E-11
A10,T,-3.363900E-9,-3.264917E-9,-3.250997E-9,-3.258730E-9,-3.281930E-9,-3.319048E-9,-3.302036E-9,-3.334515E-9,NMDG60/2,1.010341E+9,9.525669E-12
B10,T,-3.247904E-11,-2.783918E-11,-3.557228E-11,-3.866552E-11,-5.258511E-11,-4.175876E-11,-3.557228E-11,-3.557228E-11,NMDG60/2,1.668665E+9,NaN
C10,T,-3.495363E-10,-1.855945E-10,-2.041540E-10,-2.087938E-10,-2.227134E-10,-2.505526E-10,-2.845782E-10,-3.170573E-10,NMDG60/2,4.918997E+8,4.498790E-12
D10,T,-3.220065E-9,-3.062309E-9,-3.096335E-9,-3.107161E-9,-3.130361E-9,-3.152013E-9,-3.193772E-9,-3.215425E-9,NMDG60/2,4.248151E+8,1.416420E-11
E10,T,-9.125063E-11,-9.898374E-11,-8.506415E-11,-9.125063E-11,-7.423780E-11,-8.970402E-11,-9.125063E-11,-8.815739E-11,NMDG60/2,7.610580E+8,1.039516E-11
F10,T,-7.454713E-10,-4.701727E-10,-5.011052E-10,-5.273977E-10,-5.722497E-10,-6.171018E-10,-6.696869E-10,-6.990726E-10,NMDG60/2,3.388772E+8,4.645720E-12
G10,T,-1.002210E-9,-6.696869E-10,-7.068058E-10,-7.238186E-10,-7.593909E-10,-8.970401E-10,-9.635448E-10,-1.034689E-9,NMDG60/2,2.132626E+9,4.640469E-12
H10,T,-3.592800E-9,-2.915380E-9,-2.995805E-9,-3.071589E-9,-3.158200E-9,-3.339155E-9,-3.397926E-9,-3.503096E-9,NMDG60/2,1.220912E+10,1.014083E-11
I10,T,-2.288999E-9,-1.866771E-9,-1.913170E-9,-1.950289E-9,-2.021433E-9,-2.101858E-9,-2.196202E-9,-2.244147E-9,NMDG60/2,7.338696E+9,7.583179E-12
J10,T,-2.528725E-9,-2.100311E-9,-2.171456E-9,-2.224041E-9,-2.239507E-9,-2.384889E-9,-2.425102E-9,-2.474593E-9,NMDG60/2,4.256000E+8,9.291244E-12
K10,T,-3.495363E-9,-2.576670E-9,-2.691120E-9,-2.782371E-9,-2.834956E-9,-3.099428E-9,-3.238624E-9,-3.387100E-9,NMDG60/2,1.353048E+9,1.131235E-11
L10,T,-2.242600E-10,-2.165269E-10,-2.057006E-10,-2.134337E-10,-2.180735E-10,-2.273533E-10,-2.319931E-10,-2.211668E-10,NMDG60/2,4.047827E+9,1.508501E-11
M10,T,-3.300489E-9,-3.042203E-9,-3.073136E-9,-3.111801E-9,-3.124174E-9,-3.207692E-9,-3.237077E-9,-3.255637E-9,NMDG60/2,1.030214E+9,1.005689E-11
N10,F,-1.995141E-10,-1.701283E-10,-1.794080E-10,-1.361026E-10,-1.995141E-10,-1.036236E-10,-1.361026E-10,-1.531155E-10,NMDG60/2,3.926135E+8,8.432679E-12
O10,T,-1.467743E-9,-1.209458E-9,-1.234204E-9,-1.246576E-9,-1.258949E-9,-1.319268E-9,-1.345560E-9,-1.370306E-9,NMDG60/2,2.551039E+8,1.328187E-11
P10,T,-1.422891E-10,-1.716749E-10,-1.562087E-10,-1.593019E-10,-1.593019E-10,-1.531155E-10,-1.469290E-10,-1.345560E-10,NMDG60/2,1.168289E+8,8.133528E-12
A11,T,-2.152896E-9,-1.908530E-9,-1.941009E-9,-1.984315E-9,-1.985861E-9,-2.064739E-9,-2.074019E-9,-2.112684E-9,NMDG60/2,5.359517E+8,7.158252E-12
B11,T,-3.314409E-9,-3.135000E-9,-3.170573E-9,-3.178306E-9,-3.213878E-9,-3.263370E-9,-3.277290E-9,-3.308222E-9,NMDG60/2,5.008916E+8,1.271128E-11
C11,T,-2.609150E-9,-2.520992E-9,-2.530272E-9,-2.539551E-9,-2.538005E-9,-2.556564E-9,-2.584404E-9,-2.579764E-9,NMDG60/2,4.778647E+8,1.631707E-11
D11,T,-8.692009E-10,-6.897929E-10,-7.176321E-10,-7.269118E-10,-7.454713E-10,-7.872301E-10,-8.088827E-10,-8.073361E-10,NMDG60/2,3.590397E+8,8.396473E-12
E11,F,-1.979675E-10,-1.948742E-10,-2.010607E-10,-2.010607E-10,-2.010607E-10,-1.995141E-10,-1.979675E-10,-1.964209E-10,NMDG60/2,NaN,NaN
F11,F,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,NMDG60/2,NaN,NaN
G11,F,9.279725E-12,-3.093242E-11,-3.402566E-11,-4.175876E-11,-3.402566E-11,-3.247904E-11,-2.938580E-11,-2.783918E-11,NMDG60/2,4.153473E+7,NaN
H11,T,-5.988516E-9,-5.750337E-9,-5.758070E-9,-5.826121E-9,-5.833854E-9,-5.878706E-9,-5.918918E-9,-5.971503E-9,NMDG60/2,4.415302E+9,1.750477E-11
I11,T,-3.512376E-9,-3.329875E-9,-3.373180E-9,-3.394833E-9,-3.424219E-9,-3.458244E-9,-3.445871E-9,-3.465978E-9,NMDG60/2,1.503417E+9,1.652681E-11
J11,T,-1.416705E-9,-1.340920E-9,-1.345560E-9,-1.364120E-9,-1.378039E-9,-1.398145E-9,-1.413612E-9,-1.410518E-9,NMDG60/2,5.444127E+8,1.347661E-11
K11,T,-2.091032E-9,-1.710563E-9,-1.767788E-9,-1.825013E-9,-1.872958E-9,-1.981221E-9,-1.981221E-9,-2.046179E-9,NMDG60/2,5.982766E+8,4.050250E-12
L11,T,-1.334734E-9,-1.232657E-9,-1.235750E-9,-1.272869E-9,-1.255856E-9,-1.277509E-9,-1.296068E-9,-1.291428E-9,NMDG60/2,6.453601E+8,8.072780E-12
M11,T,-2.906101E-9,-2.412729E-9,-2.477687E-9,-2.545738E-9,-2.596777E-9,-2.779278E-9,-2.808664E-9,-2.855062E-9,NMDG60/2,5.219249E+8,1.868430E-11
N11,F,-1.933276E-10,-3.866552E-11,-4.175876E-11,-1.330094E-10,1.855945E-11,-5.985423E-10,-4.376937E-10,-3.356167E-10,NMDG60/2,4.825938E+8,9.803899E-12
O11,F,-4.021214E-11,-1.005304E-10,-9.589050E-11,-5.413173E-11,-1.036236E-10,2.026073E-10,1.159966E-10,5.722497E-11,NMDG60/2,2.116265E+7,NaN
P11,F,-3.247904E-11,-2.629255E-11,-2.938580E-11,-2.783918E-11,-2.938580E-11,-3.093242E-11,-2.783918E-11,-2.629255E-11,NMDG60/2,6.228879E+8,NaN
A12,T,-2.817943E-9,-2.629255E-9,-2.661735E-9,-2.660188E-9,-2.666374E-9,-2.717413E-9,-2.726693E-9,-2.748345E-9,NMDG60/2,7.118196E+8,6.650458E-12
B12,T,-5.332749E-9,-5.253871E-9,-5.243045E-9,-5.226032E-9,-5.246138E-9,-5.270884E-9,-5.263151E-9,-5.308003E-9,NMDG60/2,8.105039E+8,2.327698E-11
C12,T,-4.927534E-9,-4.287233E-9,-4.264034E-9,-4.290326E-9,-4.298060E-9,-4.414056E-9,-4.486747E-9,-4.675435E-9,NMDG60/2,6.631279E+8,1.505625E-11
D12,T,-2.975699E-9,-2.671014E-9,-2.765358E-9,-2.773091E-9,-2.757625E-9,-2.859702E-9,-2.885995E-9,-2.890634E-9,NMDG60/2,5.960296E+8,1.314138E-11
E12,T,-1.589926E-9,-1.517235E-9,-1.534248E-9,-1.554354E-9,-1.548167E-9,-1.566727E-9,-1.576007E-9,-1.579100E-9,NMDG60/2,5.058284E+8,1.095158E-11
F12,T,-2.347770E-9,-2.111137E-9,-2.103404E-9,-2.120417E-9,-2.145163E-9,-2.171456E-9,-2.193108E-9,-2.251880E-9,NMDG60/2,9.636038E+8,9.686060E-12
G12,T,-2.033806E-9,-1.937916E-9,-1.942556E-9,-1.954929E-9,-1.951836E-9,-1.987408E-9,-1.996687E-9,-2.009060E-9,NMDG60/2,4.139839E+8,9.461608E-12
H12,T,-3.042203E-9,-2.972605E-9,-2.975699E-9,-2.986525E-9,-2.980338E-9,-3.011271E-9,-3.009724E-9,-3.019004E-9,NMDG60/2,2.256258E+9,1.797531E-11
I12,T,-2.310652E-9,-2.155990E-9,-2.163723E-9,-2.197748E-9,-2.196202E-9,-2.244147E-9,-2.279719E-9,-2.292092E-9,NMDG60/2,4.152735E+8,1.326259E-11
J12,T,-1.183165E-9,-6.727801E-10,-7.346450E-10,-7.516577E-10,-8.057895E-10,-9.171462E-10,-1.016130E-9,-1.053249E-9,NMDG60/2,2.531530E+9,4.399580E-12
K12,T,-8.150692E-10,-7.686706E-10,-7.779503E-10,-7.810436E-10,-7.810436E-10,-7.934165E-10,-8.011496E-10,-8.228023E-10,NMDG60/2,1.572902E+9,8.580038E-12
L12,T,-3.028284E-9,-2.697307E-9,-2.752985E-9,-2.796291E-9,-2.821037E-9,-2.875168E-9,-2.933940E-9,-2.960233E-9,NMDG60/2,7.245834E+8,1.081936E-11
M12,T,-3.190679E-9,-3.117988E-9,-3.127268E-9,-3.138094E-9,-3.141187E-9,-3.170573E-9,-3.196865E-9,-3.184492E-9,NMDG60/2,8.322697E+8,4.389903E-11
N12,T,-2.896821E-9,-2.638535E-9,-2.657095E-9,-2.646268E-9,-2.661735E-9,-2.694214E-9,-2.689574E-9,-2.762265E-9,NMDG60/2,2.468837E+8,1.163467E-11
O12,T,-1.268229E-10,-3.247904E-11,-3.402566E-11,-1.701283E-11,-9.589050E-11,-2.319931E-11,-2.938580E-11,-2.010607E-11,NMDG60/2,NaN,NaN
P12,T,-4.918255E-10,-6.588605E-10,-6.604071E-10,-9.929306E-10,-1.159966E-9,-9.681846E-10,-8.846672E-10,-8.413618E-10,NMDG60/2,8.935363E+7,4.041104E-11
A13,T,-2.938580E-11,-4.021214E-11,-4.485201E-11,-3.711890E-11,-5.413173E-11,-4.794525E-11,-4.175876E-11,-3.711890E-11,NMDG60/2,4.792916E+8,1.390256E-11
B13,T,-2.783918E-11,-3.711890E-11,-3.711890E-11,-4.021214E-11,-3.711890E-11,-4.175876E-11,-3.711890E-11,-4.794525E-11,NMDG60/2,8.013698E+8,1.857270E-12
C13,T,-4.639863E-12,-2.319931E-11,-2.165269E-11,-1.701283E-11,-2.010607E-11,-1.082635E-11,-1.391959E-11,-1.082635E-11,NMDG60/2,3.888156E+8,1.365692E-11
D13,T,-2.783918E-11,-1.391959E-11,-1.546621E-11,-1.855945E-11,-9.279725E-12,-1.701283E-11,-7.733104E-12,-1.546621E-11,NMDG60/2,1.187296E+9,7.331111E-12
E13,T,-1.562087E-10,-2.273533E-10,-2.165269E-10,-2.026073E-10,-2.087938E-10,-2.010607E-10,-1.871411E-10,-1.917810E-10,NMDG60/2,4.895951E+7,2.798409E-11
F13,T,-3.866552E-11,-4.175876E-11,-5.567835E-11,-7.887767E-11,-6.959794E-11,-5.567835E-11,-5.103849E-11,-4.949187E-11,NMDG60/2,9.822278E+8,1.412716E-11
G13,T,-9.589050E-11,-1.252763E-10,-1.175432E-10,-1.221831E-10,-1.129033E-10,-1.098101E-10,-1.113567E-10,-1.082635E-10,NMDG60/2,2.665904E+8,7.923045E-12
H13,T,-4.175876E-11,-3.093242E-11,-2.783918E-11,-2.938580E-11,-4.639863E-11,-3.711890E-11,-3.093242E-11,-2.938580E-11,NMDG60/2,7.508380E+8,6.717009E-12
I13,T,-1.237297E-11,-1.855945E-11,-3.093242E-11,-1.855945E-11,-3.093242E-11,-2.010607E-11,-1.546621E-11,-2.010607E-11,NMDG60/2,7.605578E+8,4.089529E-12
J13,T,-3.093242E-11,-2.165269E-11,-2.938580E-11,-2.319931E-11,-5.103849E-11,-2.474593E-11,-2.319931E-11,-1.855945E-11,NMDG60/2,8.226664E+8,1.239249E-11
K13,T,-5.567835E-11,-4.639863E-11,-5.413173E-11,-6.341146E-11,-6.186483E-11,-5.722497E-11,-6.031822E-11,-5.722497E-11,NMDG60/2,1.432874E+9,1.334669E-11
L13,T,-3.247904E-11,-5.103849E-11,-5.413173E-11,-5.877159E-11,-5.877159E-11,-7.423780E-11,-9.125063E-11,-9.125063E-11,NMDG60/2,9.471834E+8,2.066183E-12
M13,F,9.279725E-12,1.546621E-11,3.402566E-11,3.247904E-11,1.237297E-11,4.949187E-11,5.413173E-11,5.258511E-11,NMDG60/2,7.965869E+8,3.261885E-12
N13,F,2.165269E-11,3.093242E-11,2.165269E-11,7.578443E-11,7.887767E-11,1.190898E-10,1.067168E-10,8.351753E-11,NMDG60/2,1.483588E+8,1.165476E-11
O13,F,-3.866552E-11,-4.021214E-11,-4.639863E-11,-3.711890E-11,-4.330539E-11,-3.711890E-11,-4.949187E-11,-4.175876E-11,NMDG60/2,NaN,NaN
P13,T,6.805132E-11,1.190898E-10,1.144499E-10,1.794080E-10,2.149803E-10,1.701283E-10,1.531155E-10,1.407425E-10,NMDG60/2,4.202349E+8,1.360232E-11
A14,T,4.639863E-12,-1.237297E-11,-1.237297E-11,-1.237297E-11,-1.391959E-11,-9.279725E-12,-1.237297E-11,-7.733104E-12,NMDG60/2,4.672086E+8,9.929207E-12
B14,T,-1.237297E-11,-1.855945E-11,-7.733104E-12,-9.279725E-12,-2.629255E-11,-4.639863E-12,-1.237297E-11,1.546621E-12,NMDG60/2,6.069565E+8,1.343247E-11
C14,T,-7.423780E-11,-7.578443E-11,-8.661077E-11,-8.042429E-11,-8.351753E-11,-7.578443E-11,-7.887767E-11,-7.269118E-11,NMDG60/2,5.776858E+8,1.140982E-12
D14,T,4.639863E-12,-1.391959E-11,-6.186484E-12,-1.546621E-12,-1.855945E-11,-6.186484E-12,-9.279725E-12,0.000000E+0,NMDG60/2,3.027190E+8,4.287573E-12
E14,T,-8.970402E-11,-8.042429E-11,-8.042429E-11,-7.578443E-11,-9.898374E-11,-7.887767E-11,-7.114456E-11,-7.733104E-11,NMDG60/2,7.932332E+8,4.919720E-12
F14,T,-9.125063E-11,-9.125063E-11,-8.970402E-11,-8.970402E-11,-9.125063E-11,-9.125063E-11,-9.279726E-11,-8.970402E-11,NMDG60/2,4.114185E+9,2.016443E-12
G14,T,-1.701283E-11,-1.855945E-11,-2.010607E-11,-2.165269E-11,-1.391959E-11,-7.733104E-12,-1.391959E-11,-1.855945E-11,NMDG60/2,7.738384E+8,6.873039E-12
H14,T,-2.474593E-11,-2.474593E-11,-2.165269E-11,-2.010607E-11,-2.010607E-11,-2.629255E-11,-2.165269E-11,-2.319931E-11,NMDG60/2,9.079948E+8,1.221974E-11
I14,T,-2.010607E-11,-7.423780E-11,-7.578443E-11,-7.114456E-11,-9.279726E-11,-4.949187E-11,-5.258511E-11,-2.629255E-11,NMDG60/2,1.124264E+9,6.464980E-12
J14,T,-1.855945E-11,-1.082635E-11,-9.279725E-12,-9.279725E-12,-1.391959E-11,-1.237297E-11,-9.279725E-12,-1.237297E-11,NMDG60/2,3.018739E+9,5.610092E-12
K14,T,-1.144499E-10,-1.407425E-10,-1.438357E-10,-1.422891E-10,-1.469290E-10,-1.469290E-10,-1.391959E-10,-1.438357E-10,NMDG60/2,3.120773E+8,9.530198E-12
L14,F,-9.125063E-11,-1.206364E-10,-1.376493E-10,-1.391959E-10,-1.546621E-10,-1.654884E-10,-1.778614E-10,-1.871411E-10,NMDG60/2,8.225035E+8,2.864059E-12
M14,T,2.165269E-11,2.010607E-11,2.319931E-11,2.319931E-11,2.474593E-11,1.855945E-11,2.319931E-11,1.391959E-11,NMDG60/2,5.033071E+8,3.333777E-12
N14,T,-3.557228E-11,-2.938580E-11,-2.629255E-11,-3.093242E-11,-5.567835E-11,-2.165269E-11,-1.855945E-11,-2.010607E-11,NMDG60/2,1.008993E+9,1.270127E-11
O14,T,2.319931E-11,2.010607E-11,3.093242E-11,4.330539E-11,4.485201E-11,4.175876E-11,3.866552E-11,4.175876E-11,NMDG60/2,1.567202E+8,NaN
P14,F,-6.186483E-11,-2.474593E-11,-1.391959E-11,3.866552E-11,6.031822E-11,2.783918E-11,7.733104E-12,-1.546621E-12,NMDG60/2,1.688848E+8,7.920019E-12
A15,T,-1.252763E-10,-1.345560E-10,-1.314628E-10,-1.345560E-10,-1.283695E-10,-1.268229E-10,-1.283695E-10,-1.252763E-10,NMDG60/2,4.084471E+8,8.733103E-12
B15,T,-1.546621E-12,-3.711890E-11,-4.330539E-11,-3.247904E-11,-4.485201E-11,-2.474593E-11,-1.237297E-11,-1.546621E-12,NMDG60/2,4.130281E+8,2.152600E-11
C15,T,1.546621E-12,-1.701283E-11,-2.165269E-11,-1.237297E-11,-1.701283E-11,-7.733104E-12,-6.186484E-12,6.186484E-12,NMDG60/2,4.655237E+8,9.772687E-12
D15,T,-7.238186E-10,-6.356612E-10,-6.836064E-10,-6.557673E-10,-6.665936E-10,-6.588605E-10,-6.774200E-10,-7.006193E-10,NMDG60/2,7.709398E+8,4.563301E-11
E15,T,-8.042429E-11,-7.578443E-11,-7.887767E-11,-7.578443E-11,-7.733104E-11,-7.269118E-11,-6.959794E-11,-6.650470E-11,NMDG60/2,2.495946E+8,3.882638E-12
F15,T,-3.093242E-12,-3.247904E-11,-3.247904E-11,-2.629255E-11,-3.402566E-11,-9.279725E-12,-1.546621E-11,-1.082635E-11,NMDG60/2,1.114090E+8,NaN
G15,T,-2.938580E-11,-4.021214E-11,-3.247904E-11,-5.258511E-11,-3.711890E-11,-4.175876E-11,-3.866552E-11,-3.402566E-11,NMDG60/2,5.251812E+8,5.960512E-12
H15,T,-1.237297E-11,-1.855945E-11,-1.701283E-11,-1.855945E-11,-1.855945E-11,-1.546621E-11,-1.391959E-11,-1.237297E-11,NMDG60/2,1.127961E+9,7.529336E-12
I15,T,-2.319931E-11,-4.639863E-11,-4.485201E-11,-4.485201E-11,-3.093242E-11,-2.938580E-11,-4.021214E-11,-3.402566E-11,NMDG60/2,8.915619E+8,9.443726E-12
J15,T,-1.082635E-11,-2.783918E-11,-3.247904E-11,-3.866552E-11,-3.711890E-11,-3.093242E-11,-2.783918E-11,-3.711890E-11,NMDG60/2,5.204140E+8,9.357522E-12
K15,T,-2.629255E-11,-2.010607E-11,-2.319931E-11,-2.938580E-11,-2.165269E-11,-2.783918E-11,-1.546621E-11,-1.855945E-11,NMDG60/2,6.725363E+9,1.054630E-11
L15,T,6.495808E-11,8.506415E-11,1.020770E-10,1.175432E-10,1.376493E-10,1.484756E-10,1.716749E-10,1.840479E-10,NMDG60/2,2.201157E+8,5.843561E-12
M15,T,-2.010607E-11,-1.391959E-11,-2.629255E-11,-2.938580E-11,-2.165269E-11,-2.010607E-11,-2.319931E-11,-2.319931E-11,NMDG60/2,5.181136E+8,3.285110E-12
N15,T,-1.546621E-12,-1.391959E-11,-2.165269E-11,-2.165269E-11,-2.938580E-11,-2.474593E-11,-1.855945E-11,-1.237297E-11,NMDG60/2,3.809892E+8,1.083550E-11
O15,T,-9.743711E-11,-8.197091E-11,-7.887767E-11,-9.898374E-11,-1.113567E-10,-1.144499E-10,-1.190898E-10,-1.376493E-10,NMDG60/2,1.002650E+9,6.602691E-12
P15,T,-3.402566E-11,-3.093242E-11,-2.629255E-11,-1.391959E-11,-6.186484E-12,-9.279725E-12,-1.701283E-11,-1.701283E-11,NMDG60/2,4.687570E+9,NaN
A16,T,-4.175876E-11,-2.319931E-11,-2.010607E-11,-2.474593E-11,-4.485201E-11,-2.319931E-11,-1.546621E-11,-1.082635E-11,NMDG60/2,1.074820E+9,6.153834E-12
B16,T,1.701283E-11,6.186484E-12,7.733104E-12,1.082635E-11,9.279725E-12,1.546621E-11,1.391959E-11,1.082635E-11,NMDG60/2,6.161315E+8,9.951717E-12
C16,T,1.546621E-12,-3.093242E-12,-4.639863E-12,-9.279725E-12,-7.733104E-12,-1.546621E-12,0.000000E+0,-1.546621E-12,NMDG60/2,6.604607E+8,7.142783E-12
D16,T,-3.866552E-11,-3.711890E-11,-3.402566E-11,-4.485201E-11,-6.341146E-11,-4.330539E-11,-3.557228E-11,-3.093242E-11,NMDG60/2,4.728930E+8,1.216513E-11
E16,T,0.000000E+0,-2.165269E-11,-2.474593E-11,-2.319931E-11,-2.165269E-11,-1.855945E-11,-1.391959E-11,-9.279725E-12,NMDG60/2,4.505729E+8,4.986323E-12
F16,T,-4.330539E-11,-4.639863E-11,-3.866552E-11,-3.711890E-11,-6.495808E-11,-3.557228E-11,-3.557228E-11,-3.247904E-11,NMDG60/2,6.774770E+8,1.601880E-11
G16,T,-2.474593E-11,-2.783918E-11,-3.402566E-11,-3.402566E-11,-5.567835E-11,-3.866552E-11,-3.866552E-11,-4.175876E-11,NMDG60/2,6.612916E+8,8.482607E-12
H16,T,1.082635E-11,1.546621E-12,4.639863E-12,9.279725E-12,7.733104E-12,1.082635E-11,4.639863E-12,1.701283E-11,NMDG60/2,5.587279E+8,1.451651E-11
I16,T,-1.438357E-10,-1.283695E-10,-1.268229E-10,-1.345560E-10,-1.314628E-10,-1.453824E-10,-1.484756E-10,-1.438357E-10,NMDG60/2,5.891716E+8,1.065361E-11
J16,T,-1.237297E-11,-1.237297E-11,-1.237297E-11,-1.546621E-11,-1.391959E-11,-1.546621E-11,-2.474593E-11,-2.010607E-11,NMDG60/2,5.011880E+10,1.270862E-11
K16,T,-9.279725E-12,-2.010607E-11,-1.082635E-11,-1.391959E-11,-1.082635E-11,-1.082635E-11,-1.391959E-11,-7.733104E-12,NMDG60/2,7.583377E+8,5.027983E-12
L16,T,-6.495808E-11,-6.186483E-11,-6.186483E-11,-6.186483E-11,-6.805132E-11,-6.959794E-11,-6.186483E-11,-6.186483E-11,NMDG60/2,5.094656E+8,1.512291E-11
M16,T,-3.711890E-11,-4.639863E-11,-4.794525E-11,-5.413173E-11,-5.258511E-11,-5.258511E-11,-5.877159E-11,-6.495808E-11,NMDG60/2,5.931140E+8,9.216512E-12
N16,T,-1.546621E-12,-1.391959E-11,-1.701283E-11,-1.391959E-11,-1.237297E-11,-1.855945E-11,-1.391959E-11,-6.186484E-12,NMDG60/2,2.755900E+8,4.335106E-12
O16,T,7.733104E-11,6.186483E-11,5.877159E-11,8.506415E-11,1.113567E-10,1.175432E-10,1.237297E-10,1.453824E-10,NMDG60/2,5.534844E+8,6.013447E-12
P16,T,-3.557228E-11,-3.711890E-11,-3.557228E-11,-4.021214E-11,-3.402566E-11,-3.711890E-11,-3.557228E-11,-3.247904E-11,NMDG60/2,6.112388E+8,9.204165E-12
A17,T,-1.051702E-10,-8.661077E-11,-8.815739E-11,-9.589050E-11,-9.434387E-11,-9.898374E-11,-1.082635E-10,-1.098101E-10,NMDG60/2,1.224885E+9,3.559367E-12
B17,T,-2.330758E-9,-2.061646E-9,-2.092578E-9,-2.092578E-9,-2.160629E-9,-2.213215E-9,-2.273533E-9,-2.316838E-9,NMDG60/2,6.036010E+8,6.447020E-12
C17,T,-5.244591E-9,-4.791432E-9,-4.850203E-9,-4.916708E-9,-4.927534E-9,-5.068277E-9,-5.133235E-9,-5.187367E-9,NMDG60/2,6.117176E+8,1.417130E-11
D17,T,-1.667257E-9,-1.048609E-9,-1.059435E-9,-1.098101E-9,-1.173885E-9,-1.344014E-9,-1.449184E-9,-1.562087E-9,NMDG60/2,5.550748E+8,6.822736E-12
E17,T,-4.479014E-9,-4.214542E-9,-4.256301E-9,-4.293420E-9,-4.304246E-9,-4.378484E-9,-4.440349E-9,-4.441895E-9,NMDG60/2,5.602131E+8,1.521920E-11
