Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
C02,T,-1.282028E-9,-1.113259E-9,-1.141129E-9,-1.167451E-9,-1.164354E-9,-1.209256E-9,-1.224740E-9,-1.249513E-9,NMDG60/2,1.039820E+9,8.821093E-12
D02,F,-5.073611E-8,-5.073611E-8,-5.073611E-8,-5.073611E-8,-5.073611E-8,-5.073611E-8,-5.073611E-8,-5.073611E-8,NMDG60/2,NaN,NaN
E02,F,-2.787018E-11,-3.096686E-11,-2.787018E-11,-3.406355E-11,-3.561190E-11,-3.716024E-11,-3.406355E-11,-3.561190E-11,NMDG60/2,1.254194E+8,NaN
F02,F,-3.480676E-9,-3.133847E-9,-2.949594E-9,-3.779506E-9,-3.263908E-9,-3.257714E-9,-3.889438E-9,-1.279241E-8,NMDG60/2,1.319390E+7,4.975416E-12
G02,F,1.796078E-10,3.421839E-10,3.313455E-10,3.685057E-10,3.886342E-10,3.545706E-10,3.096687E-10,2.787018E-10,NMDG60/2,3.913646E+7,NaN
H02,F,-2.709601E-9,-2.695666E-9,-2.686376E-9,-2.686376E-9,-2.687924E-9,-2.695666E-9,-2.701859E-9,-2.701859E-9,NMDG60/2,9.575044E+8,1.540967E-11
I02,F,-1.548343E-11,-3.096686E-11,-2.941852E-11,-2.787018E-11,-2.787018E-11,-2.787018E-11,-2.477349E-11,-1.703178E-11,NMDG60/2,1.369799E+8,NaN
J02,T,-8.376537E-10,-3.468289E-10,-3.824408E-10,-4.134076E-10,-4.118593E-10,-5.419201E-10,-6.177890E-10,-7.385597E-10,NMDG60/2,8.022748E+8,5.008615E-12
K02,F,-2.012846E-11,-2.787018E-11,-2.787018E-11,-2.941852E-11,-1.393509E-11,-2.787018E-11,-1.858012E-11,-1.703178E-11,NMDG60/2,8.996060E+8,1.120552E-11
L02,F,-1.037390E-10,-1.114807E-10,-1.021907E-10,-9.444894E-11,-9.754562E-11,-1.083840E-10,-1.006423E-10,-9.290060E-11,NMDG60/2,1.124371E+8,1.151063E-11
M02,F,-5.264367E-11,-4.954698E-11,-4.335361E-11,-5.109533E-11,-4.180527E-11,-3.870858E-11,-4.799864E-11,-4.335361E-11,NMDG60/2,1.164147E+8,NaN
N02,F,-8.980391E-10,-6.936578E-10,-6.890127E-10,-6.936578E-10,-8.794590E-10,-6.797227E-10,-6.580459E-10,-6.781744E-10,NMDG60/2,1.723593E+8,4.170681E-11
O02,F,-2.163036E-9,-1.878140E-9,-1.924591E-9,-1.952461E-9,-1.998911E-9,-2.085618E-9,-2.102650E-9,-2.130520E-9,NMDG60/2,6.800077E+8,6.563127E-12
P02,F,-3.462095E-9,-3.205071E-9,-3.231392E-9,-3.268553E-9,-3.263908E-9,-3.339776E-9,-3.364550E-9,-3.393968E-9,NMDG60/2,1.404384E+9,1.311659E-11
A03,T,2.787018E-11,-5.574036E-11,-4.335361E-11,-3.870858E-11,-2.941852E-11,-1.548343E-11,-1.393509E-11,1.703178E-11,NMDG60/2,2.412907E+8,5.616651E-12
B03,F,6.967545E-11,7.277214E-11,7.586882E-11,8.206219E-11,8.051385E-11,7.432048E-11,9.599728E-11,8.515888E-11,NMDG60/2,1.953192E+8,3.655945E-12
C03,T,-7.075929E-10,-2.477349E-10,-3.019269E-10,-3.375388E-10,-3.576673E-10,-4.552129E-10,-5.217917E-10,-5.976605E-10,NMDG60/2,2.781179E+8,6.688150E-12
D03,F,-2.477349E-11,-1.858012E-11,-2.167681E-11,-9.290060E-12,-3.716024E-11,-1.393509E-11,4.645030E-12,7.741716E-12,NMDG60/2,5.963377E+8,1.124801E-11
E03,F,-6.664069E-9,-6.551040E-9,-6.534008E-9,-6.622264E-9,-6.626909E-9,-6.660973E-9,-6.660973E-9,-6.713616E-9,NMDG60/2,4.405065E+8,1.469516E-11
F03,T,-6.115956E-10,-4.103110E-10,-4.149560E-10,-4.335361E-10,-4.490195E-10,-4.939215E-10,-5.341784E-10,-5.558553E-10,NMDG60/2,3.670903E+8,8.285896E-12
G03,T,-1.748080E-9,-1.712468E-9,-1.729499E-9,-1.729499E-9,-1.737241E-9,-1.744983E-9,-1.740338E-9,-1.744983E-9,NMDG60/2,3.118178E+9,1.287169E-11
H03,T,-1.548343E-9,-1.218546E-9,-1.255706E-9,-1.309898E-9,-1.297512E-9,-1.449249E-9,-1.446153E-9,-1.478668E-9,NMDG60/2,6.842193E+8,9.085280E-12
I03,T,-1.133387E-9,-9.986814E-10,-1.026552E-9,-1.040487E-9,-1.052873E-9,-1.086937E-9,-1.099324E-9,-1.111711E-9,NMDG60/2,1.609137E+9,1.261175E-11
J03,T,-4.539742E-9,-4.177430E-9,-4.222332E-9,-4.267234E-9,-4.298201E-9,-4.412778E-9,-4.457680E-9,-4.479357E-9,NMDG60/2,5.362861E+8,1.860538E-11
K03,T,-1.227836E-9,-1.161257E-9,-1.165902E-9,-1.175192E-9,-1.179838E-9,-1.213901E-9,-1.213901E-9,-1.216998E-9,NMDG60/2,9.887809E+8,1.420610E-11
L03,F,2.167681E-11,1.408992E-10,6.038538E-11,5.109533E-11,5.419202E-11,1.052873E-10,9.135225E-11,4.490195E-11,NMDG60/2,3.531210E+8,2.574370E-11
M03,F,-5.752095E-9,-5.727322E-9,-5.699452E-9,-5.673130E-9,-5.676227E-9,-5.714935E-9,-5.714935E-9,-5.722677E-9,NMDG60/2,4.557467E+8,1.852736E-11
N03,F,-3.870858E-11,-6.038538E-11,-5.883705E-11,-7.277214E-11,-4.645030E-11,-4.180527E-11,-5.109533E-11,-3.251521E-11,NMDG60/2,9.556201E+8,1.401143E-11
O03,F,1.238675E-11,2.477349E-11,2.167681E-11,2.167681E-11,0.000000E+0,2.787018E-11,3.406355E-11,2.941852E-11,NMDG60/2,3.937443E+8,4.254703E-12
P03,T,-3.870858E-11,-2.167681E-11,-2.167681E-11,-2.477349E-11,-2.632184E-11,-3.561190E-11,-3.870858E-11,-2.787018E-11,NMDG60/2,9.294714E+8,3.668219E-12
A04,T,-7.277213E-10,-4.691480E-10,-4.939215E-10,-5.063083E-10,-5.326301E-10,-6.177890E-10,-6.363691E-10,-6.781744E-10,NMDG60/2,9.246968E+8,6.748544E-12
B04,T,-1.599439E-9,-8.190736E-10,-8.841040E-10,-9.646178E-10,-9.708112E-10,-1.165902E-9,-1.288222E-9,-1.460088E-9,NMDG60/2,5.304180E+8,1.380005E-11
C04,F,-5.883705E-11,-5.574036E-11,-5.109533E-11,-6.812710E-11,-7.122379E-11,-6.967545E-11,-8.361054E-11,-7.122379E-11,NMDG60/2,7.564002E+8,2.431353E-12
D04,F,-1.653631E-9,-1.492603E-9,-1.551440E-9,-1.563827E-9,-1.576213E-9,-1.577762E-9,-1.602535E-9,-1.610277E-9,NMDG60/2,8.515351E+8,6.569029E-12
E04,T,-5.713386E-10,-4.025693E-10,-4.010209E-10,-4.196010E-10,-4.443745E-10,-5.047599E-10,-4.954698E-10,-5.589519E-10,NMDG60/2,7.581233E+8,1.966653E-11
F04,T,-3.096687E-12,1.548343E-11,1.393509E-11,2.012846E-11,1.703178E-11,7.741716E-12,1.083840E-11,7.741716E-12,NMDG60/2,3.695148E+8,2.545929E-12
G04,T,-1.548343E-12,-1.083840E-11,-7.741716E-12,-7.741716E-12,-9.290060E-12,-4.645030E-12,-6.193373E-12,-4.645030E-12,NMDG60/2,1.360062E+8,1.194967E-11
H04,T,7.741716E-12,1.548343E-12,3.096687E-12,0.000000E+0,-6.193373E-12,1.238675E-11,1.393509E-11,1.858012E-11,NMDG60/2,2.842360E+8,9.342565E-12
I04,T,-5.264367E-11,-6.967545E-11,-6.812710E-11,-6.348207E-11,-6.503042E-11,-6.967545E-11,-6.348207E-11,-5.883705E-11,NMDG60/2,2.346651E+8,4.225959E-12
J04,T,-2.279161E-9,-1.554537E-9,-1.607180E-9,-1.695436E-9,-1.752725E-9,-1.950913E-9,-2.077877E-9,-2.190906E-9,NMDG60/2,4.623455E+8,1.089042E-11
K04,T,-3.316551E-9,-2.691021E-9,-2.773083E-9,-2.839662E-9,-2.926369E-9,-3.071913E-9,-3.158620E-9,-3.228296E-9,NMDG60/2,4.949845E+8,1.362726E-11
L04,T,4.180527E-11,-3.096687E-12,-3.096687E-12,3.096687E-12,1.548343E-12,7.741716E-12,1.083840E-11,2.322515E-11,NMDG60/2,6.789696E+7,2.604784E-11
M04,T,-5.419202E-11,-5.264367E-11,-5.883705E-11,-5.574036E-11,-5.728870E-11,-4.799864E-11,-4.954698E-11,-5.109533E-11,NMDG60/2,5.167207E+8,7.273519E-12
N04,F,-3.096686E-11,-1.393509E-11,-2.012846E-11,-2.477349E-11,-3.716024E-11,-3.406355E-11,-3.096686E-11,-4.180527E-11,NMDG60/2,5.559932E+8,1.326399E-11
O04,F,7.896551E-11,-7.896551E-11,-1.579310E-10,-1.037390E-10,-5.094050E-10,-3.344421E-10,5.264367E-11,8.825557E-11,NMDG60/2,4.587240E+7,NaN
P04,F,-8.980391E-11,1.114807E-10,1.749628E-10,1.486410E-10,1.378025E-10,1.300608E-10,1.424476E-10,1.238675E-10,NMDG60/2,7.341858E+7,4.756391E-12
A05,F,5.109533E-10,4.552129E-10,4.319878E-10,4.180527E-10,4.072143E-10,4.134076E-10,4.118593E-10,4.335361E-10,NMDG60/2,6.969710E+6,NaN
B05,T,4.645030E-12,-4.645030E-12,-9.290060E-12,-6.193373E-12,3.096687E-12,-3.096687E-12,3.096687E-12,6.193373E-12,NMDG60/2,2.170721E+8,5.052832E-12
C05,T,1.331575E-10,1.037390E-10,9.290060E-11,8.206219E-11,7.741716E-11,7.122379E-11,7.122379E-11,7.896551E-11,NMDG60/2,1.358820E+7,NaN
D05,T,1.083840E-11,4.645030E-12,3.096687E-12,3.096687E-12,3.096687E-12,7.741716E-12,7.741716E-12,9.290060E-12,NMDG60/2,3.599914E+8,NaN
E05,T,-7.741716E-12,-1.238675E-11,-9.290060E-12,-1.083840E-11,-9.290060E-12,-9.290060E-12,-1.238675E-11,-6.193373E-12,NMDG60/2,1.251962E+9,1.105149E-11
F05,T,1.858012E-11,1.858012E-11,1.858012E-11,1.083840E-11,1.703178E-11,7.741716E-12,2.012846E-11,1.393509E-11,NMDG60/2,4.380861E+8,1.240043E-11
G05,T,-3.870858E-11,-3.870858E-11,-4.799864E-11,-4.335361E-11,-5.728870E-11,-4.490195E-11,-4.180527E-11,-2.787018E-11,NMDG60/2,9.810404E+8,1.357743E-11
H05,T,-2.121230E-10,-2.059296E-10,-1.966396E-10,-2.043813E-10,-1.873495E-10,-1.765111E-10,-1.811562E-10,-1.765111E-10,NMDG60/2,1.088181E+8,4.699748E-12
I05,T,-1.703178E-11,-2.322515E-11,-2.787018E-11,-3.870858E-11,-2.632184E-11,-2.941852E-11,-2.167681E-11,-2.167681E-11,NMDG60/2,5.608810E+8,1.161795E-11
J05,T,-3.561190E-11,-3.251521E-11,-3.716024E-11,-3.406355E-11,-4.180527E-11,-3.561190E-11,-2.632184E-11,-3.870858E-11,NMDG60/2,2.466664E+9,5.281992E-12
K05,T,-1.718661E-10,-1.378025E-10,-1.362542E-10,-1.362542E-10,-1.455443E-10,-1.439959E-10,-1.393509E-10,-1.641244E-10,NMDG60/2,5.851413E+8,1.626219E-11
L05,T,-4.490195E-11,-4.335361E-11,-4.490195E-11,-4.335361E-11,-3.251521E-11,-4.645030E-11,-4.645030E-11,-4.799864E-11,NMDG60/2,3.302310E+8,1.197476E-11
M05,T,2.322515E-11,7.741716E-12,9.290060E-12,-1.703178E-11,9.290060E-12,1.703178E-11,2.322515E-11,3.406355E-11,NMDG60/2,2.054683E+8,1.867164E-11
N05,T,-3.406355E-11,-2.477349E-11,-2.787018E-11,-3.096686E-11,-2.941852E-11,-2.941852E-11,-3.251521E-11,-3.406355E-11,NMDG60/2,9.009398E+8,1.285698E-11
O05,F,-5.574036E-11,-9.135225E-11,-8.980391E-11,-9.444894E-11,-8.515888E-11,-8.825557E-11,-8.515888E-11,-6.348207E-11,NMDG60/2,3.565598E+8,1.261259E-11
P05,F,2.167681E-11,-4.954698E-11,-9.135225E-11,-7.122379E-11,-1.006423E-10,-1.161257E-10,-1.393509E-10,-1.378025E-10,NMDG60/2,1.808753E+8,1.119858E-11
A06,T,-7.741716E-11,-6.812710E-11,-7.586882E-11,-7.586882E-11,-9.444894E-11,-7.586882E-11,-7.586882E-11,-7.432048E-11,NMDG60/2,6.605144E+8,1.463290E-11
B06,T,-7.741716E-11,-1.052873E-10,-9.754562E-11,-9.444894E-11,-1.006423E-10,-9.909397E-11,-9.444894E-11,-1.021907E-10,NMDG60/2,4.067623E+8,1.241492E-11
C06,T,2.477349E-11,1.393509E-11,1.548343E-11,7.741716E-12,6.193373E-12,1.548343E-11,1.548343E-11,2.012846E-11,NMDG60/2,6.783197E+8,8.070943E-12
D06,T,-5.264367E-11,-4.954698E-11,-5.574036E-11,-5.264367E-11,-5.109533E-11,-5.419202E-11,-5.574036E-11,-4.799864E-11,NMDG60/2,8.248598E+8,1.782080E-11
E06,F,-4.799864E-11,-4.490195E-11,-4.180527E-11,-3.096686E-11,-3.561190E-11,-2.167681E-11,-2.941852E-11,-3.251521E-11,NMDG60/2,4.897260E+8,4.214871E-12
F06,F,1.006423E-10,1.207708E-10,1.068357E-10,1.083840E-10,9.754562E-11,9.444894E-11,9.754562E-11,8.825557E-11,NMDG60/2,3.433081E+8,9.418787E-12
G06,T,3.096686E-11,2.477349E-11,1.703178E-11,2.787018E-11,3.561190E-11,3.561190E-11,4.025693E-11,3.406355E-11,NMDG60/2,3.315244E+8,9.673346E-12
H06,T,1.393509E-11,4.645030E-12,-9.290060E-12,0.000000E+0,-1.083840E-11,-4.645030E-12,3.096687E-12,-3.096687E-12,NMDG60/2,1.223264E+9,1.247407E-11
I06,T,-2.941852E-11,-3.251521E-11,-3.251521E-11,-3.870858E-11,-3.406355E-11,-3.870858E-11,-2.787018E-11,-3.251521E-11,NMDG60/2,7.275376E+8,6.398625E-12
J06,T,-3.716024E-11,-4.335361E-11,-5.264367E-11,-4.799864E-11,-5.264367E-11,-4.180527E-11,-4.335361E-11,-4.799864E-11,NMDG60/2,1.912327E+8,1.904366E-11
K06,T,2.167681E-11,2.012846E-11,1.703178E-11,2.632184E-11,1.548343E-11,1.858012E-11,1.858012E-11,2.322515E-11,NMDG60/2,6.813030E+8,9.425698E-12
L06,T,-3.096687E-12,-9.290060E-12,-1.238675E-11,-1.083840E-11,-4.645030E-12,-9.290060E-12,-7.741716E-12,-7.741716E-12,NMDG60/2,8.593337E+7,NaN
M06,T,-4.180527E-11,-4.799864E-11,-4.799864E-11,-3.716024E-11,-3.096686E-11,-3.870858E-11,-2.941852E-11,-3.096686E-11,NMDG60/2,5.419556E+8,8.876589E-12
N06,T,-5.109533E-11,-1.703178E-11,-2.012846E-11,-1.703178E-11,-5.264367E-11,-1.703178E-11,-2.012846E-11,-1.393509E-11,NMDG60/2,1.222020E+9,4.133127E-12
O06,T,-1.068357E-10,-1.130291E-10,-1.269641E-10,-1.300608E-10,-1.501893E-10,-1.981879E-10,-2.663151E-10,-3.112170E-10,NMDG60/2,5.598948E+8,8.902546E-12
P06,T,-1.548343E-12,-3.096687E-12,-4.645030E-12,-6.193373E-12,-1.083840E-11,-7.741716E-12,-1.083840E-11,-1.083840E-11,NMDG60/2,1.411580E+9,7.188673E-12
A07,T,-7.277214E-11,-7.586882E-11,-8.515888E-11,-8.361054E-11,-8.980391E-11,-6.038538E-11,-5.883705E-11,-6.038538E-11,NMDG60/2,2.598282E+8,1.338382E-11
B07,T,-6.503042E-11,-6.503042E-11,-6.812710E-11,-6.038538E-11,-5.883705E-11,-6.348207E-11,-6.038538E-11,-6.657876E-11,NMDG60/2,1.480041E+9,1.380126E-11
C07,T,-5.109533E-11,-3.870858E-11,-4.180527E-11,-3.406355E-11,-6.348207E-11,-4.335361E-11,-2.787018E-11,-3.251521E-11,NMDG60/2,7.083832E+8,9.151391E-12
D07,T,-7.741716E-12,-2.632184E-11,-1.858012E-11,-2.322515E-11,-1.703178E-11,-1.858012E-11,-2.167681E-11,-2.012846E-11,NMDG60/2,6.651241E+8,5.827316E-12
E07,T,-6.193373E-12,-1.393509E-11,-4.645030E-12,-4.645030E-12,-1.083840E-11,-1.083840E-11,-6.193373E-12,-7.741716E-12,NMDG60/2,4.915176E+8,5.879573E-12
F07,F,-2.787018E-11,-2.554766E-10,-2.523800E-10,-2.276065E-10,-2.074780E-10,-1.796078E-10,-1.331575E-10,-9.599728E-11,NMDG60/2,5.259180E+7,1.000000E-12
G07,F,-6.967545E-11,-6.967545E-11,-5.883705E-11,-6.503042E-11,-6.038538E-11,-6.038538E-11,-6.193373E-11,-5.109533E-11,NMDG60/2,NaN,NaN
H07,T,-7.741716E-12,1.703178E-11,-1.548343E-11,-9.290060E-12,-2.632184E-11,-1.238675E-11,-3.096687E-12,-6.193373E-12,NMDG60/2,7.873702E+8,2.189858E-11
I07,T,9.290060E-12,-3.406355E-11,-7.741716E-12,-2.012846E-11,-7.741716E-12,-3.096687E-12,-1.548343E-11,6.193373E-12,NMDG60/2,4.891613E+8,7.337663E-12
J07,T,7.741716E-12,0.000000E+0,0.000000E+0,-4.645030E-12,-7.741716E-12,7.741716E-12,1.238675E-11,1.393509E-11,NMDG60/2,4.569314E+8,1.775124E-11
K07,T,-2.787018E-11,-5.109533E-11,-3.251521E-11,-3.561190E-11,-3.870858E-11,-3.561190E-11,-3.561190E-11,-3.561190E-11,NMDG60/2,4.558316E+8,1.569204E-11
L07,T,1.238675E-11,-9.290060E-12,-4.645030E-12,-2.167681E-11,-1.393509E-11,-6.193373E-12,-7.741716E-12,-6.193373E-12,NMDG60/2,3.397397E+8,7.217575E-12
M07,T,-1.858012E-11,-2.787018E-11,-2.477349E-11,-2.012846E-11,-2.167681E-11,-2.167681E-11,-2.322515E-11,-2.167681E-11,NMDG60/2,1.058574E+9,5.048572E-12
N07,F,-1.393509E-11,-4.490195E-11,-5.883705E-11,-4.799864E-11,-5.109533E-11,-4.025693E-11,-3.716024E-11,-4.645030E-11,NMDG60/2,5.584280E+8,1.428622E-11
O07,T,-3.096687E-12,7.741716E-12,1.703178E-11,2.167681E-11,2.322515E-11,1.114807E-10,1.765111E-10,2.415415E-10,NMDG60/2,4.009570E+8,9.733173E-12
P07,F,-2.632184E-11,-2.012846E-11,-3.251521E-11,-2.632184E-11,-3.251521E-11,-3.870858E-11,-4.180527E-11,-4.335361E-11,NMDG60/2,3.277795E+8,7.686946E-12
A08,T,-9.290060E-12,-1.703178E-11,-2.167681E-11,-2.322515E-11,-2.632184E-11,-1.238675E-11,-1.238675E-11,-7.741716E-12,NMDG60/2,4.742858E+8,NaN
B08,T,1.083840E-11,-4.645030E-12,-6.193373E-12,-1.548343E-12,1.548343E-12,4.645030E-12,4.645030E-12,3.096687E-12,NMDG60/2,7.411801E+8,8.423049E-12
C08,T,3.096687E-12,1.548343E-12,1.548343E-12,3.096687E-12,-3.096687E-12,7.741716E-12,9.290060E-12,1.083840E-11,NMDG60/2,4.489404E+9,8.894821E-12
D08,T,-3.870858E-11,-2.632184E-11,-2.941852E-11,-2.941852E-11,-4.954698E-11,-3.251521E-11,-2.477349E-11,-1.858012E-11,NMDG60/2,6.734810E+8,1.444452E-11
E08,F,1.811562E-10,1.517376E-10,1.223191E-10,1.083840E-10,5.574036E-11,2.787018E-11,-1.238675E-11,-2.012846E-11,NMDG60/2,5.536085E+6,NaN
F08,F,-4.691480E-10,-5.496619E-10,-5.295334E-10,-5.171467E-10,-4.846314E-10,-4.087626E-10,-3.638607E-10,-3.700540E-10,NMDG60/2,5.624895E+7,1.525704E-11
G08,F,-5.883705E-11,-8.206219E-11,-6.503042E-11,-7.586882E-11,-8.051385E-11,-6.812710E-11,-6.038538E-11,-6.503042E-11,NMDG60/2,2.267209E+8,6.710443E-12
H08,T,2.787018E-11,2.787018E-11,2.322515E-11,2.477349E-11,2.322515E-11,2.322515E-11,2.322515E-11,2.632184E-11,NMDG60/2,1.315128E+10,6.052355E-12
I08,F,4.954698E-11,9.599728E-11,8.980391E-11,1.223191E-10,1.532860E-10,1.006423E-10,1.192224E-10,1.207708E-10,NMDG60/2,4.715508E+8,1.245819E-11
J08,F,-4.335361E-11,-6.038538E-11,-6.038538E-11,-6.657876E-11,-8.670722E-11,-7.122379E-11,-8.051385E-11,-8.051385E-11,NMDG60/2,5.489313E+8,1.382331E-11
K08,T,-2.477349E-11,-2.941852E-11,-4.335361E-11,-3.251521E-11,-3.251521E-11,-2.941852E-11,-2.632184E-11,-3.096686E-11,NMDG60/2,1.142447E+9,1.425696E-11
L08,T,7.741716E-12,9.290060E-12,7.741716E-12,1.548343E-12,7.741716E-12,1.083840E-11,7.741716E-12,9.290060E-12,NMDG60/2,4.191383E+8,5.342927E-12
M08,T,-1.393509E-11,-6.193373E-12,-1.083840E-11,-4.645030E-12,-1.858012E-11,-4.645030E-12,-1.083840E-11,-1.703178E-11,NMDG60/2,1.040814E+9,1.051605E-11
N08,F,-3.251521E-11,6.193373E-12,1.393509E-11,9.290060E-12,-6.038538E-11,7.741716E-12,1.548343E-11,2.787018E-11,NMDG60/2,2.295972E+10,1.745675E-11
O08,F,2.198647E-10,3.452806E-10,3.855375E-10,4.149560E-10,3.948275E-10,2.941852E-10,2.090263E-10,1.223191E-10,NMDG60/2,2.275308E+8,2.780322E-12
P08,F,8.670722E-11,9.135225E-11,1.021907E-10,1.052873E-10,8.980391E-11,1.114807E-10,1.083840E-10,1.037390E-10,NMDG60/2,5.199641E+8,1.242418E-11
A09,T,-5.635969E-10,-3.592156E-10,-3.855375E-10,-3.839891E-10,-3.963759E-10,-4.428262E-10,-5.016632E-10,-5.589519E-10,NMDG60/2,6.231953E+8,5.440391E-12
B09,T,-3.790344E-9,-2.839662E-9,-2.838113E-9,-2.864435E-9,-2.889208E-9,-3.082751E-9,-3.181845E-9,-3.319648E-9,NMDG60/2,7.827297E+8,1.758985E-11
C09,T,-1.006423E-10,-6.967545E-11,-6.812710E-11,-7.432048E-11,-7.741716E-11,-8.206219E-11,-8.051385E-11,-9.444894E-11,NMDG60/2,8.568778E+7,NaN
D09,T,-7.432048E-11,-4.335361E-11,-5.109533E-11,-4.954698E-11,-6.348207E-11,-5.883705E-11,-6.657876E-11,-6.967545E-11,NMDG60/2,5.857828E+8,2.385879E-12
E09,T,-5.947186E-9,-5.278302E-9,-5.380493E-9,-5.459458E-9,-5.527586E-9,-5.707193E-9,-5.779965E-9,-5.869769E-9,NMDG60/2,1.501447E+9,2.048740E-11
F09,T,-3.737701E-9,-2.511413E-9,-2.658505E-9,-2.785470E-9,-2.821081E-9,-3.158620E-9,-3.313455E-9,-3.559641E-9,NMDG60/2,1.684830E+9,1.586667E-11
G09,F,-8.980391E-11,-1.068357E-10,-1.300608E-10,-9.754562E-11,-1.099324E-10,-9.909397E-11,-1.068357E-10,-8.361054E-11,NMDG60/2,2.241800E+8,1.201115E-11
H09,T,-9.754563E-10,-6.301757E-10,-6.766260E-10,-7.060446E-10,-7.478498E-10,-8.283637E-10,-8.422987E-10,-9.011358E-10,NMDG60/2,1.349566E+9,7.277278E-12
I09,F,-2.201744E-9,-1.303705E-9,-1.371832E-9,-1.450798E-9,-1.525118E-9,-1.718661E-9,-1.868850E-9,-2.094908E-9,NMDG60/2,8.029854E+8,1.575699E-11
J09,T,-4.490195E-11,-3.870858E-11,-4.335361E-11,-4.025693E-11,-4.645030E-11,-4.954698E-11,-4.645030E-11,-5.883705E-11,NMDG60/2,4.139428E+8,8.897421E-12
