Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
Parameter,Valid QC,RecInac0,RecInac8,RecInac9,RecInac10,RecInac15,RecInac20,RecInac25,RecInac30,Compound Name,Seal Resistance,Capacitance
G09,F,-4.180915E-11,-4.180915E-11,-3.871218E-11,-4.645461E-11,-3.561520E-11,-3.251823E-11,-3.561520E-11,-3.251823E-11,NMDG60/2,9.068320E+8,1.271254E-11
H09,T,-1.858184E-11,-3.251823E-11,-3.096974E-11,-2.942125E-11,-2.787277E-11,-2.322731E-11,-4.490612E-11,-4.026066E-11,NMDG60/2,2.063593E+9,1.209749E-11
I09,T,2.322731E-11,1.393638E-11,4.645461E-12,-2.167882E-11,-9.290922E-12,-1.083941E-11,1.393638E-11,-9.290922E-12,NMDG60/2,8.066889E+8,1.263413E-11
J09,T,-3.406671E-11,-4.026066E-11,-4.800310E-11,-4.645461E-11,-4.490612E-11,-4.490612E-11,-3.716369E-11,-4.335764E-11,NMDG60/2,5.246432E+9,1.767896E-11
K09,T,-2.167882E-11,-1.858184E-11,-1.238790E-11,-6.813343E-11,-2.322731E-11,-6.039100E-11,0.000000E+0,0.000000E+0,NMDG60/2,6.881537E+8,8.383603E-12
L09,T,-4.335764E-11,-7.123040E-11,-6.503646E-11,-6.658495E-11,-6.968191E-11,-4.800310E-11,-5.264856E-11,-4.490612E-11,NMDG60/2,2.023777E+8,1.796107E-11
M09,T,-4.026066E-11,-4.180915E-11,-3.716369E-11,-2.787277E-11,-3.406671E-11,-2.787277E-11,-2.477579E-11,-2.322731E-11,NMDG60/2,6.278484E+8,NaN
N09,T,-6.193948E-12,-1.238790E-11,-1.703336E-11,-1.858184E-11,-2.013033E-11,-1.238790E-11,-1.083941E-11,-1.548487E-11,NMDG60/2,3.637350E+9,1.184613E-11
O09,F,-6.968191E-11,-9.662560E-10,-9.027679E-10,-9.894832E-10,-7.649526E-10,-5.651978E-10,-4.444158E-10,-3.453126E-10,NMDG60/2,3.983601E+7,NaN
P09,T,-2.167882E-11,-4.955159E-11,-4.335764E-11,-5.574553E-11,-5.574553E-11,-5.419705E-11,-5.110007E-11,-4.490612E-11,NMDG60/2,9.591439E+8,1.702532E-11
A10,T,-2.787277E-11,-6.039100E-11,-6.039100E-11,-6.039100E-11,-4.800310E-11,-5.419705E-11,-4.490612E-11,-6.039100E-11,NMDG60/2,5.694567E+8,1.107199E-11
B10,F,-4.180915E-11,-4.026066E-11,-4.026066E-11,-3.406671E-11,-3.716369E-11,-1.238790E-11,-4.335764E-11,-6.503646E-11,NMDG60/2,7.324393E+8,1.054911E-11
C10,F,-2.013033E-11,-3.096974E-11,-1.393638E-11,-3.561520E-11,-2.942125E-11,-1.083941E-11,-1.393638E-11,9.290922E-12,NMDG60/2,3.904628E+8,1.360449E-11
D10,T,-2.787277E-11,-2.787277E-11,-2.632428E-11,-4.026066E-11,-2.013033E-11,-3.561520E-11,-2.477579E-11,-2.013033E-11,NMDG60/2,5.981878E+8,1.048832E-11
E10,T,-3.096974E-11,-3.096974E-11,-3.561520E-11,-3.096974E-11,-3.561520E-11,-2.787277E-11,-3.406671E-11,-3.096974E-11,NMDG60/2,5.746865E+8,3.288855E-12
F10,T,-2.477579E-11,-2.477579E-11,-2.167882E-11,-2.787277E-11,-2.322731E-11,-2.167882E-11,-2.477579E-11,-2.167882E-11,NMDG60/2,5.102337E+8,5.869298E-12
G10,T,-2.787277E-11,-2.167882E-11,-3.096974E-11,-2.787277E-11,-1.703336E-11,-3.716369E-11,-2.167882E-11,-2.477579E-11,NMDG60/2,3.698304E+9,1.020180E-11
H10,T,-4.180915E-11,-3.406671E-11,-3.561520E-11,-2.787277E-11,-3.561520E-11,-3.406671E-11,-3.096974E-11,-3.251823E-11,NMDG60/2,3.452421E+9,1.273902E-11
I10,T,-6.658495E-11,-2.074973E-10,-2.167882E-10,-2.013033E-10,-1.765275E-10,-1.656881E-10,-1.579457E-10,-1.455578E-10,NMDG60/2,4.973435E+8,1.091648E-11
J10,F,-4.335764E-11,-2.013033E-11,-1.238790E-11,-1.858184E-11,-1.238790E-11,-1.083941E-11,-1.083941E-11,-9.290922E-12,NMDG60/2,6.454411E+8,1.459571E-11
K10,T,5.110007E-11,2.632428E-11,2.787277E-11,2.167882E-11,2.013033E-11,2.477579E-11,2.167882E-11,2.632428E-11,NMDG60/2,8.171268E+8,9.269714E-12
L10,T,0.000000E+0,-1.393638E-11,-2.013033E-11,-2.787277E-11,-2.013033E-11,-2.477579E-11,-2.787277E-11,-1.548487E-11,NMDG60/2,2.804532E+9,7.789466E-12
M10,T,-3.871218E-11,-3.716369E-11,-3.561520E-11,-3.716369E-11,-3.561520E-11,-3.561520E-11,-3.716369E-11,-3.716369E-11,NMDG60/2,5.603336E+8,3.366689E-12
N10,T,1.548487E-12,1.548487E-12,0.000000E+0,3.096974E-12,9.290922E-12,6.193948E-12,1.238790E-11,9.290922E-12,NMDG60/2,7.937836E+8,5.875469E-12
O10,T,-4.800310E-11,-3.406671E-11,-3.406671E-11,-3.561520E-11,-3.561520E-11,-4.026066E-11,-4.645461E-11,-3.716369E-11,NMDG60/2,6.253601E+8,1.878267E-11
P10,T,1.083941E-11,-1.068456E-10,-9.755469E-11,-8.052133E-11,-5.110007E-11,-3.406671E-11,-2.477579E-11,-3.096974E-11,NMDG60/2,3.249038E+8,3.604678E-11
A11,T,-2.322731E-11,-3.716369E-11,-3.096974E-11,-3.251823E-11,-3.251823E-11,-2.787277E-11,-3.871218E-11,-3.096974E-11,NMDG60/2,1.704617E+9,6.318676E-12
B11,T,-4.800310E-11,-5.110007E-11,-4.800310E-11,-4.955159E-11,-4.800310E-11,-5.419705E-11,-3.716369E-11,-3.251823E-11,NMDG60/2,1.042686E+9,8.840874E-12
C11,T,-1.393638E-11,-2.477579E-11,-3.406671E-11,-2.322731E-11,-2.632428E-11,-2.167882E-11,-2.322731E-11,-1.548487E-11,NMDG60/2,6.908620E+8,1.132420E-11
D11,T,-9.755469E-11,-4.490612E-11,-3.871218E-11,-4.490612E-11,-6.039100E-11,-6.968191E-11,-6.503646E-11,-8.516679E-11,NMDG60/2,2.721674E+9,1.393324E-11
E11,F,-1.625911E-10,-9.600620E-11,-9.600620E-11,-1.130395E-10,-7.742435E-11,-7.123040E-11,-2.849216E-10,-9.445771E-11,NMDG60/2,3.027587E+8,NaN
F11,F,-3.064456E-9,-3.251823E-9,-3.292083E-9,-3.417511E-9,-3.473256E-9,-3.352475E-9,1.111814E-9,9.554165E-10,NMDG60/2,4.259692E+7,NaN
G11,F,9.600620E-11,1.114911E-10,1.161365E-10,9.136074E-11,1.006517E-10,9.445771E-11,9.600620E-11,1.796245E-10,NMDG60/2,4.027625E+9,1.336393E-11
H11,T,1.238790E-11,-5.110007E-11,-4.490612E-11,-5.574553E-11,-4.180915E-11,-4.490612E-11,-2.787277E-11,-2.632428E-11,NMDG60/2,3.081265E+8,2.111983E-11
I11,F,-3.561520E-11,-3.716369E-11,-3.561520E-11,-3.406671E-11,-4.026066E-11,-3.716369E-11,-3.716369E-11,-3.871218E-11,NMDG60/2,6.453597E+8,3.169993E-12
J11,T,-2.942125E-11,-5.264856E-11,-5.419705E-11,-4.800310E-11,-4.180915E-11,-4.335764E-11,-4.335764E-11,-3.871218E-11,NMDG60/2,2.136113E+8,6.077002E-12
K11,T,2.322731E-11,-1.548487E-11,-4.645461E-12,-1.393638E-11,1.548487E-12,-1.238790E-11,-3.096974E-12,9.290922E-12,NMDG60/2,3.368453E+8,3.118966E-12
L11,F,2.942125E-11,-1.548487E-10,-1.517517E-10,-1.471063E-10,-1.161365E-10,-1.052971E-10,-1.161365E-10,-1.378153E-10,NMDG60/2,1.258354E+8,1.320289E-11
M11,T,-1.083941E-11,-4.645461E-12,-9.290922E-12,-1.548487E-12,-3.096974E-12,7.742435E-12,7.742435E-12,1.393638E-11,NMDG60/2,6.284368E+8,7.574967E-12
N11,T,-6.193948E-12,-3.251823E-11,-1.703336E-11,-3.716369E-11,-3.561520E-11,-4.335764E-11,-3.096974E-11,-3.561520E-11,NMDG60/2,9.923379E+8,1.002316E-11
O11,T,-6.348796E-11,-4.026066E-11,-3.871218E-11,-6.039100E-11,-4.645461E-11,-5.574553E-11,-4.026066E-11,-4.026066E-11,NMDG60/2,1.069074E+9,1.001116E-11
P11,T,1.548487E-12,-2.477579E-11,-1.858184E-11,-2.477579E-11,-2.632428E-11,-1.858184E-11,-1.703336E-11,-1.238790E-11,NMDG60/2,5.314683E+8,4.506914E-12
A12,T,-4.490612E-11,-6.503646E-11,-5.729402E-11,-5.110007E-11,-4.800310E-11,-5.574553E-11,-4.955159E-11,-4.490612E-11,NMDG60/2,6.566243E+8,1.068991E-11
B12,T,-4.645461E-11,-3.871218E-11,-3.251823E-11,-3.716369E-11,-4.026066E-11,-4.026066E-11,-4.335764E-11,-3.406671E-11,NMDG60/2,6.286326E+8,1.854546E-11
C12,T,-8.671527E-11,-9.136074E-11,-8.206981E-11,-9.290922E-11,-8.671527E-11,-9.910317E-11,-7.742435E-11,-8.206981E-11,NMDG60/2,2.148539E+9,1.299337E-11
D12,T,-1.161365E-10,-1.300729E-10,-1.207820E-10,-1.285244E-10,-1.238790E-10,-1.300729E-10,-1.269759E-10,-1.207820E-10,NMDG60/2,6.935978E+8,1.443011E-11
E12,T,-6.193948E-12,3.096974E-12,0.000000E+0,9.290922E-12,9.290922E-12,1.238790E-11,1.393638E-11,2.167882E-11,NMDG60/2,8.528393E+8,1.288112E-11
F12,T,1.238790E-11,-2.322731E-11,-2.013033E-11,-2.787277E-11,-2.013033E-11,-1.548487E-11,-1.393638E-11,-1.393638E-11,NMDG60/2,1.971156E+8,4.260130E-12
G12,T,-5.264856E-11,-5.419705E-11,-4.955159E-11,-6.039100E-11,-5.264856E-11,-5.419705E-11,-4.026066E-11,-3.871218E-11,NMDG60/2,2.025508E+9,NaN
H12,T,3.731854E-10,3.189883E-10,3.189883E-10,3.050520E-10,3.313762E-10,3.267308E-10,3.530550E-10,3.592490E-10,NMDG60/2,9.151550E+6,NaN
I12,T,-3.096974E-12,-6.193948E-12,-7.742435E-12,-7.742435E-12,-9.290922E-12,-7.742435E-12,-3.096974E-12,-6.193948E-12,NMDG60/2,2.946861E+9,1.147223E-11
J12,T,-6.193948E-12,-1.393638E-11,-1.548487E-11,-1.083941E-11,-7.742435E-12,-7.742435E-12,-1.238790E-11,-7.742435E-12,NMDG60/2,6.207371E+8,8.373164E-12
K12,T,-9.290922E-12,-3.251823E-11,-3.251823E-11,-8.052133E-11,-3.871218E-11,-6.193948E-11,-2.167882E-11,-3.096974E-11,NMDG60/2,3.536859E+8,1.062388E-11
L12,T,-7.742435E-11,-4.490612E-11,-4.645461E-11,-9.136074E-11,-4.026066E-11,-9.445771E-11,-4.645461E-11,-4.026066E-11,NMDG60/2,3.265834E+9,4.876116E-12
M12,T,-3.716369E-11,-4.490612E-11,-4.026066E-11,-5.110007E-11,-4.180915E-11,-5.729402E-11,-5.419705E-11,-4.490612E-11,NMDG60/2,1.746367E+9,1.973034E-11
N12,T,-7.742435E-12,-1.238790E-11,-1.238790E-11,-9.290922E-12,-1.548487E-12,-9.290922E-12,-7.742435E-12,-7.742435E-12,NMDG60/2,4.962338E+8,4.922098E-12
O12,T,-6.503646E-11,-6.968191E-11,-5.574553E-11,-5.884251E-11,-6.193948E-11,-6.503646E-11,-6.658495E-11,-6.348796E-11,NMDG60/2,8.129441E+8,2.400979E-11
P12,T,0.000000E+0,-4.645461E-12,0.000000E+0,1.703336E-11,4.026066E-11,4.645461E-11,3.406671E-11,2.477579E-11,NMDG60/2,9.221341E+9,NaN
A13,T,-1.548487E-10,-6.658495E-11,-7.277889E-11,-7.432738E-11,-8.981225E-11,-1.161365E-10,-1.161365E-10,-1.192335E-10,NMDG60/2,4.221776E+8,7.854302E-12
B13,T,-2.276276E-10,-1.455578E-10,-1.533002E-10,-1.749790E-10,-2.183367E-10,-2.044003E-10,-2.276276E-10,-1.966579E-10,NMDG60/2,8.678571E+8,1.893601E-11
C13,T,-6.101039E-10,-1.873669E-10,-2.322731E-10,-2.245306E-10,-2.771792E-10,-3.391186E-10,-3.747339E-10,-4.165430E-10,NMDG60/2,1.342468E+9,1.367461E-11
D13,T,6.193948E-11,-2.167882E-11,-1.548487E-11,-1.703336E-11,-1.393638E-11,1.548487E-12,6.193948E-12,1.238790E-11,NMDG60/2,1.337418E+8,8.770048E-11
E13,T,-7.123040E-11,-4.645461E-11,-4.955159E-11,-7.432738E-11,-6.039100E-11,-5.884251E-11,-5.729402E-11,-5.574553E-11,NMDG60/2,1.344437E+9,1.158140E-11
F13,T,-7.726950E-10,-4.366733E-10,-4.506097E-10,-4.955159E-10,-5.853281E-10,-6.255887E-10,-6.534615E-10,-7.045616E-10,NMDG60/2,1.621960E+9,1.385849E-11
G13,T,-3.468611E-10,-2.833731E-10,-2.694368E-10,-2.647913E-10,-2.756307E-10,-3.174399E-10,-3.096974E-10,-3.205368E-10,NMDG60/2,1.422225E+9,1.499053E-11
H13,T,-6.193948E-10,-3.731854E-10,-4.118975E-10,-4.444158E-10,-5.094523E-10,-5.512614E-10,-5.636493E-10,-5.419705E-10,NMDG60/2,2.199512E+9,6.206782E-12
I13,T,-2.276276E-10,-1.083941E-10,-1.099426E-10,-1.300729E-10,-1.130395E-10,-1.316214E-10,-1.378153E-10,-1.393638E-10,NMDG60/2,7.545316E+8,1.091886E-11
J13,T,-4.366733E-10,-2.694368E-10,-2.864701E-10,-3.035034E-10,-3.515065E-10,-3.871218E-10,-4.242854E-10,-3.948642E-10,NMDG60/2,1.845790E+10,1.064540E-11
K13,T,-1.703336E-10,-1.099426E-10,-1.207820E-10,-1.099426E-10,-1.486548E-10,-1.440093E-10,-1.579457E-10,-1.734305E-10,NMDG60/2,6.427084E+8,1.048611E-11
L13,T,-4.041551E-10,-2.694368E-10,-2.740822E-10,-2.740822E-10,-2.849216E-10,-4.459643E-10,-9.925802E-10,-9.879347E-10,NMDG60/2,2.577860E+8,1.305551E-11
M13,F,-1.006517E-10,-9.136074E-11,-5.729402E-11,-8.052133E-11,-9.290922E-11,-4.877734E-10,-2.220530E-9,-2.756307E-9,NMDG60/2,NaN,NaN
N13,T,-1.780760E-10,-8.981225E-11,-8.361830E-11,-1.068456E-10,-1.161365E-10,-1.037486E-10,-1.316214E-10,-1.594942E-10,NMDG60/2,1.812386E+9,6.508912E-12
O13,T,-6.410736E-10,-1.935609E-10,-2.167882E-10,-2.384670E-10,-2.911156E-10,-3.360217E-10,-3.700884E-10,-4.026066E-10,NMDG60/2,5.931804E+8,1.051552E-11
P13,T,-2.307246E-10,-1.130395E-10,-1.471063E-10,-3.344732E-10,-1.734305E-10,-3.886702E-10,-1.440093E-10,-1.502032E-10,NMDG60/2,6.299036E+6,NaN
A14,T,-8.408285E-10,-4.583522E-10,-5.032583E-10,-5.342281E-10,-6.395252E-10,-7.061101E-10,-7.231434E-10,-7.618556E-10,NMDG60/2,7.697206E+8,8.560696E-12
B14,T,1.548487E-11,-6.658495E-11,-6.968191E-11,-6.503646E-11,-6.658495E-11,-5.884251E-11,-4.955159E-11,-4.490612E-11,NMDG60/2,1.249827E+8,1.120975E-11
C14,T,-1.734305E-10,-1.285244E-10,-1.486548E-10,-1.517517E-10,-1.548487E-10,-1.579457E-10,-1.579457E-10,-1.842700E-10,NMDG60/2,1.145017E+9,9.227884E-12
D14,T,-1.548487E-10,-3.561520E-11,-3.716369E-11,-4.800310E-11,-6.658495E-11,-7.587586E-11,-8.981225E-11,-8.361830E-11,NMDG60/2,1.114184E+9,4.259969E-12
E14,T,-1.359572E-9,-8.361830E-10,-8.857346E-10,-9.616105E-10,-1.133493E-9,-1.179947E-9,-1.223305E-9,-1.246532E-9,NMDG60/2,8.162287E+8,1.995857E-11
F14,T,-3.035034E-10,-1.347184E-10,-1.486548E-10,-1.548487E-10,-1.641396E-10,-1.904639E-10,-1.920124E-10,-2.074973E-10,NMDG60/2,6.286167E+8,4.514986E-12
G14,T,-3.700884E-10,-2.105942E-10,-2.338215E-10,-2.307246E-10,-2.818246E-10,-3.189883E-10,-3.344732E-10,-3.344732E-10,NMDG60/2,7.449238E+8,7.004768E-12
H14,T,-5.667463E-10,-2.740822E-10,-2.942125E-10,-3.143429E-10,-3.933157E-10,-4.506097E-10,-4.862249E-10,-4.846765E-10,NMDG60/2,9.631731E+8,1.589931E-11
I14,T,-1.006517E-10,-3.251823E-11,-3.716369E-11,-3.716369E-11,-6.968191E-11,-5.264856E-11,-6.193948E-11,-7.587586E-11,NMDG60/2,5.189972E+8,4.372518E-12
J14,T,-1.951094E-10,-8.052133E-11,-9.600620E-11,-1.006517E-10,-1.114911E-10,-1.145880E-10,-1.471063E-10,-1.625911E-10,NMDG60/2,4.822447E+8,3.783945E-12
K14,F,-2.802762E-10,-4.459643E-10,-4.986128E-10,-5.249371E-10,-5.110007E-10,-5.977160E-10,-1.054520E-9,-1.034389E-9,NMDG60/2,2.256204E+8,1.388827E-11
L14,F,-5.419705E-11,-4.955159E-11,-4.645461E-11,-6.503646E-11,-5.729402E-11,-4.335764E-11,-2.322731E-11,-4.026066E-11,NMDG60/2,NaN,NaN
M14,T,-1.424608E-10,-2.183367E-10,-2.307246E-10,-2.353700E-10,-2.260791E-10,-2.152397E-10,-2.229821E-10,-2.229821E-10,NMDG60/2,8.666166E+7,NaN
N14,T,-5.094523E-10,-3.484096E-10,-3.623460E-10,-3.623460E-10,-4.304794E-10,-4.382218E-10,-4.599006E-10,-4.753855E-10,NMDG60/2,1.012249E+9,1.344147E-11
O14,F,-3.623460E-10,-1.827215E-10,-1.687851E-10,-3.762823E-10,-2.044003E-10,-3.979612E-10,-2.369185E-10,-2.338215E-10,NMDG60/2,1.036007E+9,1.196339E-11
P14,F,-2.369185E-10,-2.276276E-10,-2.152397E-10,-2.074973E-10,-2.136912E-10,-2.245306E-10,-2.152397E-10,-2.105942E-10,NMDG60/2,NaN,NaN
A15,T,-4.041551E-10,-1.858184E-10,-2.198852E-10,-2.214336E-10,-2.709852E-10,-3.035034E-10,-3.174399E-10,-3.437641E-10,NMDG60/2,6.349069E+8,1.468684E-11
B15,T,-1.811730E-10,-9.755469E-11,-9.910317E-11,-9.755469E-11,-1.316214E-10,-1.502032E-10,-1.594942E-10,-1.625911E-10,NMDG60/2,8.561356E+8,5.689895E-12
C15,T,-1.672366E-10,-6.039100E-11,-6.039100E-11,-7.123040E-11,-8.516679E-11,-1.517517E-10,-1.161365E-10,-1.176850E-10,NMDG60/2,7.314552E+8,1.503977E-11
D15,T,-2.477579E-11,-4.800310E-11,-4.180915E-11,-3.406671E-11,-2.477579E-11,-2.787277E-11,-2.322731E-11,-2.167882E-11,NMDG60/2,3.327665E+8,6.940592E-12
E15,T,-4.180915E-11,-2.787277E-11,-3.096974E-11,-2.322731E-11,-2.322731E-11,-2.787277E-11,-2.477579E-11,-2.477579E-11,NMDG60/2,1.425921E+9,8.643102E-12
F15,T,-1.022001E-10,-6.968191E-11,-7.587586E-11,-8.361830E-11,-1.068456E-10,-1.099426E-10,-1.130395E-10,-1.176850E-10,NMDG60/2,4.782394E+8,7.177364E-12
G15,T,-3.050520E-10,-1.207820E-10,-1.238790E-10,-1.563972E-10,-1.827215E-10,-2.136912E-10,-2.229821E-10,-2.508549E-10,NMDG60/2,1.140056E+9,4.935074E-12
H15,T,-5.621008E-10,-2.942125E-10,-3.267308E-10,-3.685399E-10,-4.382218E-10,-4.676431E-10,-4.784825E-10,-5.202916E-10,NMDG60/2,1.372242E+9,1.241995E-11
I15,T,4.397703E-10,3.809278E-10,3.592490E-10,3.453126E-10,3.344732E-10,3.313762E-10,3.251823E-10,3.189883E-10,NMDG60/2,6.455578E+6,NaN
J15,T,-5.264856E-11,7.277889E-11,1.037486E-10,1.037486E-10,8.206981E-11,-1.486548E-10,-1.452481E-9,-1.896897E-9,NMDG60/2,3.773456E+8,8.304365E-12
K15,T,-4.397703E-10,-2.136912E-10,-1.997548E-10,-2.276276E-10,-2.926641E-10,-3.329247E-10,-4.397703E-10,-4.583522E-10,NMDG60/2,8.192755E+8,7.094157E-12
L15,F,-3.251823E-11,-7.897284E-11,-6.193948E-11,-1.161365E-10,-6.503646E-11,-3.499581E-10,-1.449384E-9,-1.655333E-9,NMDG60/2,1.623900E+8,1.720779E-11
M15,T,-4.273824E-10,-6.813343E-11,1.083941E-11,2.167882E-11,2.167882E-11,3.561520E-11,-4.800310E-11,-6.813343E-11,NMDG60/2,2.446436E+9,9.547246E-12
N15,T,-2.787277E-11,-9.755469E-11,-1.176850E-10,-1.238790E-10,-1.192335E-10,-1.393638E-10,-1.548487E-10,-1.672366E-10,NMDG60/2,1.180836E+9,2.740304E-11
O15,T,-4.862249E-10,-1.889154E-10,-2.013033E-10,-2.725337E-10,-2.059488E-10,-2.833731E-10,-2.477579E-10,-3.189883E-10,NMDG60/2,7.053103E+8,1.302711E-11
P15,F,-8.052133E-11,-7.587586E-11,-7.897284E-11,-1.022001E-10,-4.180915E-11,-6.039100E-11,-4.490612E-11,-4.180915E-11,NMDG60/2,2.536371E+9,NaN
A16,T,-7.370798E-10,-5.404220E-10,-5.853281E-10,-5.682947E-10,-6.364282E-10,-6.751403E-10,-6.890767E-10,-7.401768E-10,NMDG60/2,1.083653E+9,1.898389E-11
B16,T,-8.826376E-10,-5.295825E-10,-5.806826E-10,-6.101039E-10,-7.603072E-10,-7.370798E-10,-8.005678E-10,-8.237951E-10,NMDG60/2,6.414993E+8,1.034651E-11
C16,T,-5.326796E-10,-2.911156E-10,-2.771792E-10,-2.524034E-10,-3.360217E-10,-3.360217E-10,-3.143429E-10,-3.174399E-10,NMDG60/2,1.105384E+9,1.456287E-11
D16,T,-1.285244E-10,-7.742435E-11,-8.826376E-11,-8.361830E-11,-9.910317E-11,-1.022001E-10,-9.445771E-11,-1.099426E-10,NMDG60/2,8.724457E+8,1.582408E-11
E16,T,-1.421511E-9,-9.151558E-10,-9.693529E-10,-1.008065E-9,-1.187690E-9,-1.244984E-9,-1.292987E-9,-1.368863E-9,NMDG60/2,7.092150E+8,1.862989E-11
F16,T,-5.621008E-10,-2.555004E-10,-2.616943E-10,-2.802762E-10,-3.453126E-10,-3.700884E-10,-4.118975E-10,-4.227370E-10,NMDG60/2,7.623724E+8,1.145477E-11
G16,T,-5.574553E-11,-5.264856E-11,-5.419705E-11,-6.503646E-11,-8.981225E-11,-7.277889E-11,-8.361830E-11,-7.897284E-11,NMDG60/2,1.678162E+10,3.618245E-12
H16,T,-1.004968E-9,-4.800310E-10,-4.970643E-10,-5.295825E-10,-6.735918E-10,-7.866314E-10,-8.098587E-10,-8.656043E-10,NMDG60/2,7.899663E+8,4.924060E-12
I16,T,-3.437641E-10,-1.951094E-10,-2.136912E-10,-2.245306E-10,-2.601458E-10,-2.973095E-10,-2.973095E-10,-3.050520E-10,NMDG60/2,5.057951E+8,6.578378E-12
J16,T,5.032583E-10,5.063552E-10,4.893219E-10,4.738370E-10,4.722885E-10,4.629976E-10,4.521582E-10,4.568037E-10,NMDG60/2,6.754432E+6,NaN
K16,T,-1.517517E-10,-7.277889E-11,-6.658495E-11,-6.658495E-11,-9.445771E-11,-1.145880E-10,-1.161365E-10,-1.285244E-10,NMDG60/2,7.564713E+8,3.345193E-12
L16,T,-1.017356E-9,-1.533002E-10,-1.625911E-10,-1.951094E-10,-2.880186E-10,-3.809278E-10,-4.320279E-10,-5.017098E-10,NMDG60/2,3.589761E+8,4.485602E-12
M16,F,-1.083941E-11,-6.658495E-11,-9.600620E-11,-1.099426E-10,-9.445771E-11,-1.145880E-10,-1.254274E-10,-1.316214E-10,NMDG60/2,6.136173E+8,2.072110E-11
N16,T,-2.973095E-10,-1.610427E-10,-1.703336E-10,-1.718821E-10,-2.167882E-10,-2.198852E-10,-2.214336E-10,-2.291761E-10,NMDG60/2,6.101450E+8,9.329161E-12
O16,F,1.610427E-10,3.468611E-10,4.862249E-10,5.651978E-10,4.459643E-10,5.264856E-10,4.707401E-10,4.552552E-10,NMDG60/2,1.636603E+8,3.329677E-12
P16,T,1.440093E-10,3.251823E-11,2.942125E-11,1.858184E-11,5.110007E-11,3.096974E-11,7.123040E-11,6.813343E-11,NMDG60/2,2.406534E+8,1.116036E-11
A17,T,-3.484096E-10,-2.508549E-10,-2.555004E-10,-2.663398E-10,-3.081489E-10,-3.174399E-10,-3.313762E-10,-3.422156E-10,NMDG60/2,3.838819E+8,1.010140E-11
B17,T,-1.958836E-9,-1.768372E-9,-1.800890E-9,-1.800890E-9,-1.867475E-9,-1.890703E-9,-1.896897E-9,-1.924769E-9,NMDG60/2,1.821662E+9,1.013282E-11
C17,T,-3.163559E-9,-2.335119E-9,-2.457449E-9,-2.522485E-9,-2.770243E-9,-2.917349E-9,-3.011807E-9,-3.027292E-9,NMDG60/2,5.443348E+10,3.157258E-11
D17,T,-4.475127E-10,-1.734305E-10,-2.136912E-10,-2.307246E-10,-2.988580E-10,-3.468611E-10,-3.762823E-10,-3.933157E-10,NMDG60/2,5.435043E+8,9.605092E-12
E17,T,-1.825666E-9,-1.353378E-9,-1.433899E-9,-1.472611E-9,-1.587199E-9,-1.630557E-9,-1.684754E-9,-1.728112E-9,NMDG60/2,1.234519E+9,1.786343E-11
F17,T,-6.503646E-11,-9.445771E-11,-8.361830E-11,-8.981225E-11,-7.587586E-11,-7.742435E-11,-7.277889E-11,-7.432738E-11,NMDG60/2,1.643785E+8,7.654011E-12
G17,T,-4.537067E-10,-1.765275E-10,-1.997548E-10,-2.090458E-10,-2.864701E-10,-3.205368E-10,-3.685399E-10,-3.948642E-10,NMDG60/2,1.307385E+9,3.753124E-12
H17,T,-1.587199E-9,-1.048326E-9,-1.131944E-9,-1.226402E-9,-1.289890E-9,-1.412220E-9,-1.460223E-9,-1.438545E-9,NMDG60/2,5.900520E+9,1.451864E-11
I17,T,-3.081489E-10,-1.378153E-10,-1.625911E-10,-1.718821E-10,-1.889154E-10,-2.229821E-10,-2.369185E-10,-2.229821E-10,NMDG60/2,4.132387E+8,1.473498E-11
J17,T,-1.570166E-9,-5.884251E-10,-6.333312E-10,-7.045616E-10,-9.414801E-10,-1.090135E-9,-1.198529E-9,-1.212465E-9,NMDG60/2,7.396070E+8,1.004332E-11
K17,T,-4.026066E-11,-4.180915E-11,-3.871218E-11,-5.110007E-11,-4.180915E-11,-4.335764E-11,-4.490612E-11,-4.026066E-11,NMDG60/2,9.873414E+8,3.606898E-12
L17,T,-6.302342E-10,-3.081489E-10,-3.174399E-10,-3.329247E-10,-4.614491E-10,-4.691916E-10,-5.388735E-10,-5.729402E-10,NMDG60/2,5.237063E+8,6.169997E-12
M17,F,-6.193948E-12,-4.490612E-11,-4.955159E-11,-6.348796E-11,-6.039100E-11,-6.039100E-11,-7.742435E-11,-7.897284E-11,NMDG60/2,5.855665E+7,2.052834E-11
N17,T,-2.054842E-9,-1.466417E-9,-1.515969E-9,-1.604233E-9,-1.783857E-9,-1.887606E-9,-1.887606E-9,-1.961933E-9,NMDG60/2,1.900027E+9,1.116540E-11
O17,T,-2.692819E-9,-1.378153E-9,-1.356475E-9,-1.356475E-9,-1.551584E-9,-1.653784E-9,-1.706433E-9,-1.763727E-9,NMDG60/2,8.018981E+8,1.137280E-11
P17,F,-1.951094E-10,-1.749790E-10,-1.811730E-10,-1.997548E-10,-2.369185E-10,-2.090458E-10,-2.028518E-10,-1.502032E-10,NMDG60/2,2.794484E+9,NaN
