Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
J01,T,-1.069678E-9,-3.246134E-11,-4.791912E-11,-6.646846E-11,-8.038046E-11,-1.174791E-10,-1.530320E-10,-1.623067E-10,NMDG60/2,5.184886E+8,5.758816E-12
K01,T,-3.669677E-9,-1.483947E-10,-2.967894E-10,-5.518427E-10,-8.084419E-10,-1.063495E-9,-1.261355E-9,-1.527229E-9,NMDG60/2,4.516244E+8,9.889592E-12
L01,T,1.082045E-11,2.318667E-11,2.009511E-11,1.854934E-11,1.391200E-11,1.236622E-11,7.728890E-12,1.236622E-11,NMDG60/2,4.075788E+7,NaN
M01,F,4.637334E-12,3.246134E-11,1.545778E-12,1.082045E-11,4.637334E-12,3.709867E-11,3.400712E-11,4.637334E-11,NMDG60/2,5.482824E+8,1.852892E-11
N01,F,2.936978E-11,3.014267E-10,2.457787E-10,1.839476E-10,2.936978E-10,3.184303E-10,3.076098E-10,3.014267E-10,NMDG60/2,1.139533E+8,1.044350E-11
O01,F,-7.883468E-11,-1.329369E-10,-1.298454E-10,-1.128418E-10,-1.499405E-10,-1.437574E-10,-1.715814E-10,-1.700356E-10,NMDG60/2,2.602139E+8,1.938727E-11
P01,T,-2.714386E-9,-1.252080E-10,-2.643281E-10,-4.730081E-10,-6.461352E-10,-8.238997E-10,-1.071224E-9,-1.233531E-9,NMDG60/2,1.131910E+9,7.184258E-12
A02,T,-1.077407E-9,-5.101067E-11,-4.637334E-11,-8.347201E-11,-1.375742E-10,-1.762187E-10,-2.071343E-10,-2.519618E-10,NMDG60/2,6.576022E+8,8.480958E-12
B02,T,-6.306775E-10,-1.082045E-10,-7.883468E-11,-5.101067E-11,-3.555289E-11,-2.627823E-11,-3.864445E-11,-5.564801E-11,NMDG60/2,6.410008E+8,1.216894E-11
C02,T,-1.587514E-9,-1.854934E-11,-5.564801E-11,-7.110579E-11,-1.221165E-10,-1.963138E-10,-2.225920E-10,-2.890605E-10,NMDG60/2,1.622210E+9,1.642960E-11
D02,T,-4.328178E-11,-2.318667E-11,-2.627823E-11,-3.246134E-11,-2.473245E-11,-2.473245E-11,-1.700356E-11,-1.854934E-11,NMDG60/2,3.114508E+9,2.501229E-12
E02,T,-1.273721E-9,-7.110579E-11,-1.020213E-10,-9.429246E-11,-9.738402E-11,-1.082045E-10,-1.143876E-10,-1.097502E-10,NMDG60/2,6.175612E+8,1.203138E-11
F02,T,-2.821045E-9,-3.555289E-11,-8.501779E-11,-1.576694E-10,-2.365040E-10,-2.936978E-10,-3.756241E-10,-4.482756E-10,NMDG60/2,3.133457E+9,1.669326E-11
G02,T,-1.174791E-10,-9.429246E-11,-9.274669E-11,-1.004756E-10,-1.128418E-10,-9.583824E-11,-1.252080E-10,-1.731271E-10,NMDG60/2,9.450821E+8,1.216968E-11
H02,T,-9.305584E-10,-5.873957E-11,-8.810935E-11,-1.221165E-10,-1.684898E-10,-2.148632E-10,-2.550534E-10,-2.705112E-10,NMDG60/2,5.367390E+8,7.735293E-12
I02,T,-5.394765E-10,-4.791912E-11,-4.173601E-11,-4.791912E-11,-5.719379E-11,-4.019023E-11,-5.101067E-11,-5.564801E-11,NMDG60/2,1.542688E+9,1.179219E-11
J02,T,-1.214982E-9,-1.483947E-10,-9.120091E-11,-7.265157E-11,-7.574313E-11,-1.004756E-10,-1.375742E-10,-1.901307E-10,NMDG60/2,8.178903E+8,1.634529E-11
K02,T,-2.009511E-11,-3.091556E-11,-3.400712E-11,-2.473245E-11,-2.164089E-11,-1.082045E-11,-1.545778E-12,4.637334E-12,NMDG60/2,2.236569E+8,NaN
L02,F,-4.912482E-9,-4.975860E-9,-5.017596E-9,-5.017596E-9,-5.006775E-9,-5.006775E-9,-4.975860E-9,-4.994409E-9,NMDG60/2,9.128743E+7,NaN
M02,F,0.000000E+0,-5.719379E-11,-6.646846E-11,-6.646846E-11,-6.492268E-11,-7.574313E-11,-9.429246E-11,-1.097502E-10,NMDG60/2,2.991084E+8,1.285793E-11
N02,F,7.342446E-10,9.661113E-10,8.857308E-10,8.532695E-10,7.728890E-10,8.625441E-10,7.883468E-10,7.759806E-10,NMDG60/2,5.697466E+8,7.949253E-12
O02,T,-2.720569E-10,-7.574313E-11,-8.965512E-11,-8.810935E-11,-1.051129E-10,-8.501779E-11,-1.112960E-10,-9.892979E-11,NMDG60/2,1.071151E+9,1.400383E-11
P02,T,-3.246134E-11,0.000000E+0,-2.936978E-11,-3.709867E-11,-4.328178E-11,-1.236622E-11,-3.864445E-11,-2.473245E-11,NMDG60/2,4.207660E+8,9.938742E-12
A03,T,-8.269913E-10,-1.422116E-10,-1.066587E-10,-8.656357E-11,-1.700356E-10,-6.956001E-11,-7.574313E-11,-7.574313E-11,NMDG60/2,1.084183E+10,1.287382E-11
B03,T,-2.032698E-9,-1.236622E-11,-1.530320E-10,-3.045183E-10,-5.209272E-10,-6.724135E-10,-8.238997E-10,-9.552908E-10,NMDG60/2,6.012342E+8,1.093698E-11
C03,T,-7.110579E-11,-1.020213E-10,-1.205707E-10,-1.159334E-10,-1.143876E-10,-1.112960E-10,-1.097502E-10,-9.429246E-11,NMDG60/2,1.495315E+9,1.170691E-11
D03,T,-4.699166E-10,-2.009511E-11,-4.328178E-11,-3.400712E-11,-4.173601E-11,-3.555289E-11,-3.555289E-11,-3.864445E-11,NMDG60/2,6.293133E+8,8.327764E-12
E03,T,-2.442329E-10,-2.875147E-10,-2.751485E-10,-2.844232E-10,-2.689654E-10,-2.612365E-10,-2.565992E-10,-2.055885E-10,NMDG60/2,1.123606E+8,NaN
F03,T,-8.192624E-11,-2.009511E-11,-2.473245E-11,-2.627823E-11,-3.400712E-11,-3.091556E-11,-2.782401E-11,-3.091556E-11,NMDG60/2,4.740987E+9,1.604517E-11
G03,T,-1.759095E-9,-2.318667E-11,-6.492268E-11,-1.360285E-10,-1.994054E-10,-2.828774E-10,-3.632578E-10,-4.652792E-10,NMDG60/2,1.488577E+9,9.799886E-12
H03,T,-1.236622E-11,-7.574313E-11,-7.265157E-11,-6.337690E-11,-5.101067E-11,-5.255645E-11,-3.864445E-11,-4.637334E-11,NMDG60/2,1.568421E+8,1.213621E-11
I03,T,-1.323186E-9,-1.700356E-11,-3.864445E-11,-7.265157E-11,-9.274669E-11,-1.159334E-10,-1.468489E-10,-1.885849E-10,NMDG60/2,1.360447E+9,7.228203E-12
J03,T,-2.131628E-9,-3.246134E-11,-6.646846E-11,-1.205707E-10,-1.808560E-10,-2.535076E-10,-3.153387E-10,-3.910818E-10,NMDG60/2,1.985994E+9,1.517727E-11
K03,T,-3.411532E-9,-1.097502E-10,-1.638525E-10,-2.519618E-10,-3.895361E-10,-5.363850E-10,-6.739592E-10,-8.223539E-10,NMDG60/2,5.955863E+9,2.672145E-11
L03,F,1.066587E-10,3.570747E-10,4.003565E-10,3.601663E-10,3.895361E-10,5.085610E-10,2.705112E-10,4.235432E-10,NMDG60/2,3.537626E+8,1.194295E-11
M03,T,-7.064206E-10,-7.574313E-11,-7.574313E-11,-9.274669E-11,-1.020213E-10,-1.298454E-10,-1.391200E-10,-1.638525E-10,NMDG60/2,6.369263E+8,NaN
N03,F,-4.869201E-9,-4.873838E-9,-4.869201E-9,-4.872292E-9,-4.876930E-9,-4.867655E-9,-4.870746E-9,-4.870746E-9,NMDG60/2,5.888852E+6,NaN
O03,T,3.153387E-10,1.159334E-10,1.066587E-10,1.391200E-10,1.406658E-10,1.653983E-10,1.638525E-10,1.762187E-10,NMDG60/2,1.019464E+8,4.303853E-11
P03,T,-2.147086E-9,-2.519618E-10,-2.674196E-10,-2.287752E-10,-2.565992E-10,-3.045183E-10,-3.447085E-10,-4.142685E-10,NMDG60/2,5.386561E+8,1.580686E-11
A04,T,-2.399048E-9,-2.813316E-10,-2.535076E-10,-2.195005E-10,-2.148632E-10,-2.102258E-10,-2.380498E-10,-2.751485E-10,NMDG60/2,1.304887E+9,1.290342E-11
B04,T,-4.637334E-11,-1.684898E-10,-1.824018E-10,-1.715814E-10,-1.932223E-10,-1.514863E-10,-1.808560E-10,-1.762187E-10,NMDG60/2,1.343320E+8,8.408324E-12
C04,T,-7.697974E-10,-1.236622E-10,-6.801423E-11,-3.709867E-11,-3.246134E-11,-3.400712E-11,-4.019023E-11,-5.719379E-11,NMDG60/2,5.868226E+9,1.432920E-11
D04,T,-1.562782E-9,-6.183112E-11,-6.646846E-11,-6.956001E-11,-8.038046E-11,-9.429246E-11,-1.221165E-10,-1.437574E-10,NMDG60/2,1.310125E+9,1.060536E-11
E04,T,-2.576812E-9,-1.854934E-11,-2.782401E-11,-5.873957E-11,-8.656357E-11,-1.128418E-10,-1.561236E-10,-1.994054E-10,NMDG60/2,2.048265E+9,9.268903E-12
F04,T,-1.252080E-10,-8.501779E-11,-7.574313E-11,-8.810935E-11,-8.192624E-11,-6.801423E-11,-6.492268E-11,-6.956001E-11,NMDG60/2,2.663894E+8,5.593485E-12
G04,T,-6.183112E-12,-4.946490E-11,-4.328178E-11,-4.019023E-11,-4.173601E-11,-4.019023E-11,-3.555289E-11,-4.019023E-11,NMDG60/2,1.459854E+8,1.462558E-11
H04,T,-2.122353E-9,-3.246134E-11,-6.337690E-11,-1.051129E-10,-1.638525E-10,-2.581449E-10,-3.076098E-10,-3.648036E-10,NMDG60/2,3.053028E+9,1.834051E-11
I04,T,-1.734363E-9,-6.801423E-11,-6.801423E-11,-6.801423E-11,-1.097502E-10,-1.252080E-10,-1.468489E-10,-1.793102E-10,NMDG60/2,2.321835E+10,1.837808E-11
J04,T,-7.342446E-10,-2.782401E-11,-3.864445E-11,-4.482756E-11,-5.873957E-11,-8.192624E-11,-9.429246E-11,-1.097502E-10,NMDG60/2,1.448438E+9,7.148981E-12
K04,T,-2.238287E-9,-3.709867E-11,-3.400712E-11,-4.946490E-11,-8.501779E-11,-1.112960E-10,-1.437574E-10,-1.978596E-10,NMDG60/2,7.754793E+8,1.181649E-11
L04,T,-1.709631E-9,-2.936978E-11,-4.328178E-11,-3.246134E-11,-5.410223E-11,-7.574313E-11,-1.035671E-10,-1.159334E-10,NMDG60/2,2.193623E+9,1.350391E-11
M04,T,-2.553625E-9,-6.461352E-10,-3.215218E-10,-2.225920E-10,-4.745538E-10,-7.527939E-10,-1.006301E-9,-1.208798E-9,NMDG60/2,6.416915E+8,3.216670E-11
N04,T,1.035671E-10,1.514863E-10,1.267538E-10,1.221165E-10,1.236622E-10,1.483947E-10,1.453031E-10,1.422116E-10,NMDG60/2,5.190456E+8,4.436337E-12
O04,T,-3.238405E-9,-1.190249E-10,-5.193814E-10,-1.500950E-9,-2.063614E-9,-2.386681E-9,-2.559808E-9,-2.706657E-9,NMDG60/2,2.788082E+8,1.583177E-11
P04,F,9.892979E-11,-1.236622E-11,-1.236622E-11,1.854934E-11,-3.091556E-11,-2.627823E-11,-2.936978E-11,7.728890E-12,NMDG60/2,2.508817E+8,4.061182E-12
A05,T,-3.601663E-10,-5.101067E-11,-6.028535E-11,-6.956001E-11,-7.265157E-11,-7.419734E-11,-6.956001E-11,-8.656357E-11,NMDG60/2,1.528911E+9,4.590496E-12
B05,T,-3.184303E-10,-3.555289E-11,-3.709867E-11,-3.709867E-11,-3.709867E-11,-2.782401E-11,-4.637334E-11,-3.246134E-11,NMDG60/2,9.241569E+8,6.908956E-12
C05,T,-3.314148E-9,-4.328178E-11,-6.492268E-11,-1.344827E-10,-2.148632E-10,-2.844232E-10,-3.338881E-10,-4.544587E-10,NMDG60/2,7.363965E+9,1.465957E-11
D05,T,-2.009511E-11,-3.400712E-11,-3.864445E-11,-3.864445E-11,-3.246134E-11,-3.400712E-11,-3.246134E-11,-3.091556E-11,NMDG60/2,1.933391E+9,NaN
E05,T,-9.583824E-11,-3.091556E-11,-2.936978E-11,-2.782401E-11,-2.318667E-11,-2.473245E-11,-2.627823E-11,-2.782401E-11,NMDG60/2,9.770511E+8,5.042575E-12
F05,T,-4.142685E-10,-3.246134E-11,-2.936978E-11,-3.091556E-11,-4.019023E-11,-3.555289E-11,-4.328178E-11,-5.410223E-11,NMDG60/2,1.868903E+9,6.089546E-12
G05,T,-8.347201E-11,-4.637334E-11,-7.110579E-11,-6.183112E-11,-6.028535E-11,-5.101067E-11,-4.482756E-11,-4.946490E-11,NMDG60/2,5.273340E+9,1.481603E-11
H05,T,-5.719379E-11,-7.728890E-11,-8.810935E-11,-7.265157E-11,-7.574313E-11,-5.564801E-11,-7.265157E-11,-8.501779E-11,NMDG60/2,9.266183E+9,1.138110E-11
I05,T,-1.453031E-10,-4.019023E-11,-4.946490E-11,-5.101067E-11,-5.410223E-11,-5.255645E-11,-4.482756E-11,-4.946490E-11,NMDG60/2,3.883022E+9,1.131887E-11
J05,T,-3.740783E-10,-3.246134E-11,-3.246134E-11,-2.782401E-11,-3.091556E-11,-3.400712E-11,-4.019023E-11,-3.709867E-11,NMDG60/2,5.670116E+8,5.986781E-12
K05,T,-3.555289E-11,-4.328178E-11,-5.101067E-11,-5.255645E-11,-5.564801E-11,-4.328178E-11,-4.791912E-11,-4.946490E-11,NMDG60/2,8.380072E+8,5.042374E-12
L05,T,-1.440665E-9,-2.782401E-11,-4.173601E-11,-3.091556E-11,-5.873957E-11,-5.873957E-11,-7.419734E-11,-1.035671E-10,NMDG60/2,8.206685E+8,9.352983E-12
M05,T,-1.174791E-10,-4.312721E-10,-3.926276E-10,-3.107014E-10,-2.473245E-10,-2.040427E-10,-1.746729E-10,-1.561236E-10,NMDG60/2,6.796749E+8,1.316177E-11
N05,T,-4.266347E-10,-5.255645E-11,-5.255645E-11,-5.255645E-11,-6.183112E-11,-5.719379E-11,-7.110579E-11,-6.801423E-11,NMDG60/2,4.936716E+9,9.982641E-12
O05,F,-1.885849E-10,-1.545778E-12,-3.400712E-11,-2.936978E-11,-6.028535E-11,-6.337690E-11,-9.429246E-11,-1.112960E-10,NMDG60/2,2.379093E+9,8.164434E-12
P05,T,1.901307E-10,-1.020213E-10,-5.101067E-11,1.545778E-12,7.265157E-11,8.501779E-11,5.410223E-11,7.574313E-11,NMDG60/2,8.574981E+7,1.560778E-11
A06,T,-3.592388E-9,-4.328178E-11,-2.921521E-10,-6.600472E-10,-9.429246E-10,-1.252080E-9,-1.483947E-9,-1.714268E-9,NMDG60/2,1.944681E+9,1.918492E-11
B06,T,-4.065396E-10,-3.091556E-11,-4.482756E-11,-3.864445E-11,-5.564801E-11,-4.637334E-11,-3.555289E-11,-4.946490E-11,NMDG60/2,1.502939E+9,1.045037E-11
C06,T,-1.429845E-9,-6.492268E-11,-7.265157E-11,-7.883468E-11,-8.347201E-11,-8.501779E-11,-8.810935E-11,-1.174791E-10,NMDG60/2,2.389646E+9,1.469767E-11
D06,T,-7.759806E-10,-3.864445E-11,-5.410223E-11,-6.492268E-11,-7.728890E-11,-8.810935E-11,-9.429246E-11,-1.128418E-10,NMDG60/2,1.016964E+13,1.363704E-11
E06,T,-6.337690E-11,9.274668E-12,4.637334E-12,3.091556E-12,9.274668E-12,1.391200E-11,1.391200E-11,1.236622E-11,NMDG60/2,6.345564E+8,2.763544E-12
F06,T,-1.623067E-9,-4.637334E-11,-6.183112E-11,-7.728890E-11,-9.738402E-11,-1.128418E-10,-1.592151E-10,-1.947680E-10,NMDG60/2,6.720821E+9,1.675547E-11
G06,T,-1.201070E-9,-4.791912E-11,-5.564801E-11,-8.965512E-11,-1.020213E-10,-1.607609E-10,-1.885849E-10,-2.411414E-10,NMDG60/2,4.668183E+9,1.762855E-11
H06,T,-1.278358E-9,-8.965512E-11,-9.274669E-11,-9.738402E-11,-9.583824E-11,-1.051129E-10,-9.738402E-11,-1.082045E-10,NMDG60/2,1.341039E+9,1.348970E-11
I06,T,-2.147086E-9,-4.791912E-11,-6.801423E-11,-1.252080E-10,-1.731271E-10,-2.287752E-10,-2.952436E-10,-3.678952E-10,NMDG60/2,7.769907E+8,2.809098E-11
J06,T,-6.492268E-11,-1.143876E-10,-1.082045E-10,-1.066587E-10,-1.004756E-10,-9.738402E-11,-9.583824E-11,-9.429246E-11,NMDG60/2,2.082546E+8,1.093984E-12
K06,T,-7.697974E-10,-4.637334E-11,-6.801423E-11,-6.337690E-11,-8.038046E-11,-7.265157E-11,-8.810935E-11,-8.038046E-11,NMDG60/2,1.693387E+9,1.068219E-11
L06,T,-9.367415E-10,-1.236622E-11,-5.255645E-11,-5.873957E-11,-8.810935E-11,-1.035671E-10,-1.282996E-10,-1.437574E-10,NMDG60/2,1.006685E+9,1.111772E-11
M06,T,-7.790721E-10,-4.482756E-11,-3.555289E-11,-3.555289E-11,-7.110579E-11,-1.004756E-10,-1.066587E-10,-1.298454E-10,NMDG60/2,1.315955E+9,5.586016E-12
N06,T,-3.586205E-10,-2.627823E-11,-3.709867E-11,-4.173601E-11,-4.482756E-11,-4.019023E-11,-6.028535E-11,-5.101067E-11,NMDG60/2,1.230034E+9,7.941601E-12
O06,T,5.487512E-10,5.255645E-10,5.193814E-10,5.162898E-10,5.240188E-10,5.410223E-10,5.502970E-10,5.796668E-10,NMDG60/2,5.785010E+6,NaN
P06,T,-1.313911E-9,-8.810935E-11,-8.501779E-11,-9.738402E-11,-1.190249E-10,-1.391200E-10,-1.669440E-10,-2.380498E-10,NMDG60/2,2.254908E+9,1.573176E-11
A07,T,-6.492268E-11,-3.107014E-10,-2.318667E-10,-1.592151E-10,-1.128418E-10,-8.810935E-11,-8.810935E-11,-7.265157E-11,NMDG60/2,4.599151E+8,1.686665E-11
B07,T,-1.298454E-10,-1.545778E-11,-1.082045E-11,-9.274668E-12,-1.391200E-11,-7.728890E-12,-9.274668E-12,-1.082045E-11,NMDG60/2,7.235085E+8,7.196064E-12
C07,T,-1.020213E-9,-3.091556E-11,-7.110579E-11,-1.066587E-10,-1.190249E-10,-1.453031E-10,-1.839476E-10,-1.916765E-10,NMDG60/2,1.809940E+9,8.018765E-12
D07,T,-2.504160E-10,-1.051129E-10,-1.143876E-10,-1.020213E-10,-1.190249E-10,-9.274669E-11,-1.174791E-10,-1.190249E-10,NMDG60/2,1.015035E+9,8.029384E-12
E07,T,-7.203326E-10,-2.473245E-11,-3.091556E-11,-4.637334E-11,-5.564801E-11,-5.410223E-11,-8.656357E-11,-8.192624E-11,NMDG60/2,8.387329E+8,1.432259E-11
F07,F,-1.456123E-9,-2.627823E-11,-9.274669E-11,-1.453031E-10,-2.009511E-10,-2.906063E-10,-3.060641E-10,-4.235432E-10,NMDG60/2,3.558899E+9,1.174748E-11
G07,F,9.274668E-12,4.019023E-11,1.545778E-12,-1.391200E-11,-2.473245E-11,3.091556E-12,-2.473245E-11,-4.328178E-11,NMDG60/2,2.099514E+8,1.294789E-11
H07,T,-1.177883E-9,-3.864445E-11,-3.555289E-11,-4.328178E-11,-5.410223E-11,-5.719379E-11,-8.656357E-11,-8.501779E-11,NMDG60/2,2.464705E+9,1.287353E-11
I07,T,-1.236622E-9,-5.719379E-11,-6.956001E-11,-6.337690E-11,-6.492268E-11,-6.183112E-11,-6.646846E-11,-7.728890E-11,NMDG60/2,1.896297E+9,1.703297E-11
J07,T,-4.266347E-10,-6.646846E-11,-8.501779E-11,-8.192624E-11,-8.656357E-11,-7.574313E-11,-9.583824E-11,-1.020213E-10,NMDG60/2,4.751056E+9,1.246055E-11
K07,T,-7.728890E-12,-7.883468E-11,-7.419734E-11,-6.646846E-11,-6.337690E-11,-5.873957E-11,-5.564801E-11,-4.946490E-11,NMDG60/2,3.038179E+8,6.661035E-12
L07,T,1.391200E-11,-5.410223E-11,-1.545778E-11,-2.318667E-11,-3.864445E-11,-6.183112E-12,3.091556E-12,1.236622E-11,NMDG60/2,5.440636E+8,5.253275E-12
M07,T,-1.655528E-9,-4.482756E-11,-6.801423E-11,-9.120091E-11,-7.419734E-11,-7.419734E-11,-8.347201E-11,-1.004756E-10,NMDG60/2,1.977759E+9,1.259907E-11
N07,T,-8.501779E-11,-4.791912E-11,-5.255645E-11,-5.101067E-11,-3.292507E-10,-4.529130E-10,-4.560045E-10,-3.756241E-10,NMDG60/2,4.973526E+8,6.244561E-12
O07,T,-2.749939E-9,-7.265157E-11,-2.117716E-10,-4.343636E-10,-7.234241E-10,-9.583824E-10,-1.179429E-9,-1.368014E-9,NMDG60/2,1.330351E+9,1.354525E-11
P07,T,-9.429246E-11,-2.936978E-11,-6.956001E-11,-1.700356E-11,-2.318667E-11,-1.854934E-11,-5.101067E-11,-6.492268E-11,NMDG60/2,5.004897E+8,1.116328E-11
A08,T,-3.581568E-9,-8.501779E-11,-1.298454E-10,-2.859689E-10,-4.297263E-10,-5.734836E-10,-7.357904E-10,-9.181921E-10,NMDG60/2,1.506386E+9,1.619315E-11
B08,T,-6.986917E-10,-4.173601E-11,-4.791912E-11,-4.791912E-11,-4.946490E-11,-5.410223E-11,-6.801423E-11,-6.028535E-11,NMDG60/2,1.114015E+9,3.833645E-12
C08,T,-1.627704E-9,-5.255645E-11,-6.492268E-11,-4.328178E-11,-5.564801E-11,-7.110579E-11,-9.738402E-11,-1.143876E-10,NMDG60/2,4.391385E+9,1.533874E-11
D08,T,-3.091556E-11,-9.722944E-10,-6.183112E-10,-3.076098E-10,-1.638525E-10,-9.892979E-11,-6.337690E-11,-5.564801E-11,NMDG60/2,1.567591E+9,3.953424E-11
E08,F,-1.282996E-10,-1.514863E-10,-1.035671E-10,-7.728890E-11,-7.265157E-11,-9.274669E-11,-1.545778E-10,-1.793102E-10,NMDG60/2,7.920847E+8,1.123458E-11
F08,F,9.738402E-11,2.736027E-10,2.952436E-10,1.375742E-10,1.669440E-10,2.024969E-10,3.277049E-10,2.334125E-10,NMDG60/2,5.134576E+8,1.054499E-11
G08,T,-1.981687E-9,-5.564801E-11,-3.400712E-11,-1.854934E-11,-2.164089E-11,-3.709867E-11,-7.574313E-11,-1.035671E-10,NMDG60/2,2.315515E+9,1.840232E-11
H08,T,-6.291317E-10,-3.246134E-11,-3.709867E-11,-5.101067E-11,-5.101067E-11,-7.883468E-11,-8.656357E-11,-1.051129E-10,NMDG60/2,3.279999E+9,1.065164E-11
I08,T,-2.040427E-10,-1.468489E-10,-1.932223E-10,-1.854934E-10,-1.963138E-10,-1.453031E-10,-1.561236E-10,-1.514863E-10,NMDG60/2,3.890468E+8,8.481764E-12
J08,T,-1.550415E-9,-4.482756E-11,-7.574313E-11,-8.347201E-11,-1.020213E-10,-1.375742E-10,-1.901307E-10,-2.334125E-10,NMDG60/2,8.696422E+8,1.776070E-11
K08,T,-5.719379E-11,-4.482756E-11,-3.864445E-11,-3.246134E-11,-3.709867E-11,-5.410223E-11,-5.255645E-11,-5.564801E-11,NMDG60/2,6.471514E+8,3.296576E-12
L08,T,-9.429246E-11,-1.406658E-10,-1.221165E-10,-1.020213E-10,-1.313911E-10,-1.143876E-10,-1.329369E-10,-1.236622E-10,NMDG60/2,8.122063E+8,1.696918E-11
M08,T,-6.183112E-11,-5.101067E-11,-7.265157E-11,-9.738402E-11,-1.051129E-10,-1.221165E-10,-1.344827E-10,-1.344827E-10,NMDG60/2,1.093486E+8,NaN
N08,T,-1.267538E-10,-1.854934E-11,-1.700356E-11,-3.864445E-11,-4.637334E-11,-5.873957E-11,-5.255645E-11,-6.337690E-11,NMDG60/2,1.430496E+9,7.042472E-12
O08,F,-7.761352E-9,-2.535076E-10,-1.779191E-9,-4.369915E-9,-5.419498E-9,-6.005348E-9,-6.370152E-9,-6.612838E-9,NMDG60/2,4.272920E+8,1.699624E-11
P08,T,-5.873957E-11,-1.700356E-11,-5.255645E-11,-1.576694E-10,-2.133174E-10,-1.932223E-10,-1.839476E-10,-1.824018E-10,NMDG60/2,4.837474E+9,NaN
A09,T,6.956001E-11,7.728890E-12,3.091556E-12,6.183112E-12,1.700356E-11,1.854934E-11,2.936978E-11,3.864445E-11,NMDG60/2,2.271932E+7,NaN
B09,T,-1.391200E-11,-2.782401E-11,-3.091556E-11,-3.709867E-11,-3.246134E-11,-2.164089E-11,-2.318667E-11,-2.936978E-11,NMDG60/2,1.098707E+9,2.681858E-12
C09,T,-2.754577E-9,-4.482756E-11,-5.719379E-11,-7.419734E-11,-1.128418E-10,-1.623067E-10,-2.040427E-10,-2.643281E-10,NMDG60/2,1.289553E+9,1.137275E-11
D09,F,-1.422116E-10,-1.360285E-10,-1.422116E-10,-1.298454E-10,-1.499405E-10,-1.422116E-10,-1.391200E-10,-1.360285E-10,NMDG60/2,2.925630E+8,5.043490E-12
E09,T,-4.173601E-11,-3.246134E-11,-3.400712E-11,-4.019023E-11,-5.719379E-11,-1.545778E-11,-4.482756E-11,-3.709867E-11,NMDG60/2,1.223047E+9,5.493337E-12
F09,T,-1.483947E-10,-4.791912E-11,-4.791912E-11,-5.410223E-11,-6.028535E-11,-5.719379E-11,-6.337690E-11,-7.110579E-11,NMDG60/2,5.228605E+10,1.187050E-11
G09,T,-2.164089E-11,-8.656357E-11,-7.728890E-11,-6.492268E-11,-8.038046E-11,-5.410223E-11,-6.492268E-11,-7.574313E-11,NMDG60/2,2.678628E+8,3.816497E-12
H09,T,-1.216527E-9,-4.328178E-11,-5.719379E-11,-6.183112E-11,-7.419734E-11,-1.174791E-10,-1.561236E-10,-1.932223E-10,NMDG60/2,7.961511E+8,8.491889E-12
I09,T,-6.894170E-10,-2.535076E-10,-1.252080E-10,-9.120091E-11,-8.347201E-11,-9.120091E-11,-8.347201E-11,-1.097502E-10,NMDG60/2,7.386495E+8,1.260591E-11
