Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
Parameter,Valid QC,RecInac0,RecInac35,RecInac40,RecInac45,RecInac50,RecInac75,RecInac100,RecInac200,Compound Name,Seal Resistance,Capacitance
J08,T,-1.632342E-9,-1.078953E-9,-1.116052E-9,-1.182520E-9,-1.207253E-9,-1.383471E-9,-1.451486E-9,-1.544232E-9,NMDG60/2,8.035759E+8,1.778137E-11
K08,T,-4.019023E-11,-5.255645E-11,-5.101067E-11,-4.482756E-11,-4.173601E-11,-4.791912E-11,-3.555289E-11,-4.637334E-11,NMDG60/2,5.654510E+8,3.185665E-12
L08,T,-1.097502E-10,-1.143876E-10,-1.143876E-10,-1.143876E-10,-1.097502E-10,-1.082045E-10,-1.112960E-10,-1.128418E-10,NMDG60/2,8.745817E+8,1.703960E-11
M08,T,-3.091556E-12,-4.328178E-11,-4.173601E-11,-4.019023E-11,-4.019023E-11,-3.400712E-11,-3.400712E-11,-2.782401E-11,NMDG60/2,9.273794E+7,5.776063E-11
N08,T,-1.020213E-10,-3.555289E-11,-4.482756E-11,-4.637334E-11,-4.019023E-11,-5.410223E-11,-6.492268E-11,-8.501779E-11,NMDG60/2,3.186206E+9,6.908021E-12
O08,F,-7.685609E-9,-7.612956E-9,-7.645419E-9,-7.660876E-9,-7.670151E-9,-7.640780E-9,-7.670151E-9,-7.663967E-9,NMDG60/2,4.421167E+8,1.707361E-11
P08,T,-1.004756E-10,-1.004756E-10,-1.097502E-10,-1.282996E-10,-1.035671E-10,-1.143876E-10,-1.298454E-10,-1.545778E-10,NMDG60/2,5.858604E+10,NaN
A09,T,-2.009511E-11,-8.810935E-11,-1.391200E-10,-1.282996E-10,-1.112960E-10,-9.738402E-11,-8.965512E-11,-6.337690E-11,NMDG60/2,3.797823E+7,NaN
B09,T,-7.728890E-12,-1.082045E-11,-7.728890E-12,-4.637334E-12,-4.637334E-12,-9.274668E-12,-7.728890E-12,-1.236622E-11,NMDG60/2,9.129347E+8,2.813927E-12
C09,T,-2.862781E-9,-1.420570E-9,-1.534958E-9,-1.646254E-9,-1.728180E-9,-2.037335E-9,-2.270748E-9,-2.607728E-9,NMDG60/2,9.187276E+8,1.144514E-11
D09,F,-1.391200E-10,-1.298454E-10,-1.267538E-10,-1.190249E-10,-1.313911E-10,-1.267538E-10,-1.329369E-10,-1.391200E-10,NMDG60/2,3.204145E+8,NaN
E09,T,-6.337690E-11,-5.564801E-11,-5.410223E-11,-5.719379E-11,-5.410223E-11,-5.255645E-11,-5.410223E-11,-6.028535E-11,NMDG60/2,1.153216E+9,5.542141E-12
F09,T,-1.468489E-10,-1.066587E-10,-1.298454E-10,-1.375742E-10,-1.221165E-10,-1.329369E-10,-1.391200E-10,-1.483947E-10,NMDG60/2,1.576688E+11,1.182375E-11
G09,T,3.091556E-12,-1.545778E-11,-6.183112E-12,-4.637334E-12,-1.545778E-12,-6.183112E-12,-7.728890E-12,6.183112E-12,NMDG60/2,3.003311E+8,3.729673E-12
H09,T,-1.262901E-9,-7.744348E-10,-8.238997E-10,-8.548153E-10,-8.810935E-10,-1.024851E-9,-1.100594E-9,-1.191795E-9,NMDG60/2,8.104587E+8,8.303386E-12
I09,T,-7.419735E-10,-3.524374E-10,-3.400712E-10,-3.895361E-10,-3.833530E-10,-4.992863E-10,-5.008321E-10,-5.379308E-10,NMDG60/2,6.971550E+8,1.163616E-11
J09,T,-3.275504E-9,-2.145540E-9,-2.289297E-9,-2.470153E-9,-2.570629E-9,-2.808679E-9,-2.957073E-9,-3.173482E-9,NMDG60/2,4.005371E+9,1.100423E-11
K09,T,-1.125326E-9,-6.074908E-10,-6.708677E-10,-7.249699E-10,-7.450650E-10,-8.764561E-10,-9.135548E-10,-1.037217E-9,NMDG60/2,2.123370E+9,1.138237E-11
L09,T,-2.301664E-9,-2.143994E-9,-2.185730E-9,-2.196550E-9,-2.199642E-9,-2.250653E-9,-2.263019E-9,-2.297026E-9,NMDG60/2,1.330038E+9,1.585048E-11
M09,T,-1.564327E-9,-9.336499E-10,-9.862063E-10,-1.075862E-9,-1.075862E-9,-1.230439E-9,-1.318549E-9,-1.457669E-9,NMDG60/2,1.139072E+9,9.694234E-12
N09,T,-3.709867E-11,-4.946490E-11,-5.255645E-11,-5.564801E-11,-4.946490E-11,-4.791912E-11,-4.946490E-11,-4.328178E-11,NMDG60/2,1.770048E+8,1.375183E-11
O09,F,-4.637334E-12,-7.728890E-11,-1.391200E-11,3.246134E-11,6.337690E-11,5.873957E-11,6.956001E-11,8.038046E-11,NMDG60/2,1.233828E+8,3.651218E-11
P09,T,-2.668013E-9,-2.346491E-9,-2.391319E-9,-2.416051E-9,-2.420688E-9,-2.550534E-9,-2.587633E-9,-2.647918E-9,NMDG60/2,5.256453E+8,1.321347E-11
A10,T,2.782400E-10,2.488703E-10,2.365040E-10,2.365040E-10,2.365040E-10,2.411414E-10,2.457787E-10,2.504160E-10,NMDG60/2,5.798201E+6,NaN
B10,T,-2.813316E-10,-6.956001E-11,-7.574313E-11,-8.501779E-11,-9.274669E-11,-1.344827E-10,-1.638525E-10,-2.179547E-10,NMDG60/2,6.557410E+9,8.979563E-12
C10,T,-3.784065E-9,-3.077644E-9,-3.232222E-9,-3.297145E-9,-3.337335E-9,-3.550652E-9,-3.644945E-9,-3.688226E-9,NMDG60/2,3.507694E+8,1.243106E-11
D10,T,-4.637334E-12,2.936978E-11,2.627823E-11,2.318667E-11,3.091556E-11,1.391200E-11,4.637334E-12,0.000000E+0,NMDG60/2,6.471704E+8,NaN
E10,T,-3.400712E-10,-1.437574E-10,-1.623067E-10,-1.561236E-10,-1.653983E-10,-2.086800E-10,-2.519618E-10,-3.137929E-10,NMDG60/2,5.247553E+8,5.211210E-12
F10,T,-2.344945E-9,-1.582877E-9,-1.672532E-9,-1.759095E-9,-1.851842E-9,-2.021878E-9,-2.096075E-9,-2.252199E-9,NMDG60/2,2.632963E+9,1.138047E-11
G10,T,3.988107E-10,3.709867E-10,3.725325E-10,3.663494E-10,3.648036E-10,3.663494E-10,3.601663E-10,3.663494E-10,NMDG60/2,5.791620E+6,NaN
H10,T,-2.079072E-9,-7.837095E-10,-8.841851E-10,-9.321042E-10,-9.939353E-10,-1.284542E-9,-1.477764E-9,-1.856479E-9,NMDG60/2,5.449966E+9,7.500820E-12
I10,T,-3.954100E-9,-3.338881E-9,-3.430082E-9,-3.487275E-9,-3.555289E-9,-3.720688E-9,-3.797977E-9,-3.906181E-9,NMDG60/2,4.276329E+9,1.628571E-11
J10,T,-4.019023E-11,4.637334E-12,0.000000E+0,0.000000E+0,-6.183112E-12,-7.728890E-12,-3.246134E-11,-2.936978E-11,NMDG60/2,4.796479E+8,3.844808E-12
K10,T,-5.246371E-9,-4.434837E-9,-4.558499E-9,-4.657429E-9,-4.714623E-9,-4.918666E-9,-5.039237E-9,-5.150532E-9,NMDG60/2,1.401748E+9,1.403057E-11
L10,T,-2.388227E-9,-8.609984E-10,-9.769318E-10,-1.066587E-9,-1.123781E-9,-1.439119E-9,-1.687990E-9,-2.083709E-9,NMDG60/2,1.347279E+9,8.002754E-12
M10,T,-3.009630E-9,-2.620094E-9,-2.671104E-9,-2.742210E-9,-2.768489E-9,-2.872056E-9,-2.904517E-9,-2.957073E-9,NMDG60/2,1.454039E+9,1.379011E-11
N10,T,-4.946490E-11,-4.791912E-11,-3.864445E-11,-4.328178E-11,-4.173601E-11,-4.019023E-11,-4.173601E-11,-4.173601E-11,NMDG60/2,6.823068E+8,7.871857E-12
O10,T,-1.153150E-9,-3.184303E-10,-3.802614E-10,-4.158143E-10,-4.405467E-10,-5.580258E-10,-6.801423E-10,-8.439948E-10,NMDG60/2,1.805848E+9,4.304742E-12
P10,T,-5.719379E-11,-4.328178E-11,-2.936978E-11,-2.009511E-11,-1.236622E-11,-1.854934E-11,-1.082045E-11,0.000000E+0,NMDG60/2,6.931177E+10,NaN
A11,T,-1.252080E-10,-1.035671E-10,-1.004756E-10,-1.004756E-10,-1.190249E-10,-1.082045E-10,-1.004756E-10,-1.190249E-10,NMDG60/2,2.284285E+9,7.189623E-12
B11,T,-1.556599E-9,-1.351010E-9,-1.352556E-9,-1.391200E-9,-1.398929E-9,-1.476218E-9,-1.500950E-9,-1.513317E-9,NMDG60/2,1.635313E+9,1.349563E-11
C11,T,-4.173601E-11,-4.791912E-11,-5.564801E-11,-5.101067E-11,-5.564801E-11,-5.255645E-11,-5.410223E-11,-4.482756E-11,NMDG60/2,2.318791E+8,8.818243E-12
D11,T,-1.128418E-10,-9.274669E-11,-8.347201E-11,-1.020213E-10,-9.429246E-11,-9.738402E-11,-1.128418E-10,-1.190249E-10,NMDG60/2,1.344923E+9,1.132554E-11
E11,F,-2.212008E-9,-2.204279E-9,-2.174910E-9,-2.126991E-9,-2.074434E-9,-1.926040E-9,-1.936860E-9,-2.003328E-9,NMDG60/2,6.736252E+8,1.437927E-11
F11,F,5.363850E-10,8.084419E-10,5.518427E-10,4.853743E-10,6.306775E-10,8.841851E-10,8.687273E-10,1.085136E-9,NMDG60/2,2.525970E+8,5.207499E-12
G11,T,-2.641735E-9,-1.973959E-9,-1.687990E-9,-1.878120E-9,-2.114624E-9,-2.780855E-9,-2.963257E-9,-3.250771E-9,NMDG60/2,6.800682E+10,NaN
H11,T,-3.855170E-9,-3.086919E-9,-3.170391E-9,-3.266229E-9,-3.335789E-9,-3.553744E-9,-3.661948E-9,-3.773244E-9,NMDG60/2,4.848456E+9,1.891680E-11
I11,T,-1.888941E-9,-1.324732E-9,-1.383471E-9,-1.473127E-9,-1.482401E-9,-1.653983E-9,-1.697264E-9,-1.820927E-9,NMDG60/2,3.005744E+9,6.841283E-12
J11,T,-4.637334E-11,-5.873957E-11,-6.801423E-11,-8.038046E-11,-8.656357E-11,-9.429246E-11,-9.892979E-11,-8.810935E-11,NMDG60/2,4.180668E+9,7.900378E-12
K11,T,2.844232E-10,2.086800E-10,1.994054E-10,2.040427E-10,1.916765E-10,2.256836E-10,2.272294E-10,2.519618E-10,NMDG60/2,2.610718E+7,4.789713E-10
L11,T,-4.620331E-9,-4.413196E-9,-4.436383E-9,-4.453387E-9,-4.478119E-9,-4.539950E-9,-4.550770E-9,-4.550770E-9,NMDG60/2,9.905420E+8,1.090343E-11
M11,T,-1.545778E-10,-1.221165E-10,-1.282996E-10,-1.267538E-10,-1.221165E-10,-1.298454E-10,-1.375742E-10,-1.623067E-10,NMDG60/2,4.144293E+8,3.827791E-12
N11,T,2.411414E-10,2.133174E-10,1.901307E-10,1.932223E-10,1.808560E-10,1.839476E-10,1.854934E-10,1.932223E-10,NMDG60/2,6.306952E+6,NaN
O11,T,-3.091556E-12,-1.391200E-11,-6.183112E-12,-4.637334E-12,-1.545778E-11,-6.183112E-12,-6.183112E-12,-1.082045E-11,NMDG60/2,1.073199E+9,3.867784E-12
P11,T,-7.265157E-11,-1.190249E-10,-1.468489E-10,-1.561236E-10,-1.576694E-10,-1.561236E-10,-1.422116E-10,-1.360285E-10,NMDG60/2,4.148755E+8,1.317790E-12
A12,T,-1.369559E-9,-8.192624E-10,-8.795477E-10,-9.290126E-10,-9.908437E-10,-1.142330E-9,-1.208798E-9,-1.264446E-9,NMDG60/2,4.058718E+8,1.032998E-11
B12,T,-4.575503E-10,-1.530320E-10,-1.406658E-10,-1.808560E-10,-1.824018E-10,-2.426871E-10,-2.859689E-10,-3.539832E-10,NMDG60/2,1.662656E+9,4.203365E-12
C12,T,-3.107014E-9,-1.694173E-9,-1.867300E-9,-1.955409E-9,-2.086800E-9,-2.366586E-9,-2.617002E-9,-2.921521E-9,NMDG60/2,5.838076E+8,1.117261E-11
D12,T,-1.834839E-9,-1.261355E-9,-1.289179E-9,-1.290725E-9,-1.318549E-9,-1.439119E-9,-1.477764E-9,-1.606063E-9,NMDG60/2,1.490602E+9,1.392809E-11
E12,T,-5.410223E-11,-2.936978E-11,-3.709867E-11,-3.864445E-11,-3.091556E-11,-4.482756E-11,-4.173601E-11,-6.028535E-11,NMDG60/2,9.924381E+8,1.257344E-11
F12,T,-1.026397E-9,-6.708677E-10,-7.017832E-10,-7.249699E-10,-7.388819E-10,-8.548153E-10,-8.996428E-10,-9.738401E-10,NMDG60/2,6.358236E+8,1.028595E-11
G12,T,-8.965512E-11,-6.337690E-11,-5.564801E-11,-5.873957E-11,-5.564801E-11,-6.646846E-11,-6.956001E-11,-7.883468E-11,NMDG60/2,1.000948E+10,1.100390E-11
H12,T,-2.949345E-9,-1.649345E-9,-1.811652E-9,-1.922948E-9,-2.007966E-9,-2.326396E-9,-2.514981E-9,-2.794767E-9,NMDG60/2,3.944012E+9,1.407578E-11
I12,T,-4.278714E-9,-2.734481E-9,-2.904517E-9,-3.049820E-9,-3.159570E-9,-3.569202E-9,-3.774790E-9,-4.111770E-9,NMDG60/2,3.219070E+9,1.432251E-11
J12,T,-1.511771E-9,-5.873956E-10,-6.569557E-10,-6.662303E-10,-7.156952E-10,-8.780019E-10,-1.031034E-9,-1.292270E-9,NMDG60/2,2.610946E+9,1.062308E-11
K12,T,-4.544587E-10,-3.508916E-10,-3.586205E-10,-3.524374E-10,-3.617120E-10,-3.756241E-10,-4.003565E-10,-4.173601E-10,NMDG60/2,1.201091E+9,NaN
L12,T,6.878712E-10,6.971459E-10,6.832339E-10,6.785966E-10,6.785966E-10,6.739592E-10,6.708677E-10,6.646846E-10,NMDG60/2,7.700110E+6,NaN
M12,T,-2.301664E-9,-8.269913E-10,-9.429246E-10,-9.846606E-10,-1.068133E-9,-1.301545E-9,-1.513317E-9,-1.887395E-9,NMDG60/2,1.418161E+9,1.168290E-11
N12,T,-2.066705E-9,-8.594526E-10,-9.351957E-10,-1.007847E-9,-1.065041E-9,-1.330915E-9,-1.533412E-9,-1.802377E-9,NMDG60/2,1.758053E+9,1.151104E-11
O12,T,-4.158143E-10,-1.051129E-10,-9.738402E-11,-1.483947E-10,-1.422116E-10,-1.994054E-10,-2.380498E-10,-3.184303E-10,NMDG60/2,2.085250E+9,4.243040E-12
P12,F,3.323423E-10,3.014267E-10,3.107014E-10,3.246134E-10,3.153387E-10,3.029725E-10,3.107014E-10,3.137929E-10,NMDG60/2,6.384420E+6,NaN
A13,T,-2.395956E-10,-1.221165E-10,-1.267538E-10,-1.190249E-10,-1.252080E-10,-1.514863E-10,-1.762187E-10,-2.086800E-10,NMDG60/2,4.808286E+8,6.345362E-12
B13,T,-2.859689E-9,-1.480855E-9,-1.601426E-9,-1.731271E-9,-1.814743E-9,-2.157906E-9,-2.368132E-9,-2.678833E-9,NMDG60/2,1.279467E+9,8.757553E-12
C13,T,-2.109987E-9,-1.080499E-9,-1.151605E-9,-1.289179E-9,-1.307728E-9,-1.539595E-9,-1.704993E-9,-1.955409E-9,NMDG60/2,6.516909E+9,1.395896E-11
D13,T,-1.281450E-9,-8.795477E-10,-8.919139E-10,-9.336499E-10,-9.491077E-10,-1.091319E-9,-1.156242E-9,-1.201070E-9,NMDG60/2,9.046109E+8,5.677321E-12
E13,T,-2.471699E-9,-1.398929E-9,-1.474672E-9,-1.593697E-9,-1.681806E-9,-1.950772E-9,-2.088346E-9,-2.324850E-9,NMDG60/2,1.229656E+9,1.184551E-11
F13,T,-2.028061E-9,-1.089773E-9,-1.180974E-9,-1.241260E-9,-1.318549E-9,-1.544232E-9,-1.715814E-9,-1.933768E-9,NMDG60/2,1.610394E+10,1.071669E-11
G13,T,-9.537451E-10,-7.388819E-10,-7.636143E-10,-7.759806E-10,-8.099877E-10,-8.609984E-10,-8.764561E-10,-9.274668E-10,NMDG60/2,1.146958E+9,1.420943E-11
H13,T,-8.192624E-11,-7.883468E-11,-8.501779E-11,-8.192624E-11,-7.574313E-11,-8.192624E-11,-2.612365E-10,-7.728890E-11,NMDG60/2,2.451105E+9,1.089478E-11
I13,T,-5.564801E-11,-2.936978E-11,-2.473245E-11,-3.246134E-11,-4.173601E-11,-3.864445E-11,-3.555289E-11,-4.019023E-11,NMDG60/2,3.911398E+10,1.512626E-11
J13,T,-4.382281E-9,-3.182757E-9,-3.341972E-9,-3.462543E-9,-3.558381E-9,-3.896906E-9,-4.032935E-9,-4.230794E-9,NMDG60/2,5.874693E+9,1.640988E-11
K13,T,-7.419734E-11,-5.564801E-11,-6.646846E-11,-6.028535E-11,-7.728890E-11,-6.183112E-11,-5.873957E-11,-6.183112E-11,NMDG60/2,2.822547E+9,1.020990E-11
L13,T,-1.592151E-10,-1.391200E-11,-3.400712E-11,-2.009511E-11,-2.936978E-11,-6.028535E-11,-5.719379E-11,-5.564801E-11,NMDG60/2,4.623431E+8,5.526624E-12
M13,F,6.183112E-12,5.564801E-11,4.019023E-11,6.028535E-11,1.545778E-12,4.637334E-11,1.854934E-11,-1.545778E-11,NMDG60/2,3.841772E+8,4.728684E-12
N13,T,-3.555289E-11,-2.473245E-11,-1.854934E-11,-3.555289E-11,-5.564801E-11,-2.782401E-11,-4.637334E-11,-3.091556E-11,NMDG60/2,8.057857E+8,1.073397E-11
O13,T,-1.527229E-9,-1.069678E-9,-1.108323E-9,-1.185612E-9,-1.225802E-9,-1.405112E-9,-1.844113E-9,-1.879666E-9,NMDG60/2,7.212579E+8,1.991688E-11
P13,T,-2.318667E-11,-1.545778E-12,-1.545778E-12,0.000000E+0,3.091556E-12,9.274668E-12,2.009511E-11,2.782401E-11,NMDG60/2,8.786271E+8,NaN
A14,T,-1.527229E-9,-6.940544E-10,-6.925086E-10,-7.682517E-10,-8.269913E-10,-9.769318E-10,-1.114506E-9,-1.346373E-9,NMDG60/2,2.183464E+9,5.305555E-12
B14,F,2.936978E-11,3.091556E-12,4.637334E-12,6.183112E-12,4.637334E-12,1.082045E-11,7.728890E-12,1.854934E-11,NMDG60/2,8.859267E+7,1.428081E-11
C14,T,-1.530320E-9,-1.111414E-9,-1.153150E-9,-1.185612E-9,-1.244351E-9,-1.358739E-9,-1.422116E-9,-1.474672E-9,NMDG60/2,4.490043E+8,1.307599E-11
D14,T,-2.726752E-9,-2.055885E-9,-2.139357E-9,-2.264565E-9,-2.295480E-9,-2.484065E-9,-2.579904E-9,-2.697383E-9,NMDG60/2,4.321874E+9,1.226701E-11
E14,T,-6.615930E-10,-2.303209E-10,-2.504160E-10,-2.643281E-10,-2.797858E-10,-3.601663E-10,-4.359094E-10,-5.533886E-10,NMDG60/2,5.748967E+8,6.590555E-12
F14,T,-1.938406E-9,-8.130793E-10,-8.795477E-10,-9.692028E-10,-1.034126E-9,-1.282996E-9,-1.460760E-9,-1.723543E-9,NMDG60/2,3.262394E+9,1.652491E-11
G14,T,-4.328178E-11,-4.482756E-11,-3.709867E-11,-4.173601E-11,-4.019023E-11,-3.555289E-11,-3.864445E-11,-4.019023E-11,NMDG60/2,3.943248E+9,8.395341E-12
H14,T,-1.174791E-10,-5.564801E-11,-5.564801E-11,-4.482756E-11,-5.873957E-11,-6.801423E-11,-8.347201E-11,-1.066587E-10,NMDG60/2,6.860714E+8,2.829403E-12
I14,T,2.164089E-11,7.728890E-12,1.082045E-11,3.091556E-12,7.728890E-12,1.236622E-11,1.236622E-11,1.854934E-11,NMDG60/2,1.487181E+8,NaN
J14,T,-9.892980E-10,-4.080854E-10,-4.560045E-10,-5.008321E-10,-5.642090E-10,-7.203326E-10,-7.837095E-10,-9.382872E-10,NMDG60/2,1.303198E+9,1.509196E-11
K14,T,6.183112E-11,4.328178E-11,1.545778E-12,-2.473245E-11,-2.627823E-11,-6.646846E-11,-7.883468E-11,-8.501779E-11,NMDG60/2,1.546583E+7,NaN
L14,F,3.091556E-12,7.574313E-11,8.192624E-11,9.429246E-11,1.190249E-10,1.561236E-10,1.623067E-10,1.453031E-10,NMDG60/2,5.443718E+8,9.914081E-12
M14,T,-1.293816E-9,-9.738401E-10,-9.862063E-10,-1.007847E-9,-1.032580E-9,-1.129964E-9,-1.182520E-9,-1.238168E-9,NMDG60/2,1.133955E+9,9.562509E-12
N14,T,-2.102258E-9,-1.984779E-9,-1.960047E-9,-2.026515E-9,-2.023423E-9,-2.049702E-9,-2.045064E-9,-2.100712E-9,NMDG60/2,2.147521E+9,1.262306E-11
O14,T,-1.406658E-10,-1.082045E-10,-1.051129E-10,-1.221165E-10,-1.453031E-10,-1.004756E-10,5.719379E-11,2.164089E-11,NMDG60/2,6.795732E+8,8.646239E-12
P14,T,8.038046E-11,1.097502E-10,1.004756E-10,1.267538E-10,1.375742E-10,1.916765E-10,3.539832E-10,3.354338E-10,NMDG60/2,3.730161E+8,NaN
A15,T,2.936978E-11,7.728890E-12,1.700356E-11,3.091556E-12,1.545778E-12,-4.637334E-12,1.545778E-12,2.164089E-11,NMDG60/2,1.756338E+8,9.472881E-12
B15,T,-3.377525E-9,-1.737455E-9,-1.853388E-9,-1.947680E-9,-2.085255E-9,-2.462424E-9,-2.720569E-9,-3.102377E-9,NMDG60/2,3.927258E+9,8.261894E-12
C15,T,-3.193577E-9,-2.218191E-9,-2.309392E-9,-2.405231E-9,-2.505706E-9,-2.774672E-9,-2.901425E-9,-3.096194E-9,NMDG60/2,2.021194E+9,1.285744E-11
D15,T,-1.700356E-10,-1.097502E-10,-1.082045E-10,-1.190249E-10,-1.252080E-10,-1.391200E-10,-1.437574E-10,-1.607609E-10,NMDG60/2,4.132006E+8,9.903262E-12
E15,T,-2.139357E-9,-1.432936E-9,-1.479310E-9,-1.575148E-9,-1.613792E-9,-1.811652E-9,-1.899761E-9,-2.051247E-9,NMDG60/2,2.951142E+9,9.645830E-12
F15,T,-1.369559E-9,-6.785966E-10,-7.728890E-10,-7.759806E-10,-8.764561E-10,-1.044946E-9,-1.140784E-9,-1.261355E-9,NMDG60/2,6.086429E+8,8.606960E-12
G15,T,-6.136739E-10,-4.590961E-10,-5.039236E-10,-5.023779E-10,-4.977405E-10,-5.363850E-10,-5.750294E-10,-5.781210E-10,NMDG60/2,2.886061E+9,8.782734E-12
H15,T,-4.430200E-9,-2.930795E-9,-3.088465E-9,-3.209035E-9,-3.304873E-9,-3.720688E-9,-3.940188E-9,-4.236977E-9,NMDG60/2,8.335767E+9,1.282631E-11
I15,T,-4.637334E-11,-3.709867E-11,-3.091556E-11,-3.709867E-11,-3.864445E-11,-3.400712E-11,-3.709867E-11,-4.328178E-11,NMDG60/2,6.224148E+8,1.429018E-12
J15,T,-3.303328E-9,-1.496313E-9,-1.623067E-9,-1.669440E-9,-1.794648E-9,-2.148631E-9,-2.361949E-9,-2.865872E-9,NMDG60/2,6.370147E+8,2.076356E-11
K15,T,-2.089892E-9,-1.363376E-9,-1.420570E-9,-1.479310E-9,-1.550415E-9,-1.743638E-9,-1.850296E-9,-1.987871E-9,NMDG60/2,1.185317E+9,1.219022E-11
L15,F,1.932223E-10,-3.864445E-11,-2.473245E-11,-1.236622E-11,-7.728890E-11,-5.101067E-11,-5.410223E-11,-3.864445E-11,NMDG60/2,2.228834E+8,5.263021E-12
M15,T,7.110579E-11,3.709867E-11,2.627823E-11,3.091556E-12,9.274668E-12,2.318667E-11,3.246134E-11,2.164089E-11,NMDG60/2,6.128130E+7,NaN
N15,T,-2.082163E-9,-2.063614E-9,-2.055885E-9,-2.052793E-9,-2.057431E-9,-2.068251E-9,-2.074434E-9,-2.063614E-9,NMDG60/2,1.167196E+9,1.175124E-11
O15,T,6.646846E-11,7.574313E-11,8.347201E-11,6.801423E-11,7.574313E-11,8.501779E-11,1.329369E-10,1.252080E-10,NMDG60/2,4.098702E+9,NaN
P15,T,1.082045E-11,1.082045E-11,3.246134E-11,4.328178E-11,4.019023E-11,4.637334E-11,5.255645E-11,7.110579E-11,NMDG60/2,1.560276E+9,NaN
A16,T,-7.728890E-11,-7.110579E-11,-6.646846E-11,-7.419734E-11,-6.956001E-11,-7.883468E-11,-7.265157E-11,-7.574313E-11,NMDG60/2,1.014700E+9,1.617462E-11
B16,T,-9.274668E-12,-3.246134E-11,-3.555289E-11,-3.246134E-11,-3.400712E-11,-2.936978E-11,-2.318667E-11,-1.700356E-11,NMDG60/2,1.251042E+8,NaN
C16,T,-3.533649E-9,-2.310938E-9,-2.459333E-9,-2.494886E-9,-2.644826E-9,-2.972531E-9,-3.159570E-9,-3.396074E-9,NMDG60/2,2.348646E+9,1.331323E-11
D16,T,-3.372888E-9,-2.198096E-9,-2.351128E-9,-2.465516E-9,-2.531984E-9,-2.878239E-9,-2.997264E-9,-3.236859E-9,NMDG60/2,3.684281E+9,1.548162E-11
E16,T,6.028535E-11,4.328178E-11,4.946490E-11,4.791912E-11,5.719379E-11,5.873957E-11,5.873957E-11,6.646846E-11,NMDG60/2,3.236261E+8,4.879199E-12
F16,T,3.756241E-10,3.663494E-10,3.694410E-10,3.663494E-10,3.725325E-10,3.848987E-10,3.926276E-10,3.957192E-10,NMDG60/2,6.057534E+6,NaN
G16,T,-9.274668E-10,-8.300828E-10,-8.548153E-10,-8.718188E-10,-8.888223E-10,-9.197380E-10,-9.367415E-10,-9.583824E-10,NMDG60/2,7.055034E+8,1.438840E-11
H16,T,-7.265157E-11,-8.038046E-11,-7.419734E-11,-7.419734E-11,-7.110579E-11,-6.801423E-11,-6.801423E-11,-6.646846E-11,NMDG60/2,7.892585E+7,NaN
I16,T,-3.937097E-9,-1.973959E-9,-2.160998E-9,-2.323304E-9,-2.420688E-9,-2.873601E-9,-3.221401E-9,-3.654219E-9,NMDG60/2,2.074589E+9,1.141997E-11
J16,T,2.782401E-11,1.082045E-11,-1.854934E-11,-3.246134E-11,-3.246134E-11,-3.091556E-11,-2.627823E-11,-1.391200E-11,NMDG60/2,1.616093E+8,4.921794E-12
K16,T,-2.596907E-9,-2.327942E-9,-2.363495E-9,-2.395956E-9,-2.416051E-9,-2.485611E-9,-2.527347E-9,-2.558263E-9,NMDG60/2,1.169999E+9,1.487323E-11
L16,T,-1.221165E-10,-8.192624E-11,-8.656357E-11,-9.120091E-11,-8.810935E-11,-1.004756E-10,-1.252080E-10,-1.252080E-10,NMDG60/2,3.894920E+9,8.845973E-12
M16,T,-6.028535E-11,-2.936978E-11,-9.274668E-12,4.637334E-12,9.274668E-12,3.091556E-11,6.337690E-11,9.429246E-11,NMDG60/2,4.223709E+8,NaN
N16,T,-5.626632E-10,-3.014267E-10,-3.029725E-10,-3.076098E-10,-3.277049E-10,-4.065396E-10,-4.111770E-10,-4.931032E-10,NMDG60/2,3.275196E+8,6.083825E-12
O16,F,-1.653983E-10,-2.318667E-10,-2.411414E-10,-2.426871E-10,-2.627823E-10,-2.936978E-10,-3.060641E-10,-3.338881E-10,NMDG60/2,3.418876E+8,2.434381E-11
P16,T,-5.255645E-11,-8.501779E-11,-8.810935E-11,-8.501779E-11,-8.192624E-11,-8.965512E-11,-9.583824E-11,-1.143876E-10,NMDG60/2,3.696134E+7,NaN
A17,T,-1.238168E-9,-1.017122E-9,-1.065041E-9,-1.092865E-9,-1.100594E-9,-1.151605E-9,-1.174791E-9,-1.214982E-9,NMDG60/2,9.031524E+8,1.272978E-11
B17,T,-2.321759E-9,-1.782282E-9,-1.844113E-9,-1.949226E-9,-1.966230E-9,-2.134720E-9,-2.212008E-9,-2.258382E-9,NMDG60/2,1.347675E+9,9.756349E-12
C17,T,-1.854934E-11,-2.009511E-11,-2.009511E-11,-2.009511E-11,-1.391200E-11,-1.700356E-11,-2.009511E-11,-2.164089E-11,NMDG60/2,4.290276E+8,3.732598E-12
D17,T,-1.324732E-9,-3.910818E-10,-3.957192E-10,-4.374552E-10,-4.590961E-10,-5.982161E-10,-7.388819E-10,-9.073717E-10,NMDG60/2,1.808739E+9,4.752335E-12
