Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
D02,F,-1.190898E-10,-7.269118E-11,-8.197091E-11,-1.283695E-10,-9.279726E-11,-1.515689E-10,-1.159966E-10,-1.268229E-10,NMDG60/2,7.263451E+8,4.371193E-12
E02,F,-3.928417E-10,3.619093E-10,4.052147E-10,3.015911E-10,3.464431E-10,2.196202E-10,3.155107E-10,2.830316E-10,NMDG60/2,1.676250E+7,NaN
F02,F,1.376493E-10,-1.416705E-9,-1.436811E-9,-1.436811E-9,-1.311535E-9,-1.201724E-9,-1.090368E-9,-1.364120E-9,NMDG60/2,2.723251E+7,1.000000E-12
G02,F,-5.103849E-11,-4.949187E-11,-4.794525E-11,-4.949187E-11,-4.794525E-11,-4.794525E-11,-4.949187E-11,-4.949187E-11,NMDG60/2,NaN,NaN
H02,F,-1.783254E-9,-1.285242E-9,-1.381132E-9,-1.429078E-9,-1.597659E-9,-1.673444E-9,-1.696643E-9,-1.718296E-9,NMDG60/2,3.463978E+8,8.023491E-12
I02,F,2.629255E-11,-6.186484E-12,9.279725E-12,1.546621E-11,2.783918E-11,2.938580E-11,3.711890E-11,3.711890E-11,NMDG60/2,3.120601E+8,3.153676E-12
J02,T,-7.733104E-11,-3.247904E-11,-3.557228E-11,-3.557228E-11,-4.021214E-11,-3.866552E-11,-4.639863E-11,-4.794525E-11,NMDG60/2,6.753433E+8,3.214721E-12
K02,T,-9.960238E-10,-4.330538E-10,-4.160410E-10,-4.732660E-10,-6.140085E-10,-6.635004E-10,-7.470179E-10,-8.135226E-10,NMDG60/2,5.211739E+9,4.400410E-12
L02,T,-2.655548E-9,-6.836064E-10,-7.222720E-10,-8.351753E-10,-1.139860E-9,-1.368760E-9,-1.571367E-9,-1.743042E-9,NMDG60/2,4.260850E+8,4.671423E-12
M02,T,-3.481444E-9,-1.995141E-9,-2.145163E-9,-2.287452E-9,-2.827223E-9,-3.153560E-9,-3.359261E-9,-3.507736E-9,NMDG60/2,2.720856E+8,5.258397E-12
N02,T,-3.059216E-9,-1.526515E-9,-1.667257E-9,-1.727576E-9,-2.126604E-9,-2.281266E-9,-2.429742E-9,-2.517899E-9,NMDG60/2,2.394551E+9,1.003360E-11
O02,T,-1.579100E-9,-1.322361E-9,-1.354840E-9,-1.398145E-9,-1.483209E-9,-1.515688E-9,-1.528061E-9,-1.543528E-9,NMDG60/2,8.063492E+8,1.246765E-11
P02,T,-6.959794E-11,-7.578443E-11,-7.887767E-11,-8.042429E-11,-7.578443E-11,-8.661077E-11,-8.197091E-11,-7.733104E-11,NMDG60/2,3.592019E+8,8.737488E-12
A03,T,-5.999342E-9,-5.238405E-9,-5.349762E-9,-5.406987E-9,-5.679192E-9,-5.775083E-9,-5.861693E-9,-5.875613E-9,NMDG60/2,2.449769E+9,1.309534E-11
B03,F,-1.172339E-9,-4.624396E-10,-5.397707E-10,-5.536903E-10,-7.593909E-10,-8.521881E-10,-8.877604E-10,-9.589050E-10,NMDG60/2,5.775053E+8,1.166986E-11
C03,T,-1.410518E-9,-5.181180E-10,-5.475038E-10,-6.109153E-10,-8.135226E-10,-9.418921E-10,-1.034689E-9,-1.105834E-9,NMDG60/2,9.437412E+8,4.237805E-12
D03,F,-5.567835E-11,-3.711890E-11,-2.165269E-11,-3.093242E-12,-3.093242E-12,1.391959E-11,2.938580E-11,3.711890E-11,NMDG60/2,1.327536E+8,2.339642E-12
E03,F,-2.514806E-9,-1.866771E-9,-1.905437E-9,-2.007514E-9,-2.163723E-9,-2.278173E-9,-2.326118E-9,-2.366330E-9,NMDG60/2,2.559822E+8,5.658795E-12
F03,T,-3.258730E-9,-1.603846E-9,-1.678084E-9,-1.798720E-9,-2.176096E-9,-2.422008E-9,-2.513259E-9,-2.621522E-9,NMDG60/2,6.838535E+8,6.300790E-12
G03,T,-3.762929E-9,-2.593683E-9,-2.754532E-9,-2.853516E-9,-3.207692E-9,-3.424219E-9,-3.501550E-9,-3.577334E-9,NMDG60/2,5.168791E+8,1.227159E-11
H03,T,1.763148E-10,6.341146E-11,4.485201E-11,3.247904E-11,2.783918E-11,2.474593E-11,2.474593E-11,2.629255E-11,NMDG60/2,7.966134E+6,NaN
I03,T,-4.175876E-11,-2.010607E-11,-2.319931E-11,-2.783918E-11,-3.866552E-11,-4.175876E-11,-4.021214E-11,-4.021214E-11,NMDG60/2,8.592119E+8,6.471106E-12
J03,T,-2.445208E-9,-6.155551E-10,-6.913395E-10,-7.578442E-10,-1.084181E-9,-1.260496E-9,-1.480116E-9,-1.633232E-9,NMDG60/2,9.413377E+8,1.336151E-11
K03,T,-3.473711E-9,-1.466197E-9,-1.616219E-9,-1.755415E-9,-2.224041E-9,-2.511712E-9,-2.717413E-9,-2.821037E-9,NMDG60/2,4.770779E+8,1.216916E-11
L03,T,-1.546621E-10,-3.557228E-11,-4.330539E-11,-3.093242E-11,-4.485201E-11,-4.794525E-11,-5.877159E-11,-5.877159E-11,NMDG60/2,1.304880E+9,1.998593E-12
M03,T,-4.912068E-9,-2.275079E-9,-2.499339E-9,-2.663281E-9,-3.357714E-9,-3.736636E-9,-4.010388E-9,-4.137211E-9,NMDG60/2,6.896507E+8,6.477426E-12
N03,T,-2.428195E-10,-1.129033E-10,-1.453824E-10,-1.531155E-10,-2.118871E-10,-2.938580E-10,-2.845782E-10,-3.201505E-10,NMDG60/2,1.383495E+9,8.406028E-12
O03,T,-5.818388E-9,-3.487630E-9,-3.697971E-9,-3.950070E-9,-4.590371E-9,-4.955373E-9,-5.170353E-9,-5.301816E-9,NMDG60/2,5.000455E+8,1.193009E-11
P03,T,-2.134337E-10,-1.732215E-10,-1.747682E-10,-1.886877E-10,-2.026073E-10,-2.087938E-10,-2.149803E-10,-2.149803E-10,NMDG60/2,3.209072E+8,4.647171E-12
A04,T,-3.993375E-9,-2.007514E-9,-2.159083E-9,-2.332304E-9,-2.896821E-9,-3.203052E-9,-3.356167E-9,-3.495363E-9,NMDG60/2,5.655674E+8,8.167674E-12
B04,T,-7.733105E-10,-4.887322E-10,-5.150247E-10,-5.660633E-10,-6.511274E-10,-6.712335E-10,-7.330983E-10,-7.423780E-10,NMDG60/2,6.701674E+8,1.233138E-11
C04,F,-1.872958E-9,-1.393505E-9,-1.460010E-9,-1.512595E-9,-1.657978E-9,-1.733762E-9,-1.755415E-9,-1.781707E-9,NMDG60/2,2.977744E+8,1.083893E-11
D04,F,-4.868763E-9,-3.261823E-9,-3.552588E-9,-3.687144E-9,-4.243928E-9,-4.588824E-9,-4.666155E-9,-4.745033E-9,NMDG60/2,3.595215E+8,1.030631E-11
E04,T,-2.621522E-9,-1.582193E-9,-1.712109E-9,-1.781707E-9,-2.060099E-9,-2.239507E-9,-2.346224E-9,-2.398809E-9,NMDG60/2,6.353432E+8,8.254032E-12
F04,T,-1.546621E-11,7.733104E-12,4.639863E-12,7.733104E-12,1.391959E-11,3.093242E-12,7.733104E-12,9.279725E-12,NMDG60/2,4.428977E+9,NaN
G04,T,-5.651353E-9,-3.308222E-9,-3.489177E-9,-3.699517E-9,-4.350645E-9,-4.737300E-9,-4.936814E-9,-5.069823E-9,NMDG60/2,1.806950E+9,1.058107E-11
H04,T,-2.301372E-9,-1.388866E-9,-1.460010E-9,-1.579100E-9,-1.855945E-9,-1.967302E-9,-2.055459E-9,-2.154443E-9,NMDG60/2,3.163428E+9,6.481592E-12
I04,T,-2.050819E-9,-1.506409E-9,-1.541981E-9,-1.597659E-9,-1.743042E-9,-1.811093E-9,-1.837386E-9,-1.860585E-9,NMDG60/2,1.297102E+9,1.047723E-11
J04,T,-3.317502E-9,-1.300708E-9,-1.438357E-9,-1.585286E-9,-2.050819E-9,-2.336944E-9,-2.564297E-9,-2.689574E-9,NMDG60/2,8.584538E+8,1.574880E-11
K04,T,-5.877159E-11,-1.098101E-10,-1.159966E-10,-1.144499E-10,-1.067168E-10,-1.005304E-10,-9.589050E-11,-9.279726E-11,NMDG60/2,1.323966E+8,2.079748E-11
L04,T,-2.787011E-9,-1.617765E-9,-1.739949E-9,-1.795627E-9,-2.159083E-9,-2.341584E-9,-2.466860E-9,-2.519446E-9,NMDG60/2,7.011171E+8,8.389745E-12
M04,T,-3.489177E-9,-1.752322E-9,-1.908530E-9,-1.985861E-9,-2.471500E-9,-2.709680E-9,-2.876715E-9,-2.989618E-9,NMDG60/2,7.864370E+8,7.634174E-12
N04,T,-3.526296E-10,-6.031822E-11,-5.413173E-11,-5.722497E-11,-7.733104E-11,-8.042429E-11,-9.125063E-11,-9.898374E-11,NMDG60/2,3.037516E+8,2.839265E-12
O04,T,-9.851975E-10,-2.768451E-10,-2.969512E-10,-3.294303E-10,-4.268674E-10,-5.134781E-10,-5.969957E-10,-6.372078E-10,NMDG60/2,2.843079E+8,5.205955E-12
P04,T,-1.778614E-10,4.794525E-11,1.237297E-11,2.165269E-11,-1.005304E-10,-1.871411E-10,-1.422891E-10,-1.082635E-10,NMDG60/2,7.624783E+8,4.569926E-12
A05,T,-1.129033E-10,-1.036236E-10,-9.743711E-11,-9.743711E-11,-1.067168E-10,-1.036236E-10,-1.098101E-10,-1.051702E-10,NMDG60/2,6.911311E+8,1.634355E-11
B05,T,-4.918255E-10,-2.752985E-10,-3.062309E-10,-2.907647E-10,-3.309769E-10,-3.479897E-10,-3.665492E-10,-3.727356E-10,NMDG60/2,2.478745E+9,1.638499E-11
C05,T,-2.041540E-10,-2.057006E-10,-1.995141E-10,-1.964209E-10,-1.964209E-10,-1.964209E-10,-1.917810E-10,-1.902344E-10,NMDG60/2,3.710202E+8,1.179229E-11
D05,T,-9.279726E-11,-5.258511E-11,-4.639863E-11,-4.330539E-11,-4.021214E-11,-4.485201E-11,-5.258511E-11,-5.258511E-11,NMDG60/2,1.298532E+9,4.288887E-12
E05,T,-7.733104E-11,-5.877159E-11,-6.650470E-11,-6.650470E-11,-6.341146E-11,-5.722497E-11,-6.186483E-11,-5.567835E-11,NMDG60/2,5.374131E+8,6.033642E-12
F05,T,-8.197091E-11,-4.330539E-11,-4.794525E-11,-5.413173E-11,-6.186483E-11,-6.341146E-11,-6.495808E-11,-6.186483E-11,NMDG60/2,7.983716E+8,2.073371E-11
G05,T,0.000000E+0,-3.093242E-12,-1.237297E-11,-3.093242E-12,6.186484E-12,1.546621E-12,0.000000E+0,-3.093242E-12,NMDG60/2,1.896324E+9,1.154198E-11
H05,T,-3.062309E-10,-2.412729E-10,-2.242600E-10,-2.350864E-10,-2.582857E-10,-2.644722E-10,-2.799384E-10,-2.706587E-10,NMDG60/2,8.852684E+8,1.307412E-11
I05,T,-1.763148E-10,-9.898374E-11,-1.237297E-10,-1.391959E-10,-1.391959E-10,-1.639418E-10,-1.654884E-10,-1.886877E-10,NMDG60/2,2.795021E+9,1.521133E-11
J05,T,-1.221831E-10,-8.970402E-11,-8.351753E-11,-8.815739E-11,-7.269118E-11,-6.186483E-11,-5.877159E-11,-9.279726E-11,NMDG60/2,6.309574E+8,1.124964E-11
K05,T,-1.469290E-10,-1.469290E-10,-1.407425E-10,-1.484756E-10,-1.469290E-10,-1.376493E-10,-1.453824E-10,-2.706587E-10,NMDG60/2,2.005700E+8,3.713613E-12
L05,T,-5.428639E-10,-1.345560E-10,-1.330094E-10,-1.562087E-10,-1.732215E-10,-1.825013E-10,-2.010607E-10,-2.087938E-10,NMDG60/2,8.715940E+8,8.602408E-12
M05,T,-1.469290E-10,-1.206364E-10,-1.082635E-10,-1.005304E-10,-9.434387E-11,-1.051702E-10,-1.067168E-10,-1.067168E-10,NMDG60/2,5.118110E+8,8.429219E-12
N05,T,-1.577553E-10,-1.422891E-10,-1.453824E-10,-1.422891E-10,-1.345560E-10,-1.283695E-10,-1.515689E-10,-1.500222E-10,NMDG60/2,8.851812E+8,1.192788E-11
O05,T,-6.959794E-11,-1.778614E-10,-1.639418E-10,-1.809546E-10,-8.351753E-11,-1.855945E-11,-4.330539E-11,-6.805132E-11,NMDG60/2,3.831354E+8,9.391731E-12
P05,T,-4.639863E-11,-3.247904E-11,-9.279725E-12,-3.093242E-12,2.319931E-11,1.391959E-11,-4.639863E-12,-1.855945E-11,NMDG60/2,2.247746E+8,4.850869E-12
A06,T,-1.020770E-10,-8.661077E-11,-9.898374E-11,-8.351753E-11,-8.970402E-11,-8.042429E-11,-6.805132E-11,-7.114456E-11,NMDG60/2,4.641902E+8,1.014832E-11
B06,T,-4.686261E-10,-3.464431E-10,-3.526296E-10,-3.665492E-10,-3.727356E-10,-3.727356E-10,-3.820154E-10,-3.665492E-10,NMDG60/2,6.962900E+8,1.170019E-11
C06,T,-2.783918E-11,-6.031822E-11,-6.031822E-11,-5.877159E-11,-6.186483E-11,-4.330539E-11,-4.639863E-11,-4.485201E-11,NMDG60/2,1.738754E+8,1.301431E-11
D06,F,-2.134337E-10,-1.948742E-10,-2.799384E-10,-3.387100E-10,-4.268674E-10,-4.655329E-10,-5.320376E-10,-5.598768E-10,NMDG60/2,1.481829E+9,1.296690E-11
E06,F,-2.258067E-10,1.685817E-10,4.577998E-10,7.006193E-10,9.882908E-10,1.057889E-9,1.232657E-9,1.309988E-9,NMDG60/2,8.636531E+8,5.175475E-12
F06,F,-1.268229E-10,-4.160410E-10,-6.217416E-10,-7.965097E-10,-1.019223E-9,-1.068715E-9,-1.195538E-9,-1.249670E-9,NMDG60/2,1.472683E+9,9.490643E-12
G06,T,-6.635004E-10,-5.119315E-10,-5.212112E-10,-5.196646E-10,-5.505971E-10,-5.567835E-10,-5.722497E-10,-5.784362E-10,NMDG60/2,1.934360E+9,1.397353E-11
H06,T,-2.799384E-10,-2.149803E-10,-2.103404E-10,-1.933276E-10,-2.134337E-10,-2.273533E-10,-2.335397E-10,-2.196202E-10,NMDG60/2,6.903313E+8,1.496239E-11
I06,T,7.269118E-11,5.413173E-11,4.794525E-11,5.722497E-11,6.650470E-11,8.042429E-11,6.805132E-11,6.650470E-11,NMDG60/2,1.954714E+9,2.441938E-11
J06,T,1.855945E-10,1.670351E-10,1.639418E-10,1.531155E-10,1.608486E-10,1.608486E-10,1.577553E-10,1.562087E-10,NMDG60/2,5.309486E+6,NaN
K06,T,-1.118207E-9,-3.711890E-10,-3.897485E-10,-4.021214E-10,-4.918255E-10,-5.490504E-10,-6.016355E-10,-6.263814E-10,NMDG60/2,4.942778E+8,2.290667E-11
L06,T,-1.407425E-10,-1.129033E-10,-1.051702E-10,-1.098101E-10,-1.159966E-10,-1.268229E-10,-1.391959E-10,-1.484756E-10,NMDG60/2,5.261157E+8,1.034750E-11
M06,T,-1.825013E-10,-1.330094E-10,-1.268229E-10,-1.190898E-10,-1.067168E-10,-9.743711E-11,-8.815739E-11,-8.661077E-11,NMDG60/2,4.232678E+8,9.061535E-12
N06,T,-3.680958E-10,-2.536458E-10,-2.737519E-10,-2.505526E-10,-2.675654E-10,-2.969512E-10,-3.077776E-10,-2.830316E-10,NMDG60/2,7.306006E+8,1.246367E-11
O06,T,-1.224924E-9,-3.015911E-10,-1.995141E-10,1.237297E-10,5.660633E-10,1.068715E-9,1.197085E-9,4.346005E-10,NMDG60/2,6.161010E+7,2.016039E-11
P06,T,-1.098101E-10,-1.979675E-10,-2.227134E-10,-2.520992E-10,-2.598323E-10,-3.015911E-10,-2.938580E-10,-2.366330E-10,NMDG60/2,2.228837E+8,4.561524E-12
A07,T,-1.175432E-10,-1.361026E-10,-1.407425E-10,-1.314628E-10,-1.361026E-10,-1.361026E-10,-1.221831E-10,-1.268229E-10,NMDG60/2,4.274579E+8,8.804159E-12
B07,T,-7.269118E-11,-5.413173E-11,-6.186483E-11,-5.877159E-11,-7.423780E-11,-7.269118E-11,-6.341146E-11,-8.351753E-11,NMDG60/2,6.511014E+8,1.321974E-11
C07,T,-2.490060E-10,-1.995141E-10,-2.118871E-10,-2.149803E-10,-2.273533E-10,-2.149803E-10,-2.072472E-10,-2.149803E-10,NMDG60/2,1.225549E+9,1.666903E-11
D07,T,-1.685817E-10,-1.577553E-10,-1.531155E-10,-1.546621E-10,-1.453824E-10,-1.577553E-10,-1.577553E-10,-1.484756E-10,NMDG60/2,6.528627E+8,2.510643E-11
E07,F,-2.165269E-11,-9.279725E-12,2.783918E-11,1.237297E-11,1.546621E-11,-2.010607E-11,-2.010607E-11,-2.165269E-11,NMDG60/2,NaN,9.679685E-12
F07,F,-1.732215E-10,-7.269118E-10,-6.913395E-10,-6.232882E-10,-4.253208E-10,-5.119315E-10,-5.413173E-10,-4.191343E-10,NMDG60/2,5.831490E+7,NaN
G07,F,-7.578443E-11,-7.423780E-11,-7.114456E-11,-6.650470E-11,-7.269118E-11,-7.733104E-11,-7.269118E-11,-6.959794E-11,NMDG60/2,NaN,NaN
H07,T,-8.506415E-11,-9.898374E-11,-9.279726E-11,-8.970402E-11,-9.279726E-11,-1.268229E-10,-1.005304E-10,-1.098101E-10,NMDG60/2,4.470583E+8,5.322633E-12
I07,T,-3.046843E-10,-1.221831E-10,-1.361026E-10,-1.407425E-10,-2.010607E-10,-2.288999E-10,-2.304465E-10,-2.459127E-10,NMDG60/2,1.024827E+9,9.981127E-12
J07,T,-3.495363E-10,-1.794080E-10,-1.763148E-10,-1.902344E-10,-2.196202E-10,-2.149803E-10,-2.412729E-10,-2.567391E-10,NMDG60/2,1.384513E+9,5.676590E-12
K07,T,1.391959E-11,-2.938580E-11,-3.247904E-11,-2.474593E-11,-2.010607E-11,0.000000E+0,-4.639863E-12,4.639863E-12,NMDG60/2,1.792609E+9,2.512515E-12
L07,T,-3.448965E-10,-2.613789E-10,-2.660188E-10,-2.551925E-10,-2.706587E-10,-2.814850E-10,-2.830316E-10,-3.000445E-10,NMDG60/2,6.891069E+8,1.392238E-11
M07,T,1.654884E-10,1.098101E-10,9.743711E-11,1.144499E-10,1.067168E-10,1.268229E-10,1.175432E-10,1.206364E-10,NMDG60/2,5.117258E+6,NaN
N07,T,-1.840479E-10,-1.221831E-10,-1.330094E-10,-1.361026E-10,-1.902344E-10,-2.196202E-10,-2.551925E-10,-2.706587E-10,NMDG60/2,2.741160E+9,5.684855E-12
O07,T,6.511274E-10,-3.294303E-10,-4.052147E-10,-7.068058E-10,-1.091914E-9,-1.579100E-9,-1.685817E-9,-9.604516E-10,NMDG60/2,7.314704E+7,NaN
P07,T,-4.121745E-9,-4.369204E-9,-4.212995E-9,-4.355285E-9,-4.141851E-9,-4.100092E-9,-4.089266E-9,-4.110918E-9,NMDG60/2,3.382740E+7,NaN
A08,T,-3.866552E-11,-4.175876E-11,-4.175876E-11,-4.949187E-11,-4.330539E-11,-5.103849E-11,-3.711890E-11,-3.711890E-11,NMDG60/2,7.821996E+8,3.907318E-12
B08,T,-1.113567E-10,-7.423780E-11,-7.269118E-11,-1.221831E-10,-7.887767E-11,-1.051702E-10,-7.114456E-11,-7.114456E-11,NMDG60/2,8.655404E+8,1.476258E-11
C08,T,-2.520992E-10,-2.103404E-10,-2.242600E-10,-2.041540E-10,-2.211668E-10,-2.134337E-10,-2.072472E-10,-2.057006E-10,NMDG60/2,4.683184E+8,1.045809E-11
D08,T,-1.670351E-10,-1.299162E-10,-1.206364E-10,-1.206364E-10,-1.299162E-10,-1.391959E-10,-1.299162E-10,-1.407425E-10,NMDG60/2,8.342091E+8,8.736516E-12
E08,F,7.423780E-11,-1.840479E-10,-1.964209E-10,-1.469290E-10,-3.711890E-11,7.733104E-12,4.949187E-11,4.485201E-11,NMDG60/2,4.714401E+7,7.550312E-11
F08,F,-5.877159E-11,-6.186483E-11,-6.031822E-11,-6.495808E-11,-6.031822E-11,-6.031822E-11,-6.495808E-11,-5.877159E-11,NMDG60/2,NaN,NaN
G08,F,-4.330539E-11,-7.114456E-11,-6.186483E-11,-6.959794E-11,-6.495808E-11,-4.485201E-11,-3.247904E-11,-4.639863E-12,NMDG60/2,3.769060E+8,1.752361E-11
H08,T,-1.964209E-10,-1.159966E-10,-1.144499E-10,-1.283695E-10,-1.268229E-10,-1.314628E-10,-1.422891E-10,-1.422891E-10,NMDG60/2,9.398145E+9,6.198426E-12
I08,T,-6.805132E-10,-4.407870E-10,-4.670795E-10,-4.670795E-10,-5.011052E-10,-5.351308E-10,-5.676098E-10,-5.475038E-10,NMDG60/2,4.421419E+8,1.933765E-11
J08,T,-3.804687E-10,-2.752985E-10,-2.799384E-10,-2.752985E-10,-2.706587E-10,-3.031377E-10,-3.046843E-10,-3.015911E-10,NMDG60/2,4.593318E+9,1.187779E-11
K08,T,-1.082635E-10,1.546621E-12,6.186484E-12,-1.237297E-11,1.546621E-12,7.733104E-12,1.391959E-11,9.279725E-12,NMDG60/2,2.640533E+8,8.447970E-12
L08,T,-1.283695E-10,-6.805132E-11,-7.269118E-11,-6.650470E-11,-6.495808E-11,-6.805132E-11,-8.042429E-11,-7.423780E-11,NMDG60/2,6.944347E+8,1.404998E-11
M08,T,-4.330539E-11,-3.402566E-11,-2.938580E-11,-3.711890E-11,-2.938580E-11,-3.711890E-11,-3.402566E-11,-3.557228E-11,NMDG60/2,NaN,NaN
N08,T,-7.733104E-12,1.995141E-10,1.623952E-10,1.314628E-10,1.067168E-10,5.722497E-11,2.319931E-11,1.701283E-11,NMDG60/2,5.656317E+7,7.799959E-12
O08,F,-2.783918E-11,-3.711890E-11,-3.093242E-11,-2.938580E-11,-3.402566E-11,-3.247904E-11,-2.938580E-11,-3.711890E-11,NMDG60/2,1.046521E+8,NaN
P08,F,-2.598323E-10,-2.644722E-10,-2.706587E-10,-2.598323E-10,-2.443661E-10,-2.381796E-10,-2.582857E-10,-2.675654E-10,NMDG60/2,NaN,NaN
A09,T,-2.074019E-9,-6.913395E-10,-6.836064E-10,-7.083524E-10,-8.954935E-10,-1.016130E-9,-1.144499E-9,-1.156872E-9,NMDG60/2,1.711055E+8,9.418707E-12
B09,T,-2.237960E-9,-1.760055E-9,-1.814186E-9,-1.865225E-9,-2.035353E-9,-2.109591E-9,-2.137430E-9,-2.155990E-9,NMDG60/2,2.594327E+9,1.055911E-11
C09,T,-4.460455E-9,-3.250997E-9,-3.365447E-9,-3.461338E-9,-3.781488E-9,-3.960896E-9,-4.055240E-9,-4.100092E-9,NMDG60/2,1.069173E+9,1.344950E-11
D09,T,-8.197091E-11,-1.453824E-10,-1.469290E-10,-1.453824E-10,-1.438357E-10,-1.314628E-10,-1.376493E-10,-1.283695E-10,NMDG60/2,2.146125E+8,6.279341E-12
E09,T,6.665936E-10,-6.341146E-11,6.959794E-11,-2.010607E-11,3.572694E-10,4.686261E-10,6.696869E-10,7.980564E-10,NMDG60/2,1.168169E+7,2.077211E-10
F09,T,-4.995586E-10,-8.661077E-11,-9.743711E-11,-9.898374E-11,-1.330094E-10,-1.623952E-10,-1.670351E-10,-1.964209E-10,NMDG60/2,6.586801E+8,NaN
G09,F,-3.654665E-9,-2.876715E-9,-3.015911E-9,-3.063856E-9,-3.345341E-9,-3.467524E-9,-3.445871E-9,-3.495363E-9,NMDG60/2,3.943042E+8,9.025869E-12
H09,T,-4.267127E-9,-3.298942E-9,-3.435045E-9,-3.532482E-9,-3.860366E-9,-3.977909E-9,-4.061426E-9,-4.109372E-9,NMDG60/2,8.029329E+8,1.327458E-11
I09,T,-3.866552E-11,-2.629255E-11,-1.082635E-11,-2.319931E-11,-3.093242E-11,-2.629255E-11,-3.711890E-11,-3.557228E-11,NMDG60/2,5.451364E+8,1.132943E-11
