Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
Parameter,Valid QC,RecInac0,RecInac8,RecInac9,RecInac10,RecInac15,RecInac20,RecInac25,RecInac30,Compound Name,Seal Resistance,Capacitance
K08,T,-3.406355E-11,-6.348207E-11,-6.657876E-11,-7.277214E-11,-7.122379E-11,-4.645030E-11,-5.728870E-11,-6.193373E-11,NMDG60/2,1.162325E+9,1.421493E-11
L08,T,1.083840E-11,-1.393509E-11,-9.290060E-12,-1.083840E-11,4.645030E-12,4.645030E-12,1.548343E-12,1.548343E-12,NMDG60/2,4.272693E+8,5.260289E-12
M08,T,0.000000E+0,-1.548343E-11,-6.193373E-12,-1.238675E-11,-6.193373E-12,-1.703178E-11,-4.645030E-12,-7.741716E-12,NMDG60/2,1.037515E+9,1.051270E-11
N08,F,0.000000E+0,-1.548343E-11,-2.167681E-11,-4.180527E-11,3.096687E-12,-2.632184E-11,-9.290060E-12,-1.858012E-11,NMDG60/2,5.020061E+8,1.769951E-11
O08,F,1.517376E-10,3.839891E-10,5.186950E-10,6.564975E-10,8.407504E-10,9.770046E-10,1.080744E-9,1.134936E-9,NMDG60/2,2.318767E+8,2.883914E-12
P08,F,4.799864E-11,6.812710E-11,7.586882E-11,6.038538E-11,9.754562E-11,1.021907E-10,1.114807E-10,1.207708E-10,NMDG60/2,4.746255E+8,1.224121E-11
A09,T,-5.759837E-10,-1.269641E-10,-1.424476E-10,-1.579310E-10,-1.919946E-10,-2.632184E-10,-2.848952E-10,-3.065720E-10,NMDG60/2,6.323557E+8,5.482149E-12
B09,T,-3.736152E-9,-1.243320E-9,-1.326930E-9,-1.432218E-9,-1.850270E-9,-2.136714E-9,-2.373610E-9,-2.512961E-9,NMDG60/2,7.650644E+8,1.777068E-11
C09,T,-7.432048E-11,-2.012846E-11,-3.251521E-11,-4.490195E-11,-4.335361E-11,-5.109533E-11,-5.419202E-11,-5.728870E-11,NMDG60/2,8.336816E+7,NaN
D09,T,-6.657876E-11,-3.716024E-11,-2.787018E-11,-2.941852E-11,-3.251521E-11,-3.561190E-11,-3.716024E-11,-3.561190E-11,NMDG60/2,5.855969E+8,2.350456E-12
E09,T,-5.891446E-9,-2.870628E-9,-3.093590E-9,-3.294874E-9,-4.115496E-9,-4.562968E-9,-4.860250E-9,-5.033664E-9,NMDG60/2,1.697649E+9,2.042410E-11
F09,T,-3.674218E-9,-7.741716E-10,-8.562338E-10,-9.692629E-10,-1.430669E-9,-1.755821E-9,-2.053103E-9,-2.254388E-9,NMDG60/2,1.631363E+9,1.607392E-11
G09,F,-9.444894E-11,-1.532860E-10,-1.548343E-10,-1.672211E-10,-1.300608E-10,-1.192224E-10,-1.192224E-10,-1.099324E-10,NMDG60/2,2.159837E+8,1.221639E-11
H09,T,-9.522311E-10,-2.152197E-10,-2.461866E-10,-2.492833E-10,-3.855375E-10,-4.722447E-10,-5.171467E-10,-5.930155E-10,NMDG60/2,1.488569E+9,7.297347E-12
I09,F,-2.166132E-9,-3.870858E-10,-3.994726E-10,-4.335361E-10,-6.348208E-10,-7.679782E-10,-9.243609E-10,-1.057518E-9,NMDG60/2,7.544829E+8,1.582749E-11
J09,T,-2.167681E-11,-2.941852E-11,-2.632184E-11,-6.348207E-11,-1.393509E-11,-4.025693E-11,-2.322515E-11,-2.012846E-11,NMDG60/2,4.556966E+8,8.992584E-12
K09,T,-6.487558E-10,-1.532860E-10,-1.796078E-10,-1.858012E-10,-2.848952E-10,-3.545706E-10,-4.087626E-10,-4.459229E-10,NMDG60/2,1.105279E+9,4.487816E-12
L09,F,-8.361054E-11,1.703178E-11,1.238675E-11,7.741716E-12,1.548343E-11,1.548343E-11,3.096687E-12,1.548343E-11,NMDG60/2,7.823075E+8,3.204629E-12
M09,F,-8.515888E-11,-3.561190E-11,-4.799864E-11,-4.335361E-11,-5.419202E-11,-6.348207E-11,-7.277214E-11,-7.432048E-11,NMDG60/2,8.771295E+8,2.797541E-12
N09,T,-6.967545E-11,-8.670722E-11,-7.586882E-11,-8.825557E-11,-7.432048E-11,-7.277214E-11,-6.967545E-11,-6.657876E-11,NMDG60/2,3.315034E+8,1.128939E-11
O09,F,1.009520E-9,5.744353E-10,4.412778E-10,2.399932E-10,-6.967545E-11,8.670722E-11,1.021907E-10,1.703178E-11,NMDG60/2,5.508362E+7,NaN
P09,F,-2.509865E-9,-7.633332E-10,-8.097835E-10,-9.088775E-10,-1.282028E-9,-1.522021E-9,-1.707823E-9,-1.884334E-9,NMDG60/2,1.937458E+9,7.172829E-12
A10,T,-2.421609E-9,-1.090034E-9,-1.172096E-9,-1.264996E-9,-1.597890E-9,-1.823948E-9,-1.980331E-9,-2.054652E-9,NMDG60/2,1.615523E+8,1.216151E-11
B10,F,2.322515E-11,2.167681E-11,9.290060E-12,2.167681E-11,2.167681E-11,2.167681E-11,1.858012E-11,1.858012E-11,NMDG60/2,NaN,NaN
C10,F,-3.870858E-11,-2.477349E-11,-2.632184E-11,-2.941852E-11,-2.941852E-11,-1.858012E-11,-2.322515E-11,-2.322515E-11,NMDG60/2,NaN,NaN
D10,T,-2.519154E-9,-5.078566E-10,-6.270790E-10,-6.781744E-10,-9.367477E-10,-1.148871E-9,-1.331575E-9,-1.475571E-9,NMDG60/2,8.956319E+8,1.502787E-11
E10,F,-1.734144E-10,2.941852E-11,3.561190E-11,3.096686E-11,1.393509E-11,1.548343E-11,1.393509E-11,1.083840E-11,NMDG60/2,2.941260E+8,6.482931E-12
F10,F,-2.065490E-9,-4.149560E-10,-4.366328E-10,-4.753414E-10,-6.874644E-10,-8.376537E-10,-9.739080E-10,-9.986814E-10,NMDG60/2,3.413079E+8,2.011773E-11
G10,T,-4.954698E-11,-7.586882E-11,-7.586882E-11,-7.741716E-11,-7.586882E-11,-8.980391E-11,-7.896551E-11,-6.967545E-11,NMDG60/2,1.377482E+8,7.056312E-12
H10,T,-2.187809E-9,-3.530223E-10,-3.855375E-10,-4.706964E-10,-6.797227E-10,-9.057808E-10,-1.020358E-9,-1.173644E-9,NMDG60/2,1.410109E+9,1.262936E-11
I10,T,-4.025693E-11,-6.038538E-11,-6.038538E-11,-6.657876E-11,-6.503042E-11,-7.432048E-11,-7.896551E-11,-6.812710E-11,NMDG60/2,2.469862E+8,5.332285E-12
J10,F,1.548343E-11,2.012846E-11,1.858012E-11,1.238675E-11,3.716024E-11,2.477349E-11,4.025693E-11,4.335361E-11,NMDG60/2,3.373705E+8,8.081570E-12
K10,F,-2.901595E-9,-4.598580E-10,-4.846314E-10,-5.419201E-10,-7.943001E-10,-9.986814E-10,-1.170548E-9,-1.339317E-9,NMDG60/2,4.743093E+8,9.286423E-12
L10,T,-2.014395E-9,-4.614063E-10,-5.125016E-10,-5.682420E-10,-8.484921E-10,-1.063712E-9,-1.168999E-9,-1.308350E-9,NMDG60/2,1.060437E+9,8.404099E-12
M10,T,-2.560960E-9,-6.069505E-10,-6.688843E-10,-7.586882E-10,-1.097775E-9,-1.317640E-9,-1.559182E-9,-1.653631E-9,NMDG60/2,7.293669E+8,1.488835E-11
N10,T,-7.215279E-10,-3.344421E-10,-3.638607E-10,-3.483772E-10,-4.196010E-10,-4.908248E-10,-5.109533E-10,-5.403718E-10,NMDG60/2,8.672943E+8,6.052879E-12
O10,T,-1.254158E-10,-7.277214E-11,-6.503042E-11,-6.348207E-11,-7.586882E-11,-8.515888E-11,-9.909397E-11,-8.825557E-11,NMDG60/2,9.831304E+8,1.728010E-11
P10,F,-2.376707E-9,-1.594794E-9,-1.672211E-9,-1.741886E-9,-1.969493E-9,-2.093360E-9,-2.161487E-9,-2.212583E-9,NMDG60/2,8.611287E+8,1.482935E-11
A11,T,-1.597890E-9,-1.811562E-10,-2.090263E-10,-2.322515E-10,-3.313455E-10,-4.706964E-10,-5.868221E-10,-6.224340E-10,NMDG60/2,7.932795E+8,1.330059E-11
B11,T,-3.070365E-9,-8.995875E-10,-1.014165E-9,-1.117904E-9,-1.535956E-9,-1.885882E-9,-2.073232E-9,-2.263678E-9,NMDG60/2,1.552889E+9,1.057064E-11
C11,F,-4.041176E-10,-4.180527E-11,-6.193373E-11,-7.277214E-11,-1.331575E-10,-1.842528E-10,-2.307032E-10,-2.322515E-10,NMDG60/2,4.307317E+7,NaN
D11,T,-2.632184E-9,-4.861798E-10,-5.744353E-10,-6.332724E-10,-9.259093E-10,-1.182934E-9,-1.416734E-9,-1.498796E-9,NMDG60/2,8.222458E+8,1.649257E-11
E11,F,-1.152587E-8,-1.105362E-8,-1.105982E-8,-1.152432E-8,-1.105053E-8,-1.152432E-8,-1.104898E-8,-1.105672E-8,NMDG60/2,NaN,1.051359E-10
F11,F,-7.664299E-10,-7.664299E-10,-7.664299E-10,-7.664299E-10,-7.664299E-10,-7.664299E-10,-7.664299E-10,-7.664299E-10,NMDG60/2,NaN,NaN
G11,F,1.816207E-9,1.837884E-9,1.848722E-9,1.774401E-9,1.875044E-9,1.822400E-9,1.941622E-9,1.926139E-9,NMDG60/2,1.148808E+8,NaN
H11,T,3.065720E-10,2.833468E-10,2.647667E-10,2.694117E-10,2.725084E-10,2.694117E-10,2.632184E-10,2.663151E-10,NMDG60/2,5.727769E+6,NaN
I11,F,-1.443056E-9,-1.102420E-9,-1.134936E-9,-1.158161E-9,-1.274286E-9,-1.326930E-9,-1.347059E-9,-1.368735E-9,NMDG60/2,1.057109E+9,7.606678E-12
J11,F,-3.174104E-9,-9.475861E-10,-1.051325E-9,-1.199966E-9,-1.656727E-9,-1.992718E-9,-2.231163E-9,-2.430899E-9,NMDG60/2,9.889943E+8,1.926925E-11
K11,T,-1.446153E-9,-3.716024E-10,-4.165043E-10,-4.799864E-10,-6.967545E-10,-7.896551E-10,-8.887490E-10,-9.893913E-10,NMDG60/2,1.146508E+9,6.576415E-12
L11,T,-4.206849E-9,-1.899817E-9,-2.023685E-9,-2.189357E-9,-2.813340E-9,-3.172555E-9,-3.460547E-9,-3.565835E-9,NMDG60/2,4.490556E+8,1.144363E-11
M11,T,-8.438471E-10,-1.997363E-10,-2.260581E-10,-2.430899E-10,-3.096687E-10,-3.917308E-10,-4.753414E-10,-5.155983E-10,NMDG60/2,6.746262E+8,1.322671E-11
N11,F,3.870858E-11,1.223191E-10,1.099324E-10,9.444894E-11,8.361054E-11,8.670722E-11,7.277214E-11,6.967545E-11,NMDG60/2,4.439228E+8,8.908516E-12
O11,T,-1.130291E-10,-1.796078E-10,-1.796078E-10,-1.858012E-10,-1.780595E-10,-1.687694E-10,-1.672211E-10,-1.548343E-10,NMDG60/2,9.960951E+7,6.613206E-11
P11,F,-3.225199E-9,-8.732656E-10,-9.475861E-10,-1.076099E-9,-1.515828E-9,-1.830142E-9,-2.028330E-9,-2.209486E-9,NMDG60/2,1.111141E+9,1.206973E-11
A12,T,-4.646578E-9,-1.805368E-9,-2.002008E-9,-2.178519E-9,-2.850500E-9,-3.239134E-9,-3.530223E-9,-3.779506E-9,NMDG60/2,2.186629E+9,1.534173E-11
B12,T,-3.158620E-10,-2.632184E-11,-3.561190E-11,-4.335361E-11,-3.561190E-11,-4.799864E-11,-6.657876E-11,-5.883705E-11,NMDG60/2,2.228873E+8,5.322986E-12
C12,T,-1.566923E-9,-6.146923E-10,-6.549492E-10,-7.184313E-10,-9.491344E-10,-1.103969E-9,-1.179838E-9,-1.277383E-9,NMDG60/2,8.390733E+9,9.745618E-12
D12,T,-3.406355E-10,-1.021907E-10,-1.052873E-10,-1.223191E-10,-1.548343E-10,-1.935429E-10,-2.074780E-10,-2.198647E-10,NMDG60/2,5.451014E+8,7.026897E-12
E12,T,-8.515888E-11,-5.574036E-11,-5.109533E-11,-5.574036E-11,-6.348207E-11,-6.812710E-11,-6.193373E-11,-7.586882E-11,NMDG60/2,3.646399E+8,4.277276E-12
F12,T,-4.338458E-9,-1.257255E-9,-1.354800E-9,-1.438411E-9,-1.950913E-9,-2.283806E-9,-2.526896E-9,-2.732826E-9,NMDG60/2,7.569928E+8,1.849351E-11
G12,T,-7.617849E-10,-5.109533E-11,-7.122379E-11,-8.361054E-11,-1.130291E-10,-1.625760E-10,-1.904462E-10,-2.229614E-10,NMDG60/2,5.211234E+8,5.263814E-12
H12,T,-1.631954E-9,-5.295334E-10,-5.868221E-10,-6.208857E-10,-8.546855E-10,-1.038938E-9,-1.138032E-9,-1.230933E-9,NMDG60/2,5.107040E+8,1.021523E-11
I12,T,-1.780595E-10,-2.167681E-11,-1.858012E-11,-1.703178E-11,-2.632184E-11,-3.561190E-11,-2.941852E-11,-3.561190E-11,NMDG60/2,1.130069E+9,9.107865E-12
J12,T,-1.060615E-9,-2.322515E-10,-2.647667E-10,-3.282488E-10,-4.459229E-10,-5.434685E-10,-6.054022E-10,-6.642393E-10,NMDG60/2,3.349826E+8,8.640329E-12
K12,T,-9.955847E-10,-2.105747E-10,-2.214131E-10,-2.709601E-10,-3.886342E-10,-4.768897E-10,-5.341784E-10,-5.976605E-10,NMDG60/2,9.384366E+8,9.733157E-12
L12,T,-9.135225E-11,-1.052873E-10,-1.083840E-10,-9.599728E-11,-9.135225E-11,-9.290060E-11,-8.515888E-11,-7.277214E-11,NMDG60/2,4.032517E+8,NaN
M12,T,-8.314603E-10,-1.285125E-10,-1.455443E-10,-1.300608E-10,-2.337998E-10,-2.725084E-10,-3.220554E-10,-3.870858E-10,NMDG60/2,2.264408E+8,9.440448E-12
N12,T,-7.772683E-10,-6.193373E-11,-9.290060E-11,-8.051385E-11,-1.408992E-10,-1.935429E-10,-2.539283E-10,-2.879919E-10,NMDG60/2,1.465839E+9,5.781521E-12
O12,T,-4.411230E-9,-1.038938E-9,-1.110162E-9,-1.196869E-9,-1.704726E-9,-1.998911E-9,-2.282258E-9,-2.481994E-9,NMDG60/2,3.635984E+9,1.318466E-11
P12,T,-3.030108E-9,-2.265226E-9,-2.379804E-9,-2.460318E-9,-2.740568E-9,-2.858242E-9,-2.932562E-9,-2.954239E-9,NMDG60/2,4.200833E+8,1.218580E-11
A13,T,-2.477349E-11,-6.193373E-11,-7.122379E-11,-8.515888E-11,-6.038538E-11,-8.206219E-11,-4.335361E-11,-3.870858E-11,NMDG60/2,3.011239E+8,1.036204E-11
B13,T,3.561190E-11,1.083840E-11,1.548343E-11,1.393509E-11,3.096686E-11,2.167681E-11,3.096686E-11,3.406355E-11,NMDG60/2,1.697184E+9,1.290070E-11
C13,T,-1.548343E-11,-4.490195E-11,-2.941852E-11,-4.799864E-11,-3.096686E-11,-3.561190E-11,-3.096686E-11,-4.025693E-11,NMDG60/2,1.031710E+9,1.194927E-11
D13,T,-3.870858E-11,-6.967545E-11,-7.586882E-11,-8.825557E-11,-6.812710E-11,-5.883705E-11,-5.264367E-11,-5.109533E-11,NMDG60/2,5.051741E+8,1.159161E-11
E13,T,-6.967545E-11,-7.432048E-11,-6.503042E-11,-9.290060E-11,-5.574036E-11,-8.670722E-11,-6.657876E-11,-5.883705E-11,NMDG60/2,7.285295E+8,1.161782E-11
F13,T,-1.393509E-10,-1.300608E-10,-1.238675E-10,-1.610277E-10,-1.238675E-10,-1.486410E-10,-1.285125E-10,-1.176741E-10,NMDG60/2,1.455075E+9,1.265883E-11
G13,T,-3.096686E-11,-4.335361E-11,-4.335361E-11,-4.490195E-11,-4.180527E-11,-4.335361E-11,-4.335361E-11,-3.870858E-11,NMDG60/2,3.331131E+8,6.230833E-12
H13,T,-1.548343E-11,-1.858012E-11,-2.322515E-11,-3.561190E-11,-1.858012E-11,-3.096686E-11,-1.548343E-11,-1.548343E-11,NMDG60/2,1.562087E+9,1.198371E-11
I13,T,2.322515E-11,3.096687E-12,1.083840E-11,6.193373E-12,1.083840E-11,1.548343E-11,9.290060E-12,1.393509E-11,NMDG60/2,1.720811E+10,5.158945E-12
J13,T,-6.193373E-11,-6.967545E-11,-6.812710E-11,-8.206219E-11,-7.432048E-11,-6.812710E-11,-7.122379E-11,-8.206219E-11,NMDG60/2,1.423953E+9,5.696444E-12
K13,T,4.428262E-10,3.948275E-10,3.855375E-10,3.932792E-10,3.901825E-10,3.839891E-10,3.917308E-10,3.839891E-10,NMDG60/2,5.616556E+6,NaN
L13,F,-1.328479E-9,-1.446153E-9,-1.452346E-9,-1.469378E-9,-1.446153E-9,-1.461636E-9,-1.514280E-9,-1.508086E-9,NMDG60/2,1.069576E+8,1.581303E-11
M13,F,-6.750777E-10,-6.317241E-10,-6.286274E-10,-7.199796E-10,-5.357268E-10,-6.750777E-10,-7.339147E-10,-8.562338E-10,NMDG60/2,7.393727E+7,2.108076E-11
N13,F,-1.517376E-10,-2.012846E-10,-1.919946E-10,-1.950912E-10,-1.997363E-10,-1.888979E-10,-1.919946E-10,-1.950912E-10,NMDG60/2,2.793852E+8,3.812830E-12
O13,F,-5.574036E-11,-4.645030E-11,-3.561190E-11,-1.393509E-11,-9.290060E-12,3.096687E-12,6.193373E-12,9.290060E-12,NMDG60/2,6.901739E+8,1.903359E-11
P13,F,-1.551440E-9,-8.283637E-10,-8.469438E-10,-1.552988E-9,-8.361054E-10,-1.565375E-9,-8.361054E-10,-8.593305E-10,NMDG60/2,NaN,7.636562E-12
A14,T,1.858012E-11,1.703178E-11,6.193373E-12,1.703178E-11,1.703178E-11,1.548343E-11,1.238675E-11,1.703178E-11,NMDG60/2,8.092807E+8,8.126172E-12
B14,T,1.703178E-11,-1.176741E-10,-1.176741E-10,-1.083840E-10,-8.515888E-11,-6.038538E-11,-5.419202E-11,-4.180527E-11,NMDG60/2,4.969150E+7,NaN
C14,F,-5.419202E-11,-4.799864E-11,-4.645030E-11,-7.122379E-11,-4.025693E-11,-6.657876E-11,-3.406355E-11,-3.251521E-11,NMDG60/2,4.638576E+8,9.344147E-12
D14,F,-3.251521E-11,-5.109533E-11,-4.954698E-11,-4.180527E-11,-4.025693E-11,-4.025693E-11,-4.645030E-11,-4.645030E-11,NMDG60/2,5.764598E+8,8.797292E-12
E14,T,-3.251521E-11,-6.657876E-11,-6.812710E-11,-6.503042E-11,-6.348207E-11,-5.728870E-11,-4.490195E-11,-4.799864E-11,NMDG60/2,2.550867E+8,7.967311E-12
F14,T,2.787018E-11,2.322515E-11,2.012846E-11,9.290060E-12,1.858012E-11,1.703178E-11,2.632184E-11,3.561190E-11,NMDG60/2,8.366946E+8,9.077660E-12
G14,T,-5.109533E-11,-6.812710E-11,-6.967545E-11,-9.290060E-11,-5.728870E-11,-7.277214E-11,-6.503042E-11,-4.645030E-11,NMDG60/2,5.657599E+8,1.423237E-11
H14,T,-5.728870E-11,-8.825557E-11,-8.206219E-11,-6.657876E-11,-5.728870E-11,-4.799864E-11,-4.180527E-11,-4.490195E-11,NMDG60/2,1.044525E+9,2.193378E-11
I14,T,-6.503042E-11,-8.670722E-11,-8.206219E-11,-9.909397E-11,-9.290060E-11,-8.361054E-11,-8.361054E-11,-9.444894E-11,NMDG60/2,2.353207E+8,2.355036E-12
J14,T,-1.083840E-11,-1.238675E-11,-2.167681E-11,-2.012846E-11,-1.858012E-11,-1.703178E-11,-1.238675E-11,-2.012846E-11,NMDG60/2,4.718168E+8,5.521269E-12
K14,T,-5.976605E-10,-1.091582E-9,-9.831980E-10,-1.131839E-9,-6.441108E-10,-7.633332E-10,-4.025693E-10,6.967545E-11,NMDG60/2,7.671509E+7,1.666938E-11
L14,F,-4.799864E-11,-6.967545E-11,-7.432048E-11,-7.122379E-11,-6.038538E-11,-5.574036E-11,-4.490195E-11,-1.858012E-11,NMDG60/2,1.078167E+8,NaN
M14,T,-3.561190E-11,-4.645030E-11,-4.335361E-11,-4.645030E-11,-5.264367E-11,-5.419202E-11,-5.264367E-11,-4.799864E-11,NMDG60/2,1.287794E+9,1.573239E-11
N14,T,-7.741716E-12,-3.870858E-11,-2.477349E-11,-2.012846E-11,-2.012846E-11,-1.238675E-11,-9.290060E-12,-7.741716E-12,NMDG60/2,6.869946E+8,1.507672E-11
O14,F,3.096687E-12,5.728870E-11,7.432048E-11,8.670722E-11,8.825557E-11,7.586882E-11,6.503042E-11,5.574036E-11,NMDG60/2,1.320116E+8,1.571073E-11
P14,F,-1.052873E-10,-1.099324E-10,-1.192224E-10,-1.021907E-10,-1.130291E-10,-1.269641E-10,-1.176741E-10,-1.161257E-10,NMDG60/2,NaN,NaN
A15,T,-3.870858E-11,-7.122379E-11,-8.670722E-11,-8.515888E-11,-7.122379E-11,-6.967545E-11,-6.812710E-11,-6.193373E-11,NMDG60/2,4.372519E+8,8.240082E-12
B15,T,-9.290060E-11,-7.432048E-11,-7.122379E-11,-7.122379E-11,-8.670722E-11,-8.670722E-11,-7.896551E-11,-8.670722E-11,NMDG60/2,1.167658E+10,1.331824E-11
C15,T,-8.361054E-11,-1.114807E-10,-1.006423E-10,-1.037390E-10,-1.021907E-10,-1.006423E-10,-9.754562E-11,-9.290060E-11,NMDG60/2,1.086382E+9,1.576250E-11
D15,T,1.904462E-10,8.670722E-11,7.896551E-11,6.193373E-11,6.657876E-11,7.122379E-11,7.277214E-11,8.670722E-11,NMDG60/2,1.048734E+7,NaN
E15,T,5.171467E-10,4.412778E-10,4.335361E-10,4.257944E-10,4.180527E-10,4.103110E-10,4.056659E-10,4.087626E-10,NMDG60/2,7.240901E+6,NaN
F15,T,2.399932E-10,2.183164E-10,2.136714E-10,2.136714E-10,2.183164E-10,2.152197E-10,2.229614E-10,2.260581E-10,NMDG60/2,6.069270E+6,NaN
G15,T,-7.432048E-11,-8.670722E-11,-7.586882E-11,-1.052873E-10,-8.515888E-11,-1.021907E-10,-8.206219E-11,-8.206219E-11,NMDG60/2,1.111866E+9,1.117004E-11
H15,T,-2.632184E-11,-2.787018E-11,-2.787018E-11,-2.941852E-11,-3.251521E-11,-3.096686E-11,-2.167681E-11,-2.477349E-11,NMDG60/2,7.815848E+9,2.837937E-12
I15,T,-7.896551E-11,-8.361054E-11,-9.135225E-11,-8.515888E-11,-8.670722E-11,-9.135225E-11,-9.754562E-11,-8.206219E-11,NMDG60/2,2.974387E+8,2.012669E-11
J15,F,5.264367E-11,4.025693E-11,4.335361E-11,5.883705E-11,4.954698E-11,5.419202E-11,-1.486410E-10,-3.189587E-10,NMDG60/2,1.413611E+8,1.599011E-11
K15,F,1.238675E-11,-2.477349E-11,-1.858012E-11,-1.083840E-11,-1.238675E-11,-9.290060E-12,-1.858012E-11,-2.012846E-11,NMDG60/2,3.244676E+8,9.966411E-12
L15,F,-1.161257E-10,-1.145774E-10,-1.223191E-10,-1.207708E-10,-1.037390E-10,-1.161257E-10,-1.068357E-10,-1.176741E-10,NMDG60/2,9.850334E+7,NaN
M15,F,-2.895402E-10,-2.895402E-10,-3.081203E-10,-3.313455E-10,-2.988302E-10,-3.421839E-10,-3.205071E-10,-2.988302E-10,NMDG60/2,2.385974E+8,1.032081E-11
N15,F,-2.941852E-11,-8.980391E-11,-9.290060E-11,-8.515888E-11,-8.206219E-11,-9.290060E-11,-8.825557E-11,-9.754562E-11,NMDG60/2,2.420243E+8,NaN
O15,F,2.632184E-11,-9.135225E-11,-1.424476E-10,-1.765111E-10,-1.749628E-10,-1.811562E-10,-1.563827E-10,-1.625760E-10,NMDG60/2,5.368697E+6,NaN
P15,F,9.986814E-10,9.537795E-10,9.413927E-10,9.367477E-10,9.336510E-10,9.444894E-10,9.491344E-10,9.568761E-10,NMDG60/2,8.207410E+7,NaN
A16,T,4.645030E-12,-4.180527E-11,-4.799864E-11,-4.490195E-11,-4.335361E-11,-4.180527E-11,-3.251521E-11,-3.561190E-11,NMDG60/2,3.285585E+8,5.727772E-12
B16,T,-8.206219E-11,-8.515888E-11,-8.670722E-11,-8.670722E-11,-8.206219E-11,-8.825557E-11,-8.515888E-11,-8.515888E-11,NMDG60/2,9.375987E+8,9.264129E-12
C16,T,5.837254E-10,5.264367E-10,5.295334E-10,5.202433E-10,5.233400E-10,5.217917E-10,5.279850E-10,5.279850E-10,NMDG60/2,6.350500E+6,NaN
D16,T,4.180527E-11,2.632184E-11,2.941852E-11,1.858012E-11,2.941852E-11,1.548343E-11,3.096686E-11,3.096686E-11,NMDG60/2,6.156907E+8,4.309344E-12
E16,T,7.586882E-11,5.419202E-11,5.728870E-11,6.038538E-11,6.038538E-11,5.883705E-11,6.503042E-11,5.728870E-11,NMDG60/2,1.663921E+9,5.463880E-12
F16,T,2.245098E-10,1.842528E-10,1.935429E-10,1.796078E-10,1.888979E-10,1.780595E-10,1.858012E-10,1.935429E-10,NMDG60/2,6.059534E+6,NaN
G16,T,-4.799864E-11,-7.122379E-11,-8.980391E-11,-8.825557E-11,-8.825557E-11,-8.980391E-11,-9.135225E-11,-1.083840E-10,NMDG60/2,1.400227E+9,5.661990E-12
H16,T,-4.335361E-11,-6.193373E-11,-5.728870E-11,-5.728870E-11,-5.109533E-11,-5.574036E-11,-5.419202E-11,-4.954698E-11,NMDG60/2,8.764201E+8,5.521222E-12
I16,T,-3.870858E-11,-4.799864E-11,-5.883705E-11,-4.799864E-11,-5.109533E-11,-5.109533E-11,-4.954698E-11,-4.645030E-11,NMDG60/2,7.585102E+8,1.120891E-11
J16,T,-1.703178E-11,-1.238675E-11,-1.238675E-11,4.645030E-12,1.393509E-11,3.096686E-11,2.787018E-11,3.716024E-11,NMDG60/2,7.859636E+8,8.040802E-12
K16,T,3.669574E-10,3.158620E-10,3.127653E-10,3.050236E-10,3.019269E-10,3.034753E-10,3.065720E-10,3.081203E-10,NMDG60/2,6.884818E+6,NaN
L16,T,-5.419202E-11,-5.728870E-11,-6.193373E-11,-6.657876E-11,-5.883705E-11,-6.038538E-11,-5.728870E-11,-5.883705E-11,NMDG60/2,1.574686E+9,1.597311E-11
M16,F,-3.096686E-11,-4.645030E-11,-4.180527E-11,-2.322515E-11,-1.083840E-11,-2.322515E-11,-2.632184E-11,-3.096686E-11,NMDG60/2,3.158117E+8,8.071517E-12
N16,T,-5.109533E-11,-6.812710E-11,-5.419202E-11,-6.812710E-11,-4.025693E-11,-4.954698E-11,-1.006423E-10,-2.322515E-11,NMDG60/2,4.009833E+8,8.934606E-12
O16,F,4.335361E-11,9.135225E-11,6.657876E-11,5.728870E-11,3.870858E-11,9.290060E-12,-3.096687E-12,-2.941852E-11,NMDG60/2,4.411770E+7,1.337515E-11
P16,T,2.322515E-11,2.941852E-11,3.561190E-11,2.787018E-11,5.109533E-11,4.490195E-11,4.799864E-11,5.419202E-11,NMDG60/2,2.940960E+8,7.078339E-12
A17,T,-6.905611E-10,-2.879919E-10,-3.344421E-10,-3.344421E-10,-4.196010E-10,-4.846314E-10,-5.233400E-10,-5.341784E-10,NMDG60/2,5.151157E+8,5.791131E-12
B17,T,-6.657876E-11,-9.444894E-11,-8.980391E-11,-9.444894E-11,-8.670722E-11,-8.670722E-11,-8.980391E-11,-7.586882E-11,NMDG60/2,1.027435E+8,NaN
C17,T,-1.182934E-9,-4.660513E-10,-4.675997E-10,-5.063083E-10,-6.286274E-10,-7.308180E-10,-8.097835E-10,-8.221703E-10,NMDG60/2,3.900717E+8,9.693959E-12
D17,T,-3.256166E-9,-2.232711E-9,-2.316322E-9,-2.359675E-9,-2.622893E-9,-2.759148E-9,-2.788566E-9,-2.805598E-9,NMDG60/2,2.959133E+9,1.264533E-11
E17,T,-2.499026E-9,-1.439959E-9,-1.549892E-9,-1.607180E-9,-1.850270E-9,-1.997363E-9,-2.043813E-9,-2.076328E-9,NMDG60/2,6.777788E+8,1.710335E-11
F17,T,-1.139581E-9,-7.540432E-10,-7.834617E-10,-8.144286E-10,-8.902974E-10,-9.290060E-10,-9.553278E-10,-9.754563E-10,NMDG60/2,8.004090E+8,8.635776E-12
