Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
J02,T,-3.493387E-9,-2.400155E-9,-2.494613E-9,-2.654107E-9,-2.683528E-9,-3.021098E-9,-3.197626E-9,-3.391187E-9,NMDG60/2,1.243870E+9,2.239881E-11
K02,F,-6.348796E-11,-7.587586E-11,-7.897284E-11,-7.897284E-11,-7.432738E-11,-7.123040E-11,-6.813343E-11,-7.123040E-11,NMDG60/2,8.214786E+8,3.940114E-11
L02,F,-1.749790E-10,-1.517517E-10,-1.579457E-10,-1.858184E-10,-2.570489E-10,-2.647913E-10,-2.911156E-10,-3.189883E-10,NMDG60/2,2.772788E+8,5.864559E-12
M02,F,-4.769340E-10,-3.886702E-10,-3.638944E-10,-3.220853E-10,-5.280341E-10,-2.616943E-10,-2.059488E-10,-1.517517E-10,NMDG60/2,1.597931E+8,1.584275E-11
N02,F,-4.645461E-12,3.096974E-11,3.096974E-11,2.477579E-11,-1.548487E-11,-6.193948E-12,-4.800310E-11,0.000000E+0,NMDG60/2,3.181000E+9,1.883177E-11
O02,F,-2.019227E-9,-1.912382E-9,-1.926318E-9,-1.918576E-9,-1.932512E-9,-1.986709E-9,-1.983612E-9,-1.977418E-9,NMDG60/2,3.765807E+8,1.385524E-11
P02,F,-1.785406E-9,-9.089619E-10,-8.299891E-10,-8.671527E-10,-9.786438E-10,-1.193884E-9,-1.235693E-9,-1.460223E-9,NMDG60/2,5.691738E+8,1.432438E-11
A03,T,-1.130395E-10,-1.145880E-10,-1.269759E-10,-1.254274E-10,-1.223305E-10,-1.285244E-10,-1.130395E-10,-1.316214E-10,NMDG60/2,1.223482E+9,2.531858E-11
B03,F,-2.908059E-9,-2.443513E-9,-2.494613E-9,-2.553455E-9,-2.589070E-9,-2.753210E-9,-2.788825E-9,-2.870895E-9,NMDG60/2,1.043482E+9,1.288878E-11
C03,T,-7.897284E-11,-6.039100E-11,-5.884251E-11,-4.800310E-11,-5.419705E-11,-6.813343E-11,-6.658495E-11,-8.052133E-11,NMDG60/2,1.021477E+9,9.627636E-12
D03,F,4.645461E-12,1.548487E-11,9.290922E-12,9.290922E-12,9.290922E-12,2.013033E-11,7.742435E-12,1.548487E-11,NMDG60/2,7.590104E+8,1.131598E-11
E03,F,-1.486548E-10,-1.563972E-10,-1.672366E-10,-1.548487E-10,-1.502032E-10,-1.517517E-10,-1.393638E-10,-1.610427E-10,NMDG60/2,8.208470E+8,1.000462E-11
F03,T,-2.198852E-10,-1.486548E-10,-1.455578E-10,-1.378153E-10,-1.641396E-10,-1.765275E-10,-1.966579E-10,-2.090458E-10,NMDG60/2,1.386485E+9,4.618988E-12
G03,T,-2.061036E-9,-1.636751E-9,-1.687851E-9,-1.745145E-9,-1.768372E-9,-1.926318E-9,-1.957288E-9,-2.002194E-9,NMDG60/2,1.434035E+9,1.540991E-11
H03,T,-1.150526E-9,-1.097877E-9,-1.108717E-9,-1.116459E-9,-1.113362E-9,-1.133493E-9,-1.142783E-9,-1.145880E-9,NMDG60/2,1.830976E+9,9.248901E-12
I03,T,-4.275373E-9,-3.702433E-9,-3.751984E-9,-3.878960E-9,-3.928512E-9,-4.067875E-9,-4.128267E-9,-4.202594E-9,NMDG60/2,1.302103E+9,1.245475E-11
J03,T,-3.016453E-9,-2.661849E-9,-2.745467E-9,-2.790374E-9,-2.818246E-9,-2.915801E-9,-2.942125E-9,-3.016453E-9,NMDG60/2,1.043999E+9,1.360181E-11
K03,T,-1.331699E-9,-7.308859E-10,-7.695981E-10,-7.990193E-10,-8.748952E-10,-1.054520E-9,-1.139686E-9,-1.299181E-9,NMDG60/2,2.049429E+9,4.212046E-12
L03,F,6.813343E-11,1.285244E-10,1.145880E-10,1.486548E-10,1.641396E-10,2.276276E-10,2.555004E-10,2.771792E-10,NMDG60/2,4.583461E+8,1.678408E-11
M03,F,-4.578876E-9,-4.583522E-9,-4.516937E-9,-4.530873E-9,-4.524679E-9,-4.509194E-9,-4.541712E-9,-4.543261E-9,NMDG60/2,3.511878E+8,1.267998E-11
N03,F,-9.755469E-11,-1.037486E-10,-1.052971E-10,-1.037486E-10,-9.755469E-11,-9.910317E-11,-9.290922E-11,-9.290922E-11,NMDG60/2,5.872918E+8,7.265824E-12
O03,F,-7.773405E-10,-3.143429E-10,-3.391186E-10,-3.685399E-10,-3.886702E-10,-4.815794E-10,-5.373250E-10,-6.921737E-10,NMDG60/2,5.744673E+8,1.450637E-11
P03,T,-7.742435E-10,-3.979612E-10,-4.227370E-10,-4.304794E-10,-4.552552E-10,-5.450674E-10,-5.853281E-10,-7.107556E-10,NMDG60/2,5.993709E+8,7.493747E-12
A04,T,-4.072521E-9,-3.327699E-9,-3.395832E-9,-3.484096E-9,-3.558423E-9,-3.751984E-9,-3.869669E-9,-3.996645E-9,NMDG60/2,9.194551E+8,1.783198E-11
B04,T,-1.275953E-9,-4.784825E-10,-5.264856E-10,-5.667463E-10,-6.224918E-10,-8.052132E-10,-9.306407E-10,-1.144332E-9,NMDG60/2,6.338351E+8,1.200258E-11
C04,F,-2.322731E-10,-1.935609E-10,-1.873669E-10,-1.966579E-10,-1.982063E-10,-1.966579E-10,-2.167882E-10,-2.229821E-10,NMDG60/2,1.204305E+9,1.326917E-11
D04,F,-2.415640E-10,-2.167882E-10,-2.198852E-10,-2.167882E-10,-2.183367E-10,-2.276276E-10,-2.400155E-10,-2.477579E-10,NMDG60/2,1.554573E+8,NaN
E04,T,-1.362669E-10,-7.897284E-11,-7.432738E-11,-8.671527E-11,-8.981225E-11,-8.671527E-11,-9.600620E-11,-1.099426E-10,NMDG60/2,7.261692E+8,4.886883E-12
F04,T,-7.742435E-11,-3.251823E-11,-2.632428E-11,-2.013033E-11,-3.406671E-11,-4.800310E-11,-5.110007E-11,-5.884251E-11,NMDG60/2,1.046420E+9,4.802062E-12
G04,T,8.052133E-11,6.193948E-11,6.348796E-11,6.039100E-11,6.193948E-11,6.813343E-11,6.503646E-11,6.968191E-11,NMDG60/2,1.485188E+8,2.032586E-11
H04,T,-7.123040E-11,-6.039100E-11,-6.968191E-11,-6.039100E-11,-6.039100E-11,-6.039100E-11,-6.193948E-11,-6.813343E-11,NMDG60/2,1.618340E+9,1.452169E-11
I04,T,-3.313762E-10,-1.393638E-10,-1.393638E-10,-1.533002E-10,-1.780760E-10,-1.982063E-10,-2.245306E-10,-2.926641E-10,NMDG60/2,6.320466E+8,9.561046E-12
J04,T,1.455578E-10,7.897284E-11,8.516679E-11,8.671527E-11,9.290922E-11,1.037486E-10,1.052971E-10,1.207820E-10,NMDG60/2,2.306631E+8,4.513358E-12
K04,T,2.942125E-11,3.096974E-12,-1.238790E-11,-9.290922E-12,-1.703336E-11,-6.193948E-12,0.000000E+0,9.290922E-12,NMDG60/2,2.324337E+7,NaN
L04,T,-4.026066E-10,-1.378153E-10,-1.594942E-10,-1.563972E-10,-1.780760E-10,-2.276276E-10,-2.818246E-10,-3.329247E-10,NMDG60/2,7.333558E+8,4.817575E-12
M04,T,-2.209691E-9,-1.768372E-9,-1.865927E-9,-1.934060E-9,-1.955739E-9,-2.068779E-9,-2.116782E-9,-2.175624E-9,NMDG60/2,3.700326E+9,7.560223E-12
N04,T,-2.152397E-10,-1.068456E-10,-9.600620E-11,-1.052971E-10,-1.269759E-10,-1.579457E-10,-1.873669E-10,-2.229821E-10,NMDG60/2,2.462844E+9,1.461329E-11
O04,F,4.026066E-10,1.966579E-10,2.616943E-10,2.973095E-10,3.762823E-10,5.311310E-10,6.581070E-10,7.711465E-10,NMDG60/2,2.312337E+7,8.479906E-11
P04,F,3.251823E-11,3.406671E-11,1.548487E-11,3.096974E-11,3.561520E-11,3.406671E-11,2.632428E-11,2.787277E-11,NMDG60/2,NaN,NaN
A05,T,-2.276276E-10,-1.393638E-10,-1.254274E-10,-1.610427E-10,-1.594942E-10,-1.610427E-10,-1.935609E-10,-2.167882E-10,NMDG60/2,1.355264E+9,1.600503E-11
B05,T,-5.110007E-11,-3.561520E-11,-4.180915E-11,-4.335764E-11,-4.026066E-11,-3.871218E-11,-4.645461E-11,-3.871218E-11,NMDG60/2,7.638391E+8,7.936727E-12
C05,T,-2.260791E-10,-1.285244E-10,-1.378153E-10,-1.331699E-10,-1.471063E-10,-1.858184E-10,-1.517517E-10,-1.827215E-10,NMDG60/2,1.217029E+9,7.106316E-12
D05,T,-5.264856E-11,-3.871218E-11,-3.871218E-11,-3.406671E-11,-4.335764E-11,-5.729402E-11,-4.800310E-11,-5.574553E-11,NMDG60/2,1.636471E+9,6.754341E-12
E05,T,-6.426221E-10,-3.391186E-10,-3.607975E-10,-3.499581E-10,-3.948642E-10,-4.753855E-10,-4.893219E-10,-5.744887E-10,NMDG60/2,2.050878E+9,1.418453E-11
F05,T,-2.632428E-11,-3.716369E-11,-3.871218E-11,-3.716369E-11,-3.716369E-11,-4.335764E-11,-2.942125E-11,-3.096974E-11,NMDG60/2,1.665774E+8,NaN
G05,T,-1.353378E-9,-6.797858E-10,-7.030131E-10,-7.463707E-10,-7.897284E-10,-8.671527E-10,-8.795407E-10,-9.817408E-10,NMDG60/2,1.105865E+10,1.101453E-11
H05,T,-4.366733E-10,-2.431125E-10,-2.369185E-10,-2.740822E-10,-2.926641E-10,-3.453126E-10,-3.530550E-10,-3.669914E-10,NMDG60/2,5.087369E+9,1.807423E-11
I05,T,-3.561520E-11,-4.800310E-11,-4.490612E-11,-4.645461E-11,-6.968191E-11,-9.910317E-11,-8.671527E-11,-1.176850E-10,NMDG60/2,1.676302E+8,NaN
J05,T,3.096974E-11,2.167882E-11,2.013033E-11,2.013033E-11,1.858184E-11,2.477579E-11,2.787277E-11,2.632428E-11,NMDG60/2,2.944778E+8,4.422298E-12
K05,T,-9.136074E-11,-9.755469E-11,-1.083941E-10,-1.006517E-10,-1.052971E-10,-1.037486E-10,-1.022001E-10,-9.755469E-11,NMDG60/2,3.126049E+8,3.605724E-12
L05,T,-4.800310E-11,-4.335764E-11,-4.645461E-11,-3.406671E-11,-4.645461E-11,-4.180915E-11,-3.406671E-11,-3.871218E-11,NMDG60/2,8.702813E+8,4.043348E-12
M05,T,-4.026066E-10,-3.158914E-10,-3.220853E-10,-3.189883E-10,-3.205368E-10,-3.499581E-10,-3.623460E-10,-3.654430E-10,NMDG60/2,1.244169E+9,2.084345E-11
N05,T,-1.176850E-10,-6.039100E-11,-5.574553E-11,-6.193948E-11,-7.277889E-11,-8.826376E-11,-1.037486E-10,-1.099426E-10,NMDG60/2,1.271646E+9,1.464505E-11
O05,F,-6.348796E-11,-4.645461E-11,-4.180915E-11,-5.729402E-11,-5.419705E-11,-5.419705E-11,-4.800310E-11,-4.955159E-11,NMDG60/2,3.720883E+8,1.011185E-11
P05,F,1.718821E-10,1.594942E-10,1.625911E-10,2.183367E-10,2.028518E-10,1.579457E-10,1.176850E-10,9.910317E-11,NMDG60/2,1.035316E+8,1.802716E-11
A06,T,-4.118975E-10,-3.546035E-10,-3.375702E-10,-3.778308E-10,-3.855733E-10,-3.995096E-10,-3.902187E-10,-4.165430E-10,NMDG60/2,1.121850E+9,1.484686E-11
B06,T,-5.481644E-10,-2.632428E-10,-2.849216E-10,-2.988580E-10,-3.112459E-10,-3.561520E-10,-4.088006E-10,-5.110007E-10,NMDG60/2,7.980696E+8,1.514947E-11
C06,T,-1.594942E-10,-6.348796E-11,-6.813343E-11,-6.813343E-11,-7.587586E-11,-9.910317E-11,-1.083941E-10,-1.517517E-10,NMDG60/2,6.298452E+8,2.730045E-12
D06,T,-8.826376E-11,-9.600620E-11,-9.136074E-11,-9.290922E-11,-8.981225E-11,-9.136074E-11,-9.290922E-11,-9.600620E-11,NMDG60/2,3.325802E+8,NaN
E06,F,-4.846765E-10,-4.459643E-10,-4.149945E-10,-4.134460E-10,-4.149945E-10,-4.459643E-10,-4.753855E-10,-4.475127E-10,NMDG60/2,9.672420E+8,1.785466E-11
F06,F,-1.703336E-11,-2.787277E-11,-3.096974E-11,-2.942125E-11,-2.942125E-11,-2.477579E-11,-2.942125E-11,-3.406671E-11,NMDG60/2,1.851058E+8,5.308593E-12
G06,T,-1.687851E-10,-1.083941E-10,-1.068456E-10,-1.006517E-10,-1.068456E-10,-1.176850E-10,-1.161365E-10,-1.254274E-10,NMDG60/2,2.747198E+8,1.008187E-11
H06,T,-4.955159E-11,-2.013033E-11,-2.632428E-11,-2.322731E-11,-3.716369E-11,-3.406671E-11,-4.490612E-11,-4.335764E-11,NMDG60/2,4.423364E+8,7.963202E-12
I06,T,-6.813343E-11,-3.406671E-11,-3.406671E-11,-2.787277E-11,-4.645461E-11,-3.716369E-11,-4.026066E-11,-4.800310E-11,NMDG60/2,4.379914E+8,7.923655E-12
J06,T,-8.145042E-10,-6.457191E-10,-6.627525E-10,-6.519130E-10,-6.921737E-10,-7.246919E-10,-7.262404E-10,-7.850829E-10,NMDG60/2,5.106756E+8,1.735972E-11
K06,T,-1.796245E-10,-1.037486E-10,-1.068456E-10,-1.192335E-10,-1.037486E-10,-1.300729E-10,-1.378153E-10,-1.563972E-10,NMDG60/2,9.011884E+8,1.177958E-11
L06,T,-1.458675E-9,-1.128847E-9,-1.159817E-9,-1.175302E-9,-1.187690E-9,-1.262017E-9,-1.260468E-9,-1.322408E-9,NMDG60/2,8.726672E+8,1.473873E-11
M06,T,-2.895671E-10,-1.347184E-10,-1.625911E-10,-1.486548E-10,-1.749790E-10,-1.982063E-10,-2.090458E-10,-2.291761E-10,NMDG60/2,4.682001E+8,1.238780E-11
N06,T,-1.563972E-10,-9.290922E-11,-1.022001E-10,-8.671527E-11,-8.981225E-11,-1.068456E-10,-1.238790E-10,-1.378153E-10,NMDG60/2,7.510428E+8,7.235007E-12
O06,F,4.026066E-11,4.180915E-11,4.180915E-11,3.716369E-11,3.406671E-11,4.180915E-11,4.645461E-11,3.871218E-11,NMDG60/2,5.778436E+8,1.304371E-11
P06,T,-3.313762E-10,-1.780760E-10,-1.951094E-10,-2.044003E-10,-2.074973E-10,-2.400155E-10,-2.601458E-10,-2.849216E-10,NMDG60/2,4.673424E+8,1.231981E-11
A07,T,-2.787277E-10,-2.136912E-10,-1.997548E-10,-2.415640E-10,-2.183367E-10,-2.400155E-10,-2.570489E-10,-2.709852E-10,NMDG60/2,1.294300E+9,2.300628E-11
B07,T,1.703336E-11,2.632428E-11,2.632428E-11,1.548487E-11,1.858184E-11,2.322731E-11,2.477579E-11,1.548487E-11,NMDG60/2,7.921199E+8,4.548866E-12
C07,T,1.083941E-11,3.871218E-11,2.942125E-11,3.871218E-11,3.871218E-11,3.716369E-11,2.942125E-11,3.251823E-11,NMDG60/2,7.701293E+8,4.386986E-12
D07,T,-5.125492E-10,-2.446610E-10,-2.338215E-10,-2.384670E-10,-2.678883E-10,-3.112459E-10,-3.437641E-10,-3.824763E-10,NMDG60/2,3.476064E+9,9.994251E-12
E07,T,-7.742435E-11,-4.645461E-11,-5.729402E-11,-5.419705E-11,-4.645461E-11,-6.193948E-11,-6.193948E-11,-6.658495E-11,NMDG60/2,2.746340E+9,1.055927E-11
F07,F,-1.083941E-11,-1.424608E-10,-1.254274E-10,-1.145880E-10,-9.910317E-11,-6.813343E-11,-5.419705E-11,-1.548487E-11,NMDG60/2,8.264669E+7,1.421293E-10
G07,F,-1.548487E-12,4.335764E-11,5.419705E-11,5.729402E-11,5.574553E-11,5.264856E-11,5.264856E-11,2.632428E-11,NMDG60/2,6.165772E+7,NaN
H07,T,-9.755469E-11,-6.348796E-11,-7.277889E-11,-6.348796E-11,-7.587586E-11,-8.361830E-11,-8.052133E-11,-9.910317E-11,NMDG60/2,5.895001E+8,8.645679E-12
I07,T,6.193948E-12,-9.290922E-12,0.000000E+0,-1.548487E-11,-7.742435E-12,4.645461E-12,-6.193948E-12,1.393638E-11,NMDG60/2,1.423691E+8,NaN
J07,T,-3.096974E-12,-7.742435E-12,-3.096974E-12,-7.742435E-12,-4.645461E-12,-7.742435E-12,-7.742435E-12,-7.742435E-12,NMDG60/2,1.462591E+9,1.147966E-11
K07,T,-7.788890E-10,-3.809278E-10,-3.948642E-10,-4.258339E-10,-4.707401E-10,-5.837796E-10,-5.930705E-10,-6.627525E-10,NMDG60/2,1.787926E+9,1.486189E-11
L07,T,6.348796E-11,1.703336E-11,2.477579E-11,4.490612E-11,5.110007E-11,6.658495E-11,6.968191E-11,8.052133E-11,NMDG60/2,7.793038E+7,NaN
M07,T,-8.052133E-11,-2.477579E-11,-2.477579E-11,-4.026066E-11,-3.251823E-11,-4.335764E-11,-4.026066E-11,-5.110007E-11,NMDG60/2,1.693642E+9,4.081692E-12
N07,T,-7.850829E-10,-6.054584E-10,-6.673979E-10,-6.766888E-10,-6.673979E-10,-7.246919E-10,-7.293374E-10,-7.943738E-10,NMDG60/2,6.710844E+8,1.363994E-11
O07,F,-1.786954E-9,-1.241887E-9,-1.268211E-9,-1.240338E-9,-1.268211E-9,-1.368863E-9,-1.412220E-9,-1.508226E-9,NMDG60/2,3.599945E+10,1.393520E-11
P07,T,5.404220E-10,5.357765E-10,5.264856E-10,5.435190E-10,5.435190E-10,5.419705E-10,5.450674E-10,5.466159E-10,NMDG60/2,6.255443E+6,NaN
A08,T,-7.277889E-11,-4.955159E-11,-4.955159E-11,-5.574553E-11,-4.645461E-11,-6.813343E-11,-6.348796E-11,-6.503646E-11,NMDG60/2,7.168876E+8,4.319776E-12
B08,T,-9.120589E-10,-6.116524E-10,-6.457191E-10,-6.704949E-10,-6.844313E-10,-7.541132E-10,-8.083103E-10,-8.640558E-10,NMDG60/2,1.068334E+9,9.974955E-12
C08,T,1.299181E-9,1.288341E-9,1.271308E-9,1.275953E-9,1.269759E-9,1.271308E-9,1.269759E-9,1.268211E-9,NMDG60/2,6.379396E+6,NaN
D08,F,-6.116524E-10,-2.616943E-10,-3.143429E-10,-3.112459E-10,-3.546035E-10,-4.103491E-10,-4.273824E-10,-5.729402E-10,NMDG60/2,2.964335E+9,7.275726E-12
E08,F,-1.650687E-9,-1.368863E-9,-1.353378E-9,-1.424608E-9,-1.382799E-9,-1.480354E-9,-1.565520E-9,-1.581005E-9,NMDG60/2,2.061218E+9,1.109961E-11
F08,F,2.136912E-10,4.088006E-10,3.995096E-10,4.599006E-10,4.026066E-10,4.211885E-10,3.623460E-10,4.026066E-10,NMDG60/2,NaN,1.174128E-11
G08,F,-7.742435E-11,-6.193948E-11,-4.955159E-11,-5.110007E-11,-6.039100E-11,-5.264856E-11,-5.729402E-11,-5.110007E-11,NMDG60/2,1.127549E+9,6.194282E-12
H08,T,2.616943E-10,2.431125E-10,2.353700E-10,2.338215E-10,2.322731E-10,2.291761E-10,2.307246E-10,2.322731E-10,NMDG60/2,6.091217E+6,NaN
I08,T,-1.316214E-10,-1.300729E-10,-1.455578E-10,-2.013033E-10,-1.858184E-10,-1.780760E-10,-1.842700E-10,-2.013033E-10,NMDG60/2,7.642107E+8,1.546053E-11
J08,T,-9.290922E-12,-3.251823E-11,-2.167882E-11,-3.251823E-11,-3.096974E-11,-3.251823E-11,-2.632428E-11,-2.477579E-11,NMDG60/2,2.188286E+8,NaN
K08,T,-1.099426E-10,-8.052133E-11,-7.277889E-11,-5.264856E-11,-6.503646E-11,-6.968191E-11,-7.587586E-11,-6.813343E-11,NMDG60/2,5.012731E+8,1.370564E-11
L08,T,1.192335E-10,5.419705E-11,6.968191E-11,8.206981E-11,6.503646E-11,8.826376E-11,8.826376E-11,1.099426E-10,NMDG60/2,9.364910E+7,1.800108E-11
M08,T,-5.559068E-10,-2.539519E-10,-2.678883E-10,-2.864701E-10,-3.174399E-10,-3.561520E-10,-4.026066E-10,-5.032583E-10,NMDG60/2,1.076833E+9,1.637802E-11
N08,T,-4.490612E-11,0.000000E+0,-1.393638E-11,-3.096974E-12,-3.716369E-11,-4.645461E-12,-1.083941E-11,-2.787277E-11,NMDG60/2,4.574349E+8,8.737108E-12
O08,F,-2.942125E-11,-3.251823E-11,-2.942125E-11,-2.632428E-11,-2.787277E-11,-2.942125E-11,-3.251823E-11,-2.787277E-11,NMDG60/2,1.038824E+8,NaN
P08,F,-7.277889E-11,-5.574553E-11,-3.871218E-11,-3.251823E-11,-3.251823E-11,-3.406671E-11,-4.026066E-11,-5.884251E-11,NMDG60/2,2.602972E+8,NaN
A09,T,-3.716369E-11,-3.251823E-11,-4.955159E-11,-4.335764E-11,-4.955159E-11,-4.645461E-11,-3.561520E-11,-2.942125E-11,NMDG60/2,6.328285E+8,9.991993E-12
B09,T,4.815794E-10,4.413188E-10,4.366733E-10,4.366733E-10,4.149945E-10,4.459643E-10,4.475127E-10,4.537067E-10,NMDG60/2,4.118111E+7,9.855240E-11
C09,T,-4.645461E-12,-2.632428E-11,-2.942125E-11,-4.026066E-11,-4.180915E-11,-2.477579E-11,-2.477579E-11,-1.083941E-11,NMDG60/2,3.303252E+8,2.227839E-12
D09,T,-4.645461E-11,-4.645461E-11,-4.955159E-11,-4.800310E-11,-5.110007E-11,-4.645461E-11,-4.800310E-11,-5.110007E-11,NMDG60/2,9.488129E+8,2.525417E-11
E09,T,-4.955159E-11,-5.110007E-11,-3.561520E-11,-4.335764E-11,-4.490612E-11,-2.942125E-11,-2.322731E-11,-2.942125E-11,NMDG60/2,2.407647E+9,1.210073E-11
F09,T,-3.871218E-11,-3.096974E-11,-2.322731E-11,-3.096974E-11,-3.561520E-11,-2.787277E-11,-2.787277E-11,-3.096974E-11,NMDG60/2,6.184493E+9,1.442615E-11
G09,F,-4.645461E-11,-4.180915E-11,-3.096974E-11,-3.096974E-11,-4.180915E-11,-3.251823E-11,-3.716369E-11,-3.251823E-11,NMDG60/2,1.065119E+9,1.267181E-11
H09,T,-2.167882E-11,-2.787277E-11,-2.167882E-11,-2.942125E-11,-2.632428E-11,-4.490612E-11,-3.716369E-11,-2.477579E-11,NMDG60/2,2.047982E+9,1.205033E-11
I09,T,3.406671E-11,2.322731E-11,4.490612E-11,9.910317E-11,8.361830E-11,8.516679E-11,8.206981E-11,1.114911E-10,NMDG60/2,6.089962E+8,1.265938E-11
J09,T,-4.335764E-11,-4.800310E-11,-4.490612E-11,-4.645461E-11,-4.335764E-11,-4.800310E-11,-4.645461E-11,-5.264856E-11,NMDG60/2,8.250179E+9,1.791610E-11
